-250.514	159.577	1017.750
-250.504	159.580	1017.754
-250.489	159.588	1017.754
-250.466	159.576	1017.751
-250.453	159.568	1017.757
-250.319	160.545	1017.766
-250.836	159.069	1018.264
-250.411	159.166	1017.817
-250.379	159.135	1017.805
-250.360	159.123	1017.807
-250.322	159.093	1017.812
-250.323	159.109	1017.820
-250.299	159.089	1017.798
-250.292	159.080	1017.805
-250.263	159.082	1017.806
-250.265	159.059	1017.823
-250.235	159.065	1017.839
-250.204	159.035	1017.833
-250.201	159.033	1017.835
-250.213	159.045	1017.858
-250.203	159.048	1017.850
-250.213	159.061	1017.845
-250.211	159.043	1017.843
-250.250	159.050	1017.838
-250.257	159.085	1017.852
-250.230	159.071	1017.845
-250.251	159.100	1017.846
-250.264	159.114	1017.868
-250.284	159.118	1017.878
-250.266	159.113	1017.869
-250.281	159.114	1017.888
-250.278	159.116	1017.878
-250.296	159.118	1017.869
-250.266	159.115	1017.886
-250.271	159.130	1017.885
-250.301	159.109	1017.888
-250.256	159.109	1017.876
-250.329	159.121	1017.890
-250.351	159.104	1017.888
-250.354	159.094	1017.900
-250.357	159.109	1017.895
-250.382	159.097	1017.925
-250.368	159.089	1017.899
-250.362	159.072	1017.883
-250.388	159.053	1017.873
-250.344	159.045	1017.868
-250.371	159.037	1017.849
-250.357	159.018	1017.821
-250.299	159.020	1017.820
-250.311	159.000	1017.816
-250.314	159.002	1017.801
-250.281	158.985	1017.805
-250.291	158.966	1017.792
-250.283	158.970	1017.789
-250.279	158.992	1017.787
-250.280	158.986	1017.792
-250.287	159.016	1017.803
-250.297	159.016	1017.818
-250.302	159.029	1017.826
-250.310	159.033	1017.841
-250.295	159.036	1017.833
-250.307	159.043	1017.849
-250.313	159.025	1017.854
-250.295	159.021	1017.858
-250.254	159.032	1017.852
-250.260	159.021	1017.844
-250.247	159.015	1017.833
-250.284	158.996	1017.818
-250.250	158.983	1017.816
-250.225	158.976	1017.810
-250.209	158.981	1017.820
-250.216	158.945	1017.795
-250.232	158.937	1017.780
-250.207	158.929	1017.781
-250.253	158.915	1017.772
-250.246	158.902	1017.768
-250.246	158.883	1017.744
-250.227	158.883	1017.727
-250.258	158.859	1017.707
-250.281	158.858	1017.698
-250.307	158.847	1017.691
-250.316	158.834	1017.696
-250.331	158.846	1017.699
-250.360	158.830	1017.711
-250.379	158.831	1017.722
-250.380	158.845	1017.730
-250.409	158.858	1017.738
-250.396	158.871	1017.726
-250.406	158.877	1017.728
-250.397	158.884	1017.728
-250.383	158.902	1017.745
-250.383	158.945	1017.742
-250.339	158.931	1017.744
-250.305	158.954	1017.759
-250.285	158.957	1017.759
-250.241	158.961	1017.781
-250.181	158.960	1017.787
-250.162	158.989	1017.800
-250.133	158.989	1017.794
-250.093	158.983	1017.822
-250.059	158.987	1017.822
-250.044	158.991	1017.829
-250.020	158.990	1017.829
-250.000	158.987	1017.846
-249.985	158.989	1017.847
-249.957	158.983	1017.849
-249.936	158.978	1017.860
-249.926	158.984	1017.863
-249.929	158.985	1017.873
-249.896	158.972	1017.861
-249.881	158.985	1017.868
-249.866	158.988	1017.877
-249.851	158.992	1017.877
-249.806	158.976	1017.866
-249.801	158.974	1017.869
-249.781	158.959	1017.862
-249.745	158.940	1017.877
-249.720	158.903	1017.867
-249.698	158.908	1017.871
-249.674	158.888	1017.865
-249.652	158.891	1017.871
-249.642	158.882	1017.879
-249.630	158.861	1017.871
-249.603	158.860	1017.887
-249.589	158.852	1017.883
-249.561	158.861	1017.883
-249.535	158.856	1017.895
-249.525	158.830	1017.879
-249.482	158.811	1017.875
-249.471	158.805	1017.869
-249.443	158.789	1017.855
-249.418	158.779	1017.839
-249.402	158.777	1017.856
-249.372	158.750	1017.855
-249.358	158.755	1017.850
-249.352	158.753	1017.872
-249.326	158.758	1017.871
-249.325	158.756	1017.861
-249.322	158.777	1017.871
-249.330	158.800	1017.882
-249.338	158.802	1017.899
-249.339	158.822	1017.906
-249.346	158.852	1017.914
-249.360	158.859	1017.934
-249.360	158.876	1017.942
-249.352	158.881	1017.924
-249.365	158.881	1017.939
-249.353	158.893	1017.923
-249.339	158.881	1017.917
-249.329	158.890	1017.933
-249.327	158.912	1017.919
-249.329	158.890	1017.914
-249.312	158.906	1017.913
-249.309	158.920	1017.910
-249.326	158.918	1017.903
-249.319	158.927	1017.888
-249.342	158.921	1017.884
-249.344	158.926	1017.888
-249.326	158.920	1017.885
-249.333	158.909	1017.884
-249.355	158.913	1017.881
-249.343	158.917	1017.863
-249.358	158.915	1017.859
-249.369	158.913	1017.845
-249.379	158.905	1017.841
-249.404	158.893	1017.827
-249.421	158.878	1017.831
-249.426	158.898	1017.830
-249.437	158.893	1017.818
-249.470	158.883	1017.814
-249.495	158.872	1017.801
-249.494	158.877	1017.764
-249.489	158.859	1017.751
-249.510	158.868	1017.741
-249.508	158.851	1017.738
-249.514	158.830	1017.726
-249.505	158.806	1017.718
-249.505	158.784	1017.691
-249.523	158.761	1017.679
-249.525	158.725	1017.660
