P1_head_Angle
65.254
65.182
65.115
65.082
65.043
64.942
64.912
64.820
64.764
64.718
64.664
64.606
64.562
64.600
64.523
64.471
64.462
64.508
64.588
64.583
64.594
64.606
64.737
64.743
64.802
64.841
64.896
64.935
64.969
65.012
65.010
65.000
65.017
65.016
65.020
65.024
65.072
65.088
65.095
65.098
65.094
65.116
65.117
65.168
65.215
65.250
65.253
65.286
65.330
65.364
65.386
65.401
65.404
65.383
65.370
65.357
65.340
65.298
65.258
65.227
65.212
65.191
65.183
65.183
65.173
65.166
65.169
65.166
65.158
65.161
65.159
65.166
65.163
65.175
65.190
65.210
65.226
65.246
65.256
65.270
65.283
65.289
65.289
65.279
65.273
65.259
65.229
65.200
65.168
65.121
65.070
65.012
64.960
64.904
64.841
64.768
64.691
64.521
64.466
64.426
64.393
64.482
64.459
64.447
64.324
64.313
64.299
64.283
64.270
64.258
64.252
64.268
64.282
64.319
64.352
64.394
64.439
64.474
64.500
64.509
64.528
64.531
64.537
64.536
64.538
64.532
64.526
64.507
64.493
64.485
64.468
64.457
64.431
64.412
64.408
64.408
64.429
64.455
64.494
64.536
64.564
64.585
64.598
64.605
64.603
64.585
64.577
64.570
64.566
64.573
64.574
64.576
64.563
64.542
64.517
64.491
64.466
64.436
64.404
64.382
64.364
64.347
64.357
64.368
64.398
64.428
64.460
64.484
64.506
64.511
64.528
64.530
64.544
64.541
64.546
64.549
64.556
64.612
64.627
64.644
64.663
64.680
64.701
64.732
64.753
64.774
64.800
64.812
64.834
64.848
64.856
64.856
64.853
64.832
64.822
64.810
64.799
64.794
64.784
64.766
64.752
64.730
64.708
64.681
64.663
64.637
64.574
64.551
64.549
64.545
64.560
64.548
64.546
64.558
64.619
64.613
64.629
64.643
64.647
64.673
64.708
64.728
64.741
64.755
64.802
64.834
64.865
64.881
64.906
64.923
64.930
64.947
64.957
64.968
64.984
65.019
65.033
65.038
65.036
65.019
65.006
64.979
64.965
64.952
64.945
64.936
64.926
64.914
64.924
64.929
64.930
64.927
64.948
64.962
64.979
65.003
65.022
65.038
65.065
65.086
65.116
65.143
65.169
65.189
65.203
65.218
65.241
65.255
65.276
65.285
65.288
65.293
65.298
65.301
65.308
65.312
65.324
65.326
65.339
65.340
65.355
65.359
65.368
65.374
65.372
65.369
65.381
65.384
65.390
65.397
65.404
65.415
65.418
65.442
65.444
65.452
65.459
65.460
65.462
65.464
65.466
65.476
65.485
65.492
65.503
65.508
65.512
65.508
65.515
65.522
65.525
65.525
65.526
65.529
65.536
65.540
65.548
65.557
65.565
65.584
65.597
65.614
65.651
65.654
65.661
65.674
65.663
65.666
65.666
65.670
65.675
65.672
65.670
65.664
65.672
65.675
65.680
65.669
65.668
65.664
65.658
65.661
65.662
65.665
65.672
65.673
65.615
65.624
65.637
65.633
65.637
65.635
65.638
65.650
65.663
65.672
65.669
65.671
65.682
65.717
65.723
65.732
65.738
65.743
65.746
65.753
65.748
65.749
65.752
65.745
65.754
65.751
65.752
65.754
65.751
65.750
65.746
65.736
65.730
65.716
65.703
65.697
65.686
65.677
65.675
65.681
65.681
65.678
65.678
65.675
65.669
65.665
65.668
65.668
65.666
65.660
65.652
65.639
65.629
65.613
65.600
65.587
65.582
65.578
65.579
65.582
65.584
65.577
65.574
65.569
65.562
65.552
65.551
65.548
65.540
65.538
65.539
65.541
65.545
65.539
65.545
65.543
65.536
65.536
65.533
65.539
65.540
65.542
65.544
65.554
65.556
65.564
65.571
65.571
65.574
65.576
65.575
65.580
65.592
65.604
65.606
65.617
65.633
65.638
65.649
65.643
65.650
65.658
65.665
65.688
65.709
65.729
65.740
65.753
65.773
65.772
65.779
65.789
65.793
65.800
65.813
65.811
65.825
65.830
65.836
65.845
65.846
65.858
65.868
65.875
65.886
65.900
65.907
65.929
65.941
65.967
65.983
66.003
66.014
66.043
66.059
66.078
66.094
66.113
66.135
66.156
66.170
66.197
66.218
66.237
66.249
66.272
66.298
66.310
66.326
66.344
66.364
66.381
66.393
66.400
66.423
66.435
66.455
66.459
66.474
66.485
66.507
66.516
66.520
66.524
66.538
66.552
66.552
66.541
66.524
66.533
66.520
66.530
66.536
66.524
66.471
66.520
66.491
66.433
66.418
66.406
66.446
66.375
66.349
66.330
66.305
66.298
66.281
66.262
66.241
66.184
66.167
66.165
66.115
66.018
66.011
65.942
65.898
65.884
65.823
65.768
65.759
65.706
65.673
65.606
65.552
65.512
65.472
65.428
65.396
65.357
65.359
65.303
65.278
65.209
65.178
65.123
65.086
65.053
64.976
64.960
64.955
64.887
64.891
64.868
64.864
64.765
64.784
64.760
64.723
64.716
64.698
64.684
64.664
64.681
64.675
64.685
64.691
64.688
64.700
64.691
64.687
64.709
64.685
64.729
64.732
64.742
64.764
64.756
64.783
64.790
64.753
64.787
64.789
64.757
64.771
64.764
64.786
64.797
64.807
64.795
64.800
64.815
64.812
64.844
64.829
64.814
64.823
64.822
64.840
64.878
64.899
64.937
64.953
64.972
64.995
65.008
65.023
65.035
65.042
65.008
64.997
64.992
64.975
64.996
64.952
64.933
64.888
64.864
64.815
64.780
64.764
64.771
64.735
64.709
64.690
64.655
64.651
64.620
64.588
64.555
64.487
64.452
64.402
64.363
64.341
64.332
64.303
64.323
64.319
64.317
64.327
64.345
64.333
64.327
64.310
64.303
64.295
64.291
64.252
64.211
64.166
64.101
64.078
64.050
64.000
63.963
63.924
63.869
63.842
63.852
63.814
63.791
63.798
63.712
63.712
63.661
63.606
63.546
63.477
63.426
63.376
63.348
63.294
63.243
63.158
63.109
63.068
63.032
62.998
62.970
62.917
62.871
62.865
62.811
62.781
62.749
62.742
62.729
62.689
62.621
62.612
62.562
62.530
62.469
62.429
62.387
62.311
62.269
62.246
62.187
62.143
62.081
62.048
62.011
61.987
61.958
61.886
61.865
61.839
61.771
61.733
61.684
61.630
61.586
61.544
61.477
61.413
61.368
61.324
61.251
61.181
61.131
61.079
61.003
60.945
60.882
60.794
60.715
60.654
60.663
60.583
60.447
60.314
60.185
60.083
59.977
59.880
59.765
59.687
59.623
59.522
59.430
59.354
59.246
59.166
59.064
58.967
58.798
58.681
58.557
58.439
58.309
58.200
58.053
57.893
57.748
57.602
57.462
57.350
57.250
57.157
57.104
57.019
56.967
56.898
56.864
56.825
56.823
56.785
56.851
56.847
56.945
56.949
56.990
57.046
57.096
57.175
57.255
57.351
57.445
57.563
57.666
57.771
57.886
58.020
58.150
58.266
58.412
58.540
58.698
58.830
58.962
59.095
59.257
59.396
59.537
59.656
59.785
59.875
59.971
60.032
60.132
60.208
60.275
60.338
60.441
60.527
60.634
60.793
60.916
61.014
61.116
61.193
61.246
61.298
61.307
61.360
61.440
61.554
61.609
61.676
61.705
61.790
61.876
62.013
62.094
62.135
62.227
62.307
62.445
62.528
62.647
62.780
62.918
63.052
63.191
63.340
63.467
63.554
63.642
63.739
63.804
63.867
63.935
64.019
64.080
64.113
64.179
64.252
64.311
64.404
64.474
64.519
64.591
64.651
64.726
64.779
64.843
64.961
65.023
65.090
65.145
65.198
65.266
65.329
65.371
65.420
65.473
65.498
65.527
65.539
65.541
65.545
65.548
65.546
65.533
65.525
65.511
65.492
65.483
65.474
65.469
65.464
65.467
65.451
65.434
65.413
65.393
65.373
65.364
65.350
65.344
65.339
65.351
65.355
65.348
65.348
65.347
65.341
65.336
65.329
65.325
65.319
65.312
65.307
65.294
65.294
65.283
65.278
65.261
65.258
65.257
65.249
65.253
65.254
65.259
65.278
65.293
65.313
65.328
65.340
65.337
65.332
65.328
65.327
65.320
65.308
65.301
65.286
65.257
65.245
65.228
65.216
65.200
65.186
65.175
65.160
65.151
65.135
65.126
65.126
65.113
65.107
65.096
65.091
65.073
65.065
65.048
65.035
65.028
65.020
65.025
65.025
65.023
65.025
65.030
65.032
65.036
65.039
65.038
65.034
65.036
65.031
65.031
65.030
65.029
65.029
65.025
65.036
65.029
65.027
65.022
65.023
65.026
65.024
65.023
65.026
65.033
65.033
65.050
65.068
65.092
65.121
65.144
65.187
65.224
65.247
65.284
65.317
65.347
65.363
65.395
65.403
65.411
65.404
65.419
65.446
65.473
65.526
65.565
65.598
65.643
65.689
65.782
65.889
66.016
66.162
66.325
66.508
66.697
66.838
66.950
67.020
67.056
67.049
67.022
66.978
66.940
66.911
66.866
66.829
66.826
66.811
66.801
66.784
66.756
66.726
66.701
66.700
66.685
66.687
66.718
66.771
66.849
66.938
67.042
67.122
67.184
67.224
67.246
67.280
67.291
67.301
67.306
67.316
67.326
67.367
67.373
67.368
67.325
67.251
67.182
67.109
67.050
67.002
66.997
67.015
67.042
67.097
67.163
67.217
67.238
67.225
67.208
67.185
67.161
67.119
67.077
67.051
67.021
66.984
66.950
66.923
66.902
66.877
66.871
66.883
66.887
66.897
66.927
66.936
66.937
66.963
66.957
66.967
66.961
66.963
66.950
66.901
66.882
66.880
66.882
66.897
66.872
66.912
66.952
66.943
66.959
67.056
67.080
67.091
67.103
67.077
67.082
67.081
67.053
67.087
67.083
67.087
67.078
67.073
67.060
67.049
67.037
67.039
67.026
67.022
67.021
67.021
67.018
67.016
67.018
67.011
67.007
67.006
66.994
66.985
66.982
66.968
66.957
66.950
66.939
66.934
66.917
66.902
66.890
66.865
66.849
66.824
66.794
66.753
66.720
66.681
66.690
66.713
66.786
66.918
67.102
67.176
67.243
67.243
67.229
67.224
67.182
67.105
67.003
66.913
66.776
66.659
66.563
66.501
66.473
66.485
66.490
66.529
66.583
66.646
66.756
66.863
66.979
67.076
67.178
67.278
67.383
67.432
67.488
67.536
67.538
67.515
67.500
67.432
67.381
67.317
67.239
67.148
67.055
66.898
66.774
66.671
66.577
66.489
66.411
66.333
66.251
66.172
66.059
65.982
65.861
65.763
65.647
65.532
65.399
65.332
65.265
65.230
65.258
65.293
65.282
65.288
65.275
65.266
65.253
65.192
65.146
65.096
65.058
65.006
64.901
64.876
64.820
64.740
64.696
64.663
64.635
64.628
64.629
64.633
64.667
64.694
64.722
64.765
64.793
64.851
64.880
64.921
64.943
64.961
64.965
64.984
64.990
65.001
65.011
65.031
65.037
65.050
65.084
65.109
65.177
65.204
65.232
65.264
65.283
65.298
65.327
65.369
65.393
65.417
65.444
65.471
65.490
65.506
65.517
65.531
65.536
65.542
65.541
65.539
65.543
65.546
65.551
65.557
65.565
65.574
65.585
65.593
65.600
65.608
65.618
65.627
65.629
65.636
65.630
65.629
65.614
65.602
65.602
65.590
65.585
65.583
65.579
65.577
65.565
65.562
65.548
65.538
65.528
65.532
65.521
65.525
65.531
65.537
65.555
65.559
65.566
65.564
65.558
65.575
65.577
65.582
65.596
65.600
65.596
65.588
65.593
65.588
65.576
65.559
65.537
65.505
65.476
65.466
65.439
65.402
65.377
65.342
65.314
65.282
65.267
65.251
65.232
65.227
65.224
65.222
65.235
65.239
65.250
65.270
65.289
65.292
65.310
65.326
65.332
65.332
65.334
65.328
65.321
65.314
65.292
65.260
65.233
65.206
65.191
65.166
65.133
65.109
65.080
65.047
65.016
64.995
64.964
64.934
64.923
64.902
64.876
64.851
64.819
64.778
64.744
64.706
64.667
64.633
64.607
64.577
64.552
64.526
64.506
64.483
64.485
64.466
64.441
64.422
64.394
64.365
64.333
64.303
64.276
64.252
64.248
64.232
64.221
64.221
64.224
64.224
64.215
64.207
64.198
64.195
64.192
64.210
64.207
64.204
64.215
64.203
64.203
64.191
64.137
64.112
64.092
64.067
64.053
64.023
64.012
63.996
63.983
63.989
63.990
64.015
64.056
64.119
64.210
64.331
64.463
64.720
64.879
64.999
65.097
65.149
65.215
65.224
65.220
65.221
65.196
65.164
65.170
65.058
65.056
65.052
64.908
64.880
64.843
64.783
64.709
64.625
64.561
64.449
64.345
64.265
64.197
64.129
64.089
64.057
63.986
63.963
63.946
63.896
63.890
63.895
63.990
63.973
63.989
64.035
64.055
64.071
64.075
64.079
64.066
64.034
64.031
64.014
63.999
63.985
63.963
63.929
63.886
63.868
63.849
63.826
63.807
63.779
63.730
63.646
63.604
63.562
63.570
63.578
63.548
63.513
63.509
63.507
63.489
63.484
63.483
63.462
63.443
63.412
63.358
63.368
63.386
63.403
63.320
63.364
63.408
63.474
63.657
63.622
63.677
63.754
63.938
64.055
64.012
64.121
64.211
64.331
64.410
64.513
64.590
64.756
64.862
64.963
65.050
65.149
65.202
65.278
65.326
65.402
65.481
65.556
65.635
65.726
65.797
65.860
65.915
65.957
66.021
66.056
66.123
66.175
66.261
66.415
66.456
66.486
66.495
66.508
66.531
66.526
66.514
66.500
66.492
66.467
66.415
66.380
66.347
66.327
66.318
66.314
66.306
66.293
66.290
66.270
66.255
66.114
66.083
66.023
65.982
65.935
65.912
65.855
65.828
65.798
65.775
65.743
65.703
65.695
65.652
65.622
65.605
65.595
65.574
65.566
65.551
65.547
65.523
65.520
65.508
65.491
65.473
65.465
65.441
65.436
65.407
65.388
65.356
65.327
65.295
65.280
65.252
65.226
65.212
65.107
65.079
65.063
65.041
65.034
65.012
64.978
64.946
64.914
64.882
64.868
64.859
64.849
64.846
64.841
64.835
64.832
64.828
64.812
64.787
64.776
64.748
64.735
64.718
64.752
64.732
64.715
64.709
64.684
64.671
64.657
64.647
64.626
64.610
64.596
64.566
64.543
64.515
64.487
64.458
64.429
64.382
64.334
64.291
64.256
64.205
64.149
64.096
64.056
63.991
63.963
63.926
63.892
63.870
63.837
63.823
63.784
63.760
63.746
63.718
63.699
63.665
63.636
63.614
63.594
63.581
63.569
63.585
63.578
63.547
63.518
63.506
63.493
63.480
63.455
63.419
63.387
63.364
63.332
63.296
63.263
63.229
63.198
63.181
63.165
63.163
63.152
63.149
63.138
63.127
63.138
63.141
63.165
63.194
63.230
63.252
63.296
63.401
63.463
63.522
63.593
63.650
63.733
63.800
63.869
63.899
63.945
63.993
64.034
64.071
64.091
64.140
64.150
64.173
64.196
64.226
64.254
64.281
64.291
64.319
64.332
64.390
64.413
64.419
64.440
64.457
64.467
64.496
64.507
64.510
64.511
64.509
64.513
64.516
64.521
64.516
64.511
64.517
64.510
64.515
64.516
64.512
64.514
64.518
64.519
64.518
64.509
64.503
64.497
64.492
64.489
64.492
64.515
64.524
64.530
64.541
64.549
64.556
64.566
64.568
64.568
64.572
64.578
64.571
64.580
64.579
64.586
64.594
64.596
64.600
64.604
64.606
64.609
64.609
64.609
64.606
64.602
64.601
64.597
64.596
64.591
64.587
64.590
64.589
64.585
64.581
64.586
64.570
64.584
64.584
64.588
64.590
64.581
64.588
64.587
64.589
64.599
64.605
64.598
64.615
64.627
64.636
64.647
64.652
64.663
64.660
64.669
64.687
64.685
64.707
64.708
64.731
64.727
64.723
64.728
64.738
64.747
64.762
64.769
64.781
64.806
64.811
64.831
64.844
64.867
64.893
64.917
64.944
64.943
64.985
65.005
65.012
65.014
65.006
64.981
64.946
64.914
64.888
64.871
64.864
64.846
64.855
64.873
64.894
64.896
64.911
64.919
64.919
64.949
64.987
65.143
65.072
65.230
65.298
65.371
65.440
65.514
65.602
65.692
65.782
65.738
65.805
65.877
65.953
66.030
66.082
66.139
66.199
66.254
66.292
66.307
66.334
66.356
66.357
66.384
66.409
66.424
66.424
66.436
66.446
66.464
66.476
66.489
66.501
66.495
66.493
66.486
66.473
66.459
66.465
66.462
66.464
66.475
66.490
66.499
66.502
66.500
66.490
66.484
66.479
66.473
66.460
66.454
66.445
66.445
66.436
66.433
66.422
66.420
66.420
66.433
66.439
66.447
66.453
66.450
66.439
66.428
66.432
66.429
66.445
66.457
66.455
66.452
66.447
66.436
66.425
66.418
66.411
66.407
66.395
66.387
66.369
66.356
66.338
66.321
66.306
66.287
66.280
66.281
66.279
66.287
66.291
66.303
66.310
66.313
66.316
66.317
66.323
66.327
66.337
66.349
66.374
66.386
66.391
66.396
66.403
66.409
66.400
66.414
66.428
66.422
66.425
66.421
66.432
66.423
66.426
66.422
66.415
66.414
66.393
66.390
66.384
66.354
66.274
66.254
66.244
66.211
66.213
66.190
66.174
66.172
66.163
66.154
66.278
66.266
66.253
66.254
66.269
66.284
66.321
66.352
66.386
66.427
66.463
66.539
66.558
66.559
66.553
66.542
66.538
66.613
66.610
66.583
66.472
66.441
66.504
66.470
66.413
66.364
66.288
66.273
66.268
66.261
66.250
66.264
66.272
66.273
66.286
66.302
66.326
66.340
66.349
66.268
66.300
66.288
66.272
66.144
66.130
66.094
66.182
66.167
66.155
66.164
66.177
66.172
66.171
66.164
66.144
66.121
66.100
66.083
66.074
66.059
66.032
66.025
66.024
66.045
66.049
66.055
66.053
66.064
66.068
66.081
66.088
66.070
66.063
66.047
66.014
65.947
65.901
65.850
65.784
65.722
65.637
65.554
65.483
65.393
65.337
65.258
65.184
65.124
65.066
64.998
64.932
64.838
64.790
64.732
64.671
64.632
64.589
64.531
64.484
64.441
64.370
64.349
64.324
64.308
64.262
64.259
64.267
64.242
64.193
64.152
64.137
64.168
64.177
64.181
64.174
64.166
64.170
64.168
64.159
64.152
64.153
64.157
64.170
64.189
64.220
64.257
64.298
64.337
64.382
64.421
64.458
64.485
64.515
64.539
64.560
64.554
64.570
64.560
64.555
64.558
64.580
64.588
64.594
64.611
64.630
64.629
64.643
64.665
64.689
64.720
64.762
64.786
64.822
64.886
64.954
64.991
65.049
65.105
65.132
65.166
65.189
65.204
65.222
65.230
65.229
65.217
65.199
65.189
65.185
65.201
65.202
65.197
65.208
65.208
65.193
65.186
65.177
65.157
65.140
65.123
65.114
65.103
65.074
65.046
65.017
64.990
64.946
64.908
64.862
64.831
64.808
64.784
64.754
64.736
64.720
64.700
64.692
64.671
64.657
64.640
64.638
64.638
64.636
64.643
64.646
64.653
64.660
64.665
64.673
64.679
64.690
64.685
64.691
64.698
64.705
64.707
64.718
64.724
64.727
64.740
64.756
64.761
64.765
64.771
64.778
64.781
64.774
64.765
64.771
64.762
64.759
64.755
64.750
64.730
64.725
64.731
64.734
64.749
64.762
64.774
64.789
64.802
64.817
64.834
64.857
64.870
64.886
64.903
64.915
64.929
64.942
64.945
64.942
64.925
64.896
64.874
64.828
64.789
64.727
64.675
64.618
64.563
64.545
64.518
64.530
64.547
64.563
64.568
64.596
64.653
64.751
64.787
64.842
64.894
64.957
65.014
65.060
65.115
65.161
65.221
65.291
65.370
65.445
65.522
65.585
65.649
65.710
65.779
65.851
65.909
65.967
66.014
66.053
66.095
66.131
66.155
66.179
66.197
66.252
66.255
66.255
66.246
66.202
66.145
66.068
65.979
65.894
65.803
65.731
65.683
65.640
65.611
65.598
65.581
65.557
65.533
65.490
65.436
65.370
65.315
65.230
65.139
65.069
64.986
64.898
64.824
64.773
64.734
64.704
64.670
64.635
64.597
64.555
64.506
64.468
64.426
64.365
64.322
64.298
64.287
64.273
64.260
64.253
64.270
64.289
64.328
64.376
64.431
64.473
64.508
64.535
64.558
64.582
64.598
64.608
64.605
64.591
64.602
64.589
64.589
64.580
64.579
64.584
64.601
64.619
64.643
64.664
64.680
64.686
64.681
64.680
64.673
64.676
64.672
64.679
64.679
64.687
64.695
64.707
64.718
64.736
64.743
64.764
64.774
64.764
64.756
64.732
64.714
64.681
64.660
64.633
64.613
64.595
64.575
64.558
64.549
64.554
64.557
64.567
64.568
64.578
64.582
64.586
64.585
64.581
64.576
64.569
64.562
64.555
64.545
64.534
64.524
64.518
64.523
64.533
64.548
64.565
64.595
64.618
64.647
64.669
64.693
64.720
64.740
64.754
64.771
64.779
64.790
64.799
64.807
64.811
64.817
64.818
64.814
64.824
64.830
64.830
64.833
64.838
64.852
64.860
64.862
64.866
64.860
64.859
64.856
64.844
64.842
64.832
64.830
64.830
64.831
64.834
64.839
64.846
64.854
64.861
64.867
64.875
64.892
64.900
64.928
64.942
64.944
64.957
64.969
64.981
64.991
65.012
65.024
65.027
65.030
65.029
65.028
65.008
65.001
64.990
64.973
64.975
64.974
64.966
64.980
64.978
64.990
65.004
65.068
65.086
65.102
65.130
65.144
65.166
65.186
65.199
65.223
65.243
65.261
65.282
65.306
65.335
65.353
65.369
65.398
65.416
65.434
65.447
65.455
65.456
65.462
65.406
65.381
65.393
65.392
65.392
65.383
65.382
65.397
65.411
65.400
65.408
65.419
65.419
65.431
65.443
65.485
65.496
65.509
65.540
65.560
65.572
65.558
65.527
65.498
65.459
65.425
65.421
65.401
65.358
65.353
65.340
65.303
65.303
65.291
65.245
65.212
65.239
65.146
65.061
64.971
64.917
64.882
64.839
64.835
64.850
64.887
64.894
64.950
65.013
65.083
65.168
65.272
65.361
65.446
65.519
65.562
65.629
65.681
65.699
65.733
65.757
65.773
65.765
65.749
65.730
65.718
65.715
65.697
65.709
65.692
65.666
65.636
65.640
65.642
65.629
65.649
65.667
65.662
65.642
65.621
65.604
65.596
65.576
65.560
65.559
65.552
65.567
65.582
65.598
65.651
65.713
65.661
65.706
65.730
65.758
65.785
65.808
65.826
65.853
65.856
65.850
65.867
65.780
65.806
65.950
65.990
66.012
66.057
66.099
66.148
66.205
66.247
66.299
66.322
66.347
66.371
66.378
66.403
66.412
66.439
66.452
66.474
66.501
66.518
66.568
66.621
66.664
66.595
66.758
66.663
66.710
66.761
66.803
66.826
66.858
66.859
66.903
66.918
66.928
66.941
66.927
66.920
66.896
66.918
66.933
66.925
66.916
66.919
66.924
66.913
66.903
66.892
66.864
66.881
66.835
66.838
66.837
66.868
66.871
66.864
66.863
66.856
66.858
66.857
66.856
66.846
66.839
66.842
66.837
66.833
66.840
66.866
66.883
66.885
66.891
66.893
66.897
66.905
66.923
66.913
66.922
66.939
66.950
66.953
66.961
66.968
66.979
67.003
67.032
67.051
67.080
67.127
67.156
67.208
67.366
67.426
67.455
67.458
67.460
67.411
67.329
67.222
67.132
66.814
66.658
66.497
66.335
66.194
66.089
65.978
65.895
65.821
65.864
65.833
65.805
65.762
65.763
65.746
65.743
65.691
65.627
65.559
65.501
65.419
65.319
65.250
65.164
65.069
64.981
64.883
64.790
64.703
64.660
64.604
64.568
64.541
64.383
64.359
64.343
64.297
64.288
64.272
64.274
64.266
64.256
64.243
64.235
64.210
64.196
64.184
64.229
64.229
64.165
64.146
64.146
64.163
64.163
64.174
64.191
64.344
64.371
64.393
64.419
64.439
64.460
64.470
64.467
64.473
64.461
64.438
64.401
64.383
64.363
64.198
64.186
64.183
64.188
64.205
64.228
64.396
64.426
64.453
64.468
64.489
64.490
64.492
64.501
64.502
64.518
64.515
64.525
64.530
64.537
64.545
64.550
64.555
64.560
64.562
64.565
64.572
64.584
64.593
64.601
64.603
64.610
64.616
64.620
64.625
64.621
64.611
64.611
64.611
64.616
64.628
64.640
64.659
64.663
64.672
64.677
64.679
64.680
64.678
64.676
64.680
64.678
64.674
64.679
64.686
64.693
64.695
64.704
64.707
64.702
64.709
64.705
64.709
64.708
64.710
64.717
64.722
64.736
64.738
64.747
64.752
64.762
64.767
64.775
64.784
64.783
64.784
64.782
64.774
64.766
64.746
64.720
64.694
64.671
64.657
64.650
64.622
64.600
64.593
64.603
64.611
64.634
64.650
64.725
64.756
64.779
64.784
64.795
64.747
64.737
64.712
64.725
64.692
64.679
64.630
64.588
64.598
64.561
64.489
64.476
64.480
64.455
64.420
64.411
64.427
64.436
64.446
64.435
64.472
64.475
64.483
64.510
64.521
64.531
64.548
64.539
64.385
64.550
64.555
64.571
64.572
64.580
64.581
64.474
64.484
64.502
64.523
64.515
64.528
64.541
64.543
64.542
64.556
64.546
64.542
64.675
64.681
64.683
64.559
64.687
64.551
64.681
64.680
64.682
64.692
64.683
64.683
64.543
64.536
64.539
64.544
64.535
64.528
64.513
64.519
64.510
64.501
64.501
64.490
64.497
64.505
64.510
64.518
64.510
64.501
64.505
64.515
64.529
64.535
64.539
64.550
64.552
64.550
64.552
64.555
64.678
64.550
64.553
64.543
64.540
64.542
64.545
64.556
64.561
64.578
64.591
64.589
64.595
64.597
64.602
64.615
64.626
64.647
64.650
64.647
64.651
64.652
64.661
64.675
64.680
64.683
64.682
64.674
64.674
64.674
64.667
64.665
64.672
64.672
64.677
64.686
64.689
64.690
64.689
64.691
64.688
64.679
64.679
64.681
64.680
64.676
64.677
64.677
64.687
64.676
64.687
64.693
64.693
64.695
64.696
64.698
64.697
64.690
64.698
64.691
64.691
64.690
64.688
64.686
64.695
64.690
64.692
64.697
64.689
64.690
64.696
64.691
64.684
64.681
64.670
64.665
64.650
64.627
64.611
64.578
64.557
64.543
64.535
64.529
64.531
64.534
64.497
64.515
64.537
64.554
64.575
64.613
64.614
64.621
64.640
64.653
64.669
64.693
64.719
64.752
64.793
64.827
64.864
64.892
65.074
65.103
65.126
65.149
65.166
65.174
65.174
65.171
65.161
65.146
65.127
65.113
65.090
65.076
65.066
65.065
65.050
65.043
65.029
65.019
65.005
64.991
64.978
64.952
64.940
64.935
64.924
64.912
