0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.665	0.332	0.679
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.003	1.499
1.508	1.221	1.499
1.508	1.221	1.499
1.508	1.221	1.499
1.508	1.221	1.499
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.447	1.827
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.508	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.733	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.746	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
1.946	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	1.956	2.166
2.158	2.186	2.166
2.158	2.186	2.166
2.158	2.186	2.166
2.158	2.398	2.166
2.158	2.398	2.166
2.158	2.398	2.166
2.431	2.668	2.166
2.431	2.668	2.166
2.431	3.019	2.166
2.671	3.019	2.367
2.671	3.301	2.367
2.912	3.301	2.367
2.912	3.502	2.587
3.152	3.502	2.587
3.152	3.502	2.587
3.465	3.502	2.587
3.465	3.502	2.587
3.788	3.502	2.587
3.788	3.741	2.587
4.335	3.951	2.587
4.335	3.951	2.926
4.681	4.622	2.926
4.987	4.894	2.926
5.306	5.255	3.441
5.659	5.614	3.830
5.990	5.921	4.211
6.300	6.279	4.680
6.588	6.713	5.045
6.864	7.153	5.380
7.117	7.612	5.723
7.117	8.131	6.055
7.506	8.655	6.422
7.506	9.246	6.801
7.831	9.880	7.263
7.831	10.516	7.613
8.262	10.971	8.045
8.499	11.365	8.481
8.818	11.795	8.799
9.225	12.223	9.040
9.624	12.752	9.040
9.909	13.359	9.040
10.250	14.068	9.040
10.584	14.889	9.040
10.894	15.884	9.331
11.172	16.988	9.331
11.172	18.268	9.655
11.537	19.653	9.655
11.537	21.248	10.084
11.800	22.830	10.084
11.800	24.638	10.592
11.800	26.511	10.876
11.800	28.553	11.204
11.800	30.519	11.448
11.800	32.833	11.812
11.800	34.901	12.058
12.086	37.209	12.313
12.086	39.561	12.590
12.086	41.840	12.590
12.441	44.215	12.847
12.441	46.510	12.847
12.705	48.730	12.847
12.923	51.112	13.139
13.194	53.230	13.139
13.461	55.315	13.139
13.744	57.536	13.139
14.062	59.372	13.392
14.502	61.210	13.392
14.809	62.572	13.942
15.260	64.111	13.942
15.718	65.461	14.220
16.271	66.680	14.220
16.544	68.017	14.220
17.015	68.645	14.455
17.409	69.047	14.455
17.691	69.047	14.774
17.691	69.047	14.774
17.905	69.631	15.029
17.905	70.257	15.029
17.905	70.792	15.029
17.905	71.174	15.029
17.905	71.426	15.029
18.320	71.426	15.029
18.644	71.426	15.029
18.966	71.426	15.029
19.305	71.757	15.029
19.611	71.996	15.029
20.070	71.996	15.472
20.332	72.417	15.472
20.533	72.417	15.472
20.533	72.759	15.472
20.834	72.759	15.472
20.834	73.290	15.472
21.091	73.610	15.472
21.091	73.951	15.472
21.091	74.304	15.472
21.326	74.690	15.472
21.326	75.263	15.472
21.586	75.800	15.472
21.586	76.332	15.472
21.864	76.839	15.472
21.864	77.308	15.472
22.202	77.918	15.472
22.202	78.632	15.472
22.499	79.374	15.701
22.499	80.179	15.701
22.723	80.836	15.701
22.723	81.582	15.913
22.723	82.307	15.913
22.723	83.056	15.913
22.723	83.734	15.913
22.723	84.322	15.913
22.723	84.847	16.177
22.723	85.247	16.177
22.723	85.477	16.425
22.723	85.477	16.425
22.723	85.748	16.425
22.723	86.124	16.425
22.723	86.569	16.688
22.971	86.975	16.688
22.971	87.327	16.688
22.971	87.587	16.688
22.971	87.806	16.688
22.971	87.806	16.893
22.971	87.806	16.893
22.971	87.806	16.893
22.971	87.806	16.893
22.971	87.806	16.893
22.971	87.806	16.893
22.971	87.806	16.893
22.971	87.806	16.893
22.971	87.806	16.893
23.270	88.082	16.893
23.270	88.082	17.124
23.526	88.489	17.124
23.526	88.489	17.326
23.783	88.951	17.326
23.783	89.207	17.614
24.047	89.207	17.614
24.047	89.623	17.901
24.047	89.623	17.901
24.047	90.039	17.901
24.047	90.321	18.169
24.047	90.546	18.169
24.047	90.758	18.589
24.047	90.758	18.589
24.430	90.758	18.985
24.430	91.044	18.985
24.765	91.044	19.272
24.969	91.044	19.272
24.969	91.044	19.272
25.316	91.044	19.272
25.316	91.044	19.475
25.626	91.044	19.475
25.626	91.044	19.475
25.626	91.044	19.475
25.626	91.044	19.475
25.844	91.291	19.788
25.844	91.291	19.788
25.844	91.505	19.788
25.844	91.505	19.788
25.844	91.505	19.788
25.844	91.777	20.033
25.844	91.777	20.033
26.047	91.777	20.352
26.047	91.777	20.352
26.047	92.061	20.560
26.047	92.061	20.560
26.250	92.061	20.560
26.250	92.285	20.560
26.250	92.285	20.762
26.250	92.285	20.762
26.482	92.285	20.762
26.482	92.285	20.762
26.482	92.525	20.762
26.482	92.525	20.762
26.718	92.767	20.762
26.718	92.767	20.762
26.718	92.767	20.762
26.961	93.017	20.762
26.961	93.017	21.021
26.961	93.017	21.021
27.191	93.017	21.021
27.191	93.017	21.021
27.396	93.017	21.021
27.396	93.292	21.021
27.396	93.292	21.227
27.396	93.292	21.227
27.396	93.292	21.227
27.396	93.292	21.227
27.396	93.292	21.227
27.396	93.292	21.227
27.396	93.292	21.227
27.396	93.292	21.227
27.612	93.292	21.227
27.612	93.556	21.434
27.893	93.556	21.434
27.893	93.772	21.434
28.251	93.772	21.434
28.251	94.192	21.434
28.573	94.192	21.694
28.573	94.489	21.694
28.876	94.489	21.694
28.876	94.721	21.944
29.179	94.721	21.944
29.179	94.994	21.944
29.421	94.994	21.944
29.421	95.216	22.146
29.421	95.216	22.146
29.421	95.216	22.146
29.421	95.216	22.146
29.421	95.216	22.146
29.421	95.216	22.146
29.621	95.216	22.146
29.621	95.216	22.146
29.621	95.434	22.146
29.916	95.434	22.146
29.916	95.728	22.146
30.116	95.936	22.146
30.116	96.177	22.146
30.344	96.457	22.146
30.344	96.669	22.146
30.581	96.875	22.442
30.581	96.875	22.442
30.793	97.196	22.442
30.793	97.196	22.739
30.793	97.498	22.739
31.108	97.498	22.997
31.108	97.775	22.997
31.409	97.775	23.294
31.409	98.046	23.294
31.796	98.046	23.728
32.002	98.046	24.001
32.002	98.828	24.001
32.286	98.828	24.328
32.643	99.096	24.328
32.977	99.330	24.328
33.324	99.651	24.553
33.625	99.984	24.553
33.869	99.984	24.943
34.121	100.333	25.149
34.121	100.333	25.149
34.503	100.333	25.549
34.503	100.597	25.764
34.832	100.597	25.764
34.832	100.926	25.979
35.134	101.209	25.979
35.510	101.472	25.979
35.510	101.472	25.979
35.747	101.792	25.979
36.072	101.792	25.979
36.423	101.792	26.216
36.710	101.792	26.434
37.018	101.792	26.434
37.416	101.792	26.701
37.755	101.792	26.701
38.045	101.792	26.903
38.312	101.792	26.903
38.312	102.076	26.903
38.602	102.076	27.183
38.602	102.076	27.183
38.602	102.076	27.416
38.602	102.076	27.416
38.862	102.076	27.416
38.862	102.076	27.659
38.862	102.076	27.659
38.862	102.076	27.659
39.168	102.378	27.659
39.168	102.378	27.659
39.463	102.378	27.659
39.463	102.628	27.926
39.700	102.628	27.926
39.700	102.628	27.926
39.700	102.628	28.182
40.002	102.869	28.182
40.002	102.869	28.182
40.002	102.869	28.182
40.235	102.869	28.182
40.235	102.869	28.182
40.235	102.869	28.182
40.235	103.169	28.182
40.235	103.169	28.182
40.235	103.526	28.182
40.235	103.811	28.182
40.235	103.811	28.182
40.235	104.156	28.182
40.450	104.156	28.182
40.450	104.385	28.182
40.450	104.385	28.182
40.450	104.385	28.182
40.450	104.609	28.182
40.450	104.609	28.182
40.450	104.609	28.182
40.450	104.908	28.182
40.450	104.908	28.182
40.450	104.908	28.182
40.450	105.207	28.182
40.450	105.207	28.182
40.450	105.207	28.182
40.450	105.478	28.182
40.450	105.478	28.182
40.450	105.714	28.182
40.450	105.714	28.182
40.450	105.975	28.182
40.450	105.975	28.182
40.450	106.228	28.182
40.450	106.228	28.182
40.450	106.480	28.182
40.450	106.480	28.182
40.450	106.702	28.182
40.450	106.910	28.182
40.450	106.910	28.182
40.696	107.198	28.182
40.696	107.198	28.182
40.910	107.501	28.182
40.910	107.501	28.393
41.157	107.872	28.393
41.157	107.872	28.393
41.157	108.265	28.628
41.157	108.536	28.628
41.386	108.793	29.053
41.386	109.059	29.272
41.386	109.269	29.272
41.386	109.487	29.670
41.616	109.711	29.670
41.616	110.017	30.074
41.827	110.325	30.305
41.827	110.643	30.305
42.114	111.003	30.721
42.114	111.344	30.966
42.355	111.747	31.213
42.355	112.094	31.472
42.624	112.412	31.704
42.624	112.701	31.918
42.870	112.946	31.918
42.870	113.191	32.273
42.870	113.639	32.273
43.081	113.639	32.273
43.081	113.639	32.273
43.081	113.639	32.273
43.372	113.639	32.273
43.372	113.639	32.273
43.776	114.001	32.602
44.103	114.228	32.602
44.477	114.557	32.901
44.894	115.003	32.901
45.232	115.482	33.303
45.517	115.961	33.546
45.719	116.321	33.546
45.925	116.646	33.951
45.925	116.977	34.163
46.291	117.262	34.163
46.291	117.540	34.564
46.641	117.765	34.564
46.641	117.765	34.792
46.976	118.056	34.792
46.976	118.056	34.792
47.261	118.356	34.792
47.261	118.356	34.792
47.261	118.560	34.792
47.261	118.560	34.792
47.261	118.560	34.792
47.261	118.560	34.792
47.261	118.560	34.792
47.261	118.560	34.792
47.261	118.560	34.792
47.261	118.785	34.792
47.261	118.785	34.792
47.261	118.785	34.792
47.492	119.027	34.792
47.492	119.027	34.792
47.492	119.254	34.792
47.792	119.254	34.792
47.792	119.552	35.003
48.012	119.552	35.003
48.012	119.857	35.003
48.294	119.857	35.003
48.294	120.190	35.003
48.626	120.190	35.003
48.626	120.524	35.204
48.994	120.730	35.204
48.994	120.950	35.204
49.385	121.200	35.497
49.605	121.474	35.497
49.605	121.689	35.711
49.995	121.913	35.711
49.995	122.144	36.014
50.354	122.144	36.014
50.354	122.447	36.014
50.625	122.447	36.277
50.625	122.447	36.277
50.625	122.447	36.277
50.625	122.659	36.277
50.625	122.659	36.277
50.625	122.659	36.277
50.625	122.659	36.277
50.625	122.659	36.277
51.018	122.875	36.277
51.292	122.875	36.277
51.292	122.875	36.277
51.714	123.102	36.277
51.714	123.102	36.277
51.988	123.102	36.277
51.988	123.102	36.277
51.988	123.102	36.277
51.988	123.102	36.479
51.988	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.197	123.102	36.479
52.415	123.364	36.479
52.415	123.364	36.479
52.415	123.364	36.479
52.681	123.364	36.722
52.681	123.592	36.722
52.894	123.592	36.722
52.894	123.592	36.722
53.102	123.592	37.015
53.102	123.807	37.015
53.102	123.807	37.015
53.102	123.807	37.015
53.102	123.807	37.251
53.306	123.807	37.251
53.306	123.807	37.251
53.306	123.807	37.251
53.306	124.053	37.526
53.306	124.053	37.526
53.306	124.053	37.526
53.532	124.053	37.526
53.532	124.283	37.795
53.532	124.283	37.795
53.532	125.236	38.073
53.532	125.236	38.073
53.739	125.450	38.073
53.739	125.450	38.280
53.739	125.450	38.280
53.739	125.659	38.280
53.739	125.659	38.280
53.739	125.659	38.280
53.739	125.659	38.280
53.739	125.897	38.280
53.945	125.897	38.280
53.945	125.897	38.280
53.945	125.897	38.280
53.945	125.897	38.280
53.945	125.897	38.280
53.945	125.897	38.280
53.945	125.897	38.280
54.241	126.892	38.570
54.241	126.892	38.570
54.241	126.892	38.570
54.241	127.153	38.570
54.241	127.153	38.570
54.241	127.153	38.570
54.241	127.153	38.570
54.241	127.153	38.570
54.456	127.153	38.570
54.456	127.153	38.772
54.456	127.153	38.772
54.657	127.153	38.772
54.657	127.153	38.772
54.657	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.153	38.772
54.864	127.355	38.772
54.864	127.355	38.972
54.864	127.355	38.972
