P1_hands_dir_Distance_X	P1_hands_dir_Distance_Y	P1_hands_dir_Distance_Z
70.800	-180.781	-12.151
70.814	-180.903	-12.152
70.878	-181.050	-12.147
70.915	-181.177	-12.100
70.913	-181.319	-12.088
70.966	-181.504	-12.017
71.007	-181.678	-11.947
71.097	-181.909	-11.850
71.185	-182.153	-11.786
71.297	-182.337	-11.689
71.429	-182.539	-11.618
71.511	-182.718	-11.557
71.511	-182.833	-11.444
71.544	-183.021	-11.401
71.619	-183.175	-11.403
71.661	-183.313	-11.404
71.734	-183.466	-11.364
71.767	-183.653	-11.311
71.818	-183.832	-11.231
71.818	-184.001	-11.154
71.824	-184.158	-11.041
71.825	-184.305	-10.943
71.838	-184.348	-10.865
71.811	-184.335	-10.799
71.767	-184.241	-10.728
71.680	-184.104	-10.672
71.581	-183.937	-10.614
71.474	-183.712	-10.588
71.411	-183.554	-10.565
71.368	-183.383	-10.580
71.321	-183.271	-10.570
71.264	-183.169	-10.579
71.186	-183.088	-10.554
71.106	-183.050	-10.538
71.000	-183.032	-10.520
70.878	-183.026	-10.501
70.837	-183.035	-10.447
70.787	-183.004	-10.421
70.737	-182.991	-10.378
70.748	-182.955	-10.375
70.725	-182.888	-10.376
70.745	-182.811	-10.388
70.736	-182.702	-10.413
70.767	-182.601	-10.437
70.774	-182.438	-10.456
70.803	-182.322	-10.477
70.777	-182.251	-10.461
70.761	-182.163	-10.432
70.752	-182.051	-10.412
70.711	-181.931	-10.396
70.654	-181.807	-10.311
70.602	-181.665	-10.290
70.529	-181.528	-10.257
70.447	-181.350	-10.196
70.397	-181.232	-10.165
70.336	-181.118	-10.143
70.296	-180.988	-10.094
70.261	-180.820	-10.072
70.214	-180.646	-10.066
70.167	-180.473	-10.030
70.140	-180.354	-9.984
70.106	-180.170	-9.918
70.037	-180.032	-9.956
69.982	-179.877	-9.976
69.920	-179.660	-10.006
69.832	-179.433	-10.025
69.741	-179.181	-10.055
69.636	-178.898	-10.065
69.536	-178.595	-10.092
69.455	-178.265	-10.125
69.362	-177.970	-10.121
69.237	-177.667	-10.187
69.159	-177.372	-10.197
69.086	-177.105	-10.167
69.009	-176.801	-10.192
68.932	-176.519	-10.209
68.876	-176.295	-10.266
68.840	-176.024	-10.223
68.801	-175.841	-10.265
68.738	-175.642	-10.261
68.678	-175.532	-10.339
68.667	-175.472	-10.361
68.678	-175.433	-10.404
68.647	-175.453	-10.459
68.695	-175.483	-10.413
68.746	-175.565	-10.449
68.847	-175.603	-10.443
68.913	-175.700	-10.397
69.022	-175.795	-10.345
69.113	-175.893	-10.298
69.198	-175.999	-10.187
69.295	-176.128	-10.025
69.403	-176.290	-9.845
69.491	-176.507	-9.684
69.610	-176.717	-9.493
69.695	-176.930	-9.288
69.731	-177.107	-9.081
69.764	-177.328	-8.794
69.820	-177.469	-8.502
69.777	-177.677	-8.181
69.783	-177.907	-7.855
69.789	-178.205	-7.506
69.823	-178.580	-7.212
69.885	-179.000	-6.910
69.944	-179.336	-6.731
70.001	-179.658	-6.612
70.102	-179.904	-6.547
70.200	-180.216	-6.591
70.391	-180.628	-6.796
70.544	-181.061	-7.068
70.720	-181.542	-7.299
70.849	-181.991	-7.579
70.986	-182.604	-8.033
70.967	-183.292	-8.600
70.706	-183.870	-9.246
70.473	-184.426	-10.012
70.197	-184.889	-11.117
69.865	-185.357	-12.435
69.410	-185.696	-13.878
68.403	-185.767	-15.679
67.576	-185.489	-17.204
67.410	-185.733	-18.658
67.416	-186.078	-19.714
66.934	-186.043	-20.631
66.476	-186.205	-21.458
65.960	-186.332	-22.015
65.330	-186.347	-22.210
64.797	-186.434	-22.105
64.147	-186.355	-21.598
63.616	-186.294	-20.784
63.170	-186.149	-19.775
62.943	-185.991	-18.427
62.902	-185.853	-17.055
63.208	-185.484	-15.417
63.394	-185.238	-13.689
63.733	-184.905	-12.102
64.036	-184.428	-10.500
64.386	-183.971	-9.330
64.547	-183.332	-8.388
64.940	-182.525	-7.598
65.253	-181.481	-7.260
65.627	-180.466	-7.086
66.034	-179.480	-7.078
66.512	-178.522	-7.058
66.986	-177.644	-7.059
67.769	-177.186	-6.944
68.419	-176.848	-6.539
69.221	-176.803	-5.933
70.134	-176.896	-5.162
70.982	-177.070	-4.061
72.288	-177.470	-2.576
73.157	-178.285	-1.827
74.048	-178.966	-1.062
75.049	-180.139	-0.576
76.044	-181.360	-0.234
77.142	-182.845	-0.132
78.312	-184.501	-0.299
79.477	-186.144	-0.393
80.548	-187.828	-0.569
81.715	-189.351	-0.757
82.861	-190.921	-0.649
83.870	-192.231	-0.454
84.892	-193.291	-0.033
85.842	-194.421	0.521
86.704	-195.602	1.161
87.422	-196.646	1.918
87.929	-197.551	2.669
88.250	-198.308	3.205
88.576	-199.072	3.669
88.924	-199.530	3.949
89.418	-200.206	4.146
89.694	-200.982	4.247
90.173	-201.573	4.200
90.558	-202.209	4.131
90.871	-202.919	3.946
91.207	-203.456	3.486
91.503	-204.107	3.086
91.647	-204.785	2.707
91.923	-205.405	2.216
92.257	-205.927	1.866
92.489	-206.180	1.617
92.628	-206.086	1.708
92.578	-205.496	2.026
92.218	-204.648	2.463
91.550	-203.366	2.936
90.843	-201.593	3.664
89.868	-199.740	4.244
88.553	-197.713	4.911
86.878	-195.496	5.693
85.155	-193.316	6.438
83.144	-191.387	6.981
80.880	-189.521	7.622
78.496	-187.712	8.507
76.219	-186.204	9.331
73.935	-185.028	10.246
71.697	-183.892	10.988
70.084	-182.866	11.336
68.315	-182.018	11.624
66.802	-181.176	11.541
65.864	-180.168	11.167
65.081	-178.738	10.457
64.456	-177.500	9.660
63.975	-176.097	8.779
63.689	-174.612	7.702
63.734	-173.275	6.630
64.154	-171.881	5.437
65.196	-170.610	4.094
65.822	-169.579	3.482
66.065	-169.416	3.545
66.670	-170.188	3.680
67.286	-170.866	3.866
67.984	-171.517	4.051
68.713	-172.207	3.976
69.585	-172.745	3.763
70.336	-173.114	3.556
70.947	-173.415	3.391
71.365	-173.572	3.274
71.662	-173.655	3.212
71.890	-173.789	3.189
72.084	-173.913	3.148
72.267	-174.107	3.097
72.403	-174.281	3.049
72.472	-174.422	3.005
72.464	-174.590	3.001
72.411	-174.711	3.010
72.339	-174.815	2.988
72.268	-174.930	2.977
72.201	-174.956	2.964
72.216	-175.058	2.949
72.256	-175.139	2.933
72.398	-175.197	2.905
72.579	-175.277	2.863
72.732	-175.366	2.851
72.858	-175.366	2.804
72.968	-175.397	2.781
73.034	-175.366	2.759
73.032	-175.352	2.744
73.014	-175.344	2.761
73.011	-175.317	2.726
72.940	-175.251	2.724
72.922	-175.174	2.720
72.922	-175.014	2.702
72.912	-174.814	2.711
72.878	-174.657	2.681
72.841	-174.546	2.656
72.827	-174.437	2.646
72.722	-174.312	2.614
72.582	-174.185	2.627
72.466	-174.051	2.637
72.333	-173.959	2.583
72.221	-173.888	2.611
72.116	-173.816	2.574
72.036	-173.794	2.571
72.005	-173.769	2.592
71.979	-173.722	2.569
71.979	-173.682	2.549
71.928	-173.649	2.540
71.925	-173.619	2.546
71.885	-173.576	2.549
71.840	-173.524	2.566
71.797	-173.466	2.563
71.687	-173.413	2.561
71.554	-173.298	2.557
71.375	-173.168	2.530
71.200	-172.999	2.523
70.994	-172.816	2.523
70.883	-172.708	2.487
70.776	-172.687	2.514
70.701	-172.688	2.492
70.666	-172.743	2.499
70.635	-172.739	2.494
70.581	-172.721	2.468
70.555	-172.677	2.482
70.517	-172.627	2.450
70.469	-172.553	2.467
70.428	-172.552	2.437
70.404	-172.505	2.417
70.371	-172.512	2.406
70.334	-172.525	2.389
70.326	-172.526	2.392
70.287	-172.517	2.404
70.269	-172.504	2.398
70.235	-172.466	2.408
70.215	-172.441	2.402
70.202	-172.443	2.396
70.186	-172.381	2.409
70.158	-172.364	2.398
70.145	-172.355	2.391
70.138	-172.317	2.389
70.141	-172.289	2.381
70.104	-172.287	2.362
70.098	-172.242	2.376
70.074	-172.249	2.382
70.040	-172.229	2.374
70.001	-172.221	2.379
69.982	-172.191	2.367
69.967	-172.153	2.363
69.943	-172.131	2.359
69.890	-172.103	2.388
69.886	-172.106	2.370
69.806	-172.085	2.369
69.749	-172.042	2.378
69.686	-172.002	2.377
69.600	-171.934	2.367
69.516	-171.857	2.390
69.447	-171.804	2.388
69.394	-171.735	2.405
69.305	-171.707	2.389
69.272	-171.633	2.386
69.185	-171.578	2.375
69.098	-171.529	2.379
69.045	-171.501	2.376
68.986	-171.491	2.351
68.944	-171.529	2.331
68.906	-171.592	2.321
68.916	-171.606	2.330
68.910	-171.637	2.327
68.900	-171.621	2.301
68.911	-171.681	2.321
68.882	-171.619	2.310
68.893	-171.635	2.315
68.858	-171.620	2.297
68.817	-171.530	2.275
68.830	-171.536	2.293
68.787	-171.487	2.288
68.765	-171.466	2.288
68.748	-171.441	2.266
68.742	-171.434	2.278
68.772	-171.468	2.263
68.793	-171.495	2.276
68.824	-171.490	2.255
68.826	-171.543	2.279
68.814	-171.560	2.268
68.847	-171.566	2.263
68.845	-171.598	2.272
68.848	-171.559	2.265
68.839	-171.604	2.236
68.848	-171.668	2.246
68.851	-171.691	2.246
68.848	-171.665	2.241
68.827	-171.636	2.230
68.829	-171.616	2.224
68.793	-171.579	2.203
68.741	-171.535	2.183
68.735	-171.442	2.185
68.725	-171.422	2.173
68.673	-171.406	2.170
68.669	-171.402	2.158
68.643	-171.428	2.142
68.639	-171.390	2.152
68.628	-171.415	2.144
68.597	-171.367	2.110
68.581	-171.339	2.115
68.560	-171.301	2.101
68.563	-171.303	2.087
68.577	-171.292	2.077
68.596	-171.285	2.082
68.675	-171.330	2.092
68.712	-171.383	2.091
68.767	-171.427	2.069
68.831	-171.501	2.057
68.883	-171.590	2.087
68.918	-171.781	2.156
68.935	-172.094	2.265
69.055	-172.604	2.443
69.250	-173.558	2.667
69.635	-174.832	3.000
70.311	-176.621	3.344
71.026	-178.877	3.815
71.967	-181.586	4.412
73.150	-184.919	4.839
74.997	-188.807	5.244
77.357	-192.960	5.624
80.299	-197.465	6.346
83.311	-202.768	6.780
86.664	-208.719	7.152
90.043	-214.398	6.824
93.508	-219.762	5.447
97.159	-224.592	3.684
100.517	-229.241	1.185
103.795	-234.050	-1.985
106.315	-238.307	-5.411
108.239	-242.079	-8.311
109.258	-245.669	-11.072
109.578	-248.531	-13.421
108.651	-251.563	-14.856
107.321	-253.841	-15.821
105.227	-255.700	-16.272
102.311	-257.179	-15.640
99.245	-258.544	-14.373
95.697	-259.414	-12.197
91.964	-260.061	-9.620
88.147	-260.686	-6.836
84.738	-261.211	-4.149
81.911	-261.421	-1.998
79.470	-261.266	-0.421
77.983	-261.113	0.705
77.263	-260.760	1.388
77.490	-260.095	1.241
78.704	-259.430	0.160
80.961	-258.383	-1.956
83.925	-257.267	-4.709
87.835	-256.249	-8.178
92.201	-255.748	-11.590
96.771	-255.648	-14.692
101.332	-255.785	-17.606
105.373	-256.073	-20.226
109.181	-256.676	-22.610
112.142	-257.480	-24.597
114.278	-258.577	-26.092
115.458	-259.561	-27.222
115.520	-260.953	-27.439
114.133	-262.106	-27.101
111.867	-263.458	-26.151
108.587	-264.938	-24.034
104.874	-266.075	-21.484
100.771	-267.098	-18.306
96.746	-267.681	-14.707
92.879	-268.034	-11.303
89.554	-267.799	-8.238
87.113	-267.256	-6.051
85.498	-266.198	-4.622
84.586	-265.113	-3.670
84.569	-263.674	-3.613
85.205	-261.994	-4.766
86.477	-260.104	-6.913
88.426	-257.913	-9.724
90.834	-255.486	-13.131
93.645	-253.159	-16.431
96.681	-251.140	-19.646
99.883	-249.199	-22.470
103.312	-247.653	-25.098
105.845	-246.230	-26.793
107.902	-244.637	-28.211
109.570	-243.419	-29.013
110.740	-242.309	-29.632
110.930	-240.944	-29.456
110.867	-239.780	-28.617
110.278	-238.428	-26.910
109.466	-237.285	-24.547
108.003	-236.311	-21.534
106.720	-235.032	-18.829
105.166	-233.856	-16.306
103.395	-232.570	-14.024
101.752	-231.934	-12.478
99.883	-230.087	-10.693
98.409	-228.266	-9.393
97.154	-226.466	-8.515
96.088	-224.628	-8.280
95.046	-222.658	-8.257
94.162	-221.008	-8.317
93.711	-219.487	-8.272
92.714	-218.614	-6.269
89.877	-218.044	-1.039
87.820	-218.636	3.633
87.763	-217.065	4.410
88.463	-216.048	3.974
89.641	-216.060	2.863
90.325	-216.236	1.737
90.943	-216.095	0.621
91.577	-216.078	-0.181
91.977	-216.325	-0.339
92.084	-216.614	-0.016
91.974	-216.915	0.498
91.906	-217.153	1.013
91.900	-217.332	1.345
91.891	-217.409	1.402
91.896	-217.476	1.302
91.884	-217.521	1.185
91.809	-217.629	1.126
91.698	-217.776	1.117
91.587	-217.965	1.152
91.506	-218.143	1.221
91.455	-218.375	1.204
91.452	-218.588	1.254
91.477	-218.810	1.266
91.506	-219.023	1.317
91.529	-219.192	1.291
91.508	-219.378	1.341
91.494	-219.437	1.311
91.485	-219.543	1.320
91.441	-219.545	1.346
91.425	-219.568	1.388
91.391	-219.556	1.392
91.386	-219.522	1.437
91.323	-219.460	1.424
91.313	-219.409	1.401
91.279	-219.402	1.409
91.244	-219.383	1.423
91.279	-219.394	1.405
91.272	-219.380	1.419
91.265	-219.399	1.432
91.283	-219.402	1.433
91.305	-219.466	1.450
91.312	-219.494	1.488
91.301	-219.522	1.497
91.300	-219.506	1.487
91.293	-219.515	1.509
91.282	-219.486	1.503
91.260	-219.468	1.496
91.255	-219.435	1.494
91.221	-219.420	1.510
91.217	-219.395	1.528
91.219	-219.385	1.519
91.213	-219.379	1.514
91.242	-219.342	1.499
91.204	-219.342	1.469
91.221	-219.337	1.509
91.202	-219.319	1.508
91.179	-219.287	1.484
91.129	-219.303	1.487
91.088	-219.358	1.410
91.049	-219.490	1.275
90.989	-219.867	0.958
90.993	-220.534	0.402
90.931	-221.442	-0.409
90.996	-222.737	-1.747
91.000	-224.449	-3.556
90.977	-226.259	-6.414
91.275	-228.181	-10.507
91.748	-229.927	-16.242
92.827	-231.532	-23.842
94.816	-233.466	-32.799
97.529	-236.059	-42.782
101.111	-239.328	-53.329
105.743	-242.978	-64.453
111.407	-246.952	-76.440
118.368	-249.959	-88.659
126.240	-253.163	-101.861
134.521	-256.245	-114.811
143.607	-259.040	-127.533
152.332	-261.859	-139.696
161.710	-264.571	-151.102
171.092	-266.958	-162.341
180.534	-268.220	-173.157
189.535	-269.111	-182.792
197.692	-269.327	-191.242
205.439	-268.971	-199.105
212.404	-267.897	-205.923
217.572	-265.647	-211.981
222.387	-263.173	-217.165
225.803	-260.460	-221.663
227.770	-257.518	-225.411
228.282	-254.394	-228.294
227.975	-251.714	-230.733
225.679	-248.799	-232.184
221.794	-245.852	-232.483
216.761	-243.372	-232.152
210.000	-241.281	-230.322
202.345	-239.119	-227.363
194.208	-236.983	-223.434
185.932	-234.908	-218.582
178.054	-232.670	-213.262
170.964	-229.988	-207.668
165.005	-226.983	-201.744
159.980	-223.982	-196.541
155.799	-221.519	-191.492
152.710	-219.667	-187.291
150.820	-218.420	-183.442
149.483	-217.869	-180.115
148.523	-217.893	-177.138
148.242	-218.127	-174.099
147.736	-217.868	-170.755
147.679	-218.088	-167.202
147.539	-218.351	-163.108
147.406	-218.468	-158.847
146.913	-218.300	-153.979
145.887	-217.689	-148.596
144.193	-217.133	-142.985
141.927	-216.625	-136.680
139.043	-216.438	-129.799
136.028	-215.747	-122.783
132.716	-215.756	-115.124
129.009	-215.835	-106.985
125.301	-215.446	-98.989
121.449	-215.454	-90.427
117.934	-214.823	-82.415
114.970	-213.511	-74.695
112.161	-211.927	-67.538
109.588	-209.714	-61.093
108.085	-207.110	-54.365
106.669	-204.850	-48.618
105.461	-202.593	-43.185
104.568	-200.605	-37.958
103.748	-199.200	-32.776
102.895	-198.193	-27.883
101.832	-197.520	-23.183
100.631	-197.338	-18.828
99.160	-197.290	-14.681
97.712	-197.599	-10.955
96.287	-198.047	-7.530
94.874	-199.009	-4.318
93.592	-200.468	-1.417
92.606	-201.875	0.506
92.070	-202.740	1.095
92.263	-203.810	0.647
92.754	-204.429	-0.204
93.115	-204.823	-0.947
93.214	-205.050	-1.174
93.025	-205.175	-1.009
93.046	-205.214	-0.799
93.107	-205.261	-0.558
93.098	-205.002	-0.239
93.109	-204.377	-0.108
93.109	-203.736	-0.042
93.147	-203.150	0.046
93.199	-202.758	0.139
93.254	-202.488	0.198
93.317	-202.335	0.254
93.317	-202.301	0.227
93.288	-202.292	0.225
93.203	-202.354	0.220
93.112	-202.443	0.262
93.005	-202.547	0.272
92.872	-202.612	0.282
92.765	-202.702	0.310
92.663	-202.802	0.327
92.557	-202.890	0.341
92.470	-202.948	0.362
92.380	-202.983	0.350
92.336	-202.963	0.336
92.300	-202.987	0.327
92.241	-202.930	0.328
92.265	-202.940	0.347
92.312	-202.916	0.343
92.309	-202.903	0.323
92.386	-202.895	0.326
92.412	-202.906	0.323
92.449	-202.903	0.308
92.527	-202.917	0.298
92.594	-202.933	0.293
92.646	-202.966	0.295
92.714	-202.986	0.265
92.798	-203.050	0.185
92.920	-203.055	0.136
93.007	-203.049	0.110
93.056	-203.032	0.053
93.064	-202.963	-0.005
93.122	-202.957	-0.058
93.140	-202.954	-0.142
93.183	-202.886	-0.202
93.199	-202.912	-0.239
93.244	-202.876	-0.291
93.280	-202.899	-0.309
93.322	-202.916	-0.354
93.371	-202.924	-0.400
93.384	-202.943	-0.436
93.408	-202.918	-0.473
93.417	-202.874	-0.494
93.432	-202.802	-0.540
93.410	-202.737	-0.595
93.393	-202.603	-0.647
93.336	-202.514	-0.656
93.265	-202.349	-0.658
93.228	-202.260	-0.664
93.192	-202.138	-0.665
93.177	-202.029	-0.650
93.165	-201.853	-0.632
93.185	-201.700	-0.637
93.217	-201.604	-0.612
93.213	-201.449	-0.555
93.241	-201.333	-0.555
93.270	-201.199	-0.553
93.291	-201.011	-0.506
93.346	-200.912	-0.510
93.344	-200.835	-0.476
93.345	-200.759	-0.495
93.307	-200.754	-0.523
93.253	-200.707	-0.530
93.196	-200.687	-0.537
93.114	-200.660	-0.513
93.048	-200.670	-0.542
92.971	-200.645	-0.559
92.930	-200.633	-0.575
92.888	-200.654	-0.581
92.848	-200.632	-0.559
92.798	-200.631	-0.556
92.780	-200.610	-0.549
92.772	-200.604	-0.539
92.764	-200.617	-0.550
92.767	-200.625	-0.552
92.809	-200.648	-0.526
92.815	-200.700	-0.524
92.833	-200.699	-0.529
92.871	-200.723	-0.503
92.889	-200.749	-0.479
92.952	-200.807	-0.467
93.006	-200.871	-0.429
93.079	-200.969	-0.423
93.154	-201.088	-0.425
93.238	-201.188	-0.432
93.333	-201.299	-0.416
93.390	-201.410	-0.444
93.398	-201.484	-0.448
93.421	-201.532	-0.439
93.436	-201.622	-0.434
93.441	-201.663	-0.428
93.437	-201.734	-0.455
93.451	-201.794	-0.491
93.428	-201.819	-0.502
93.387	-201.816	-0.516
93.358	-201.830	-0.525
93.322	-201.795	-0.541
93.296	-201.805	-0.551
93.279	-201.764	-0.524
93.287	-201.801	-0.515
93.372	-201.883	-0.502
93.482	-201.930	-0.511
93.643	-202.054	-0.526
93.888	-202.205	-0.572
94.179	-202.268	-0.683
94.556	-202.209	-0.890
95.114	-202.108	-1.251
95.787	-202.119	-1.621
96.542	-202.241	-2.136
97.480	-202.363	-2.817
98.304	-202.432	-3.526
99.337	-202.644	-4.452
100.028	-202.963	-5.301
100.657	-203.402	-6.081
101.294	-203.788	-6.740
101.847	-204.195	-7.315
102.052	-204.496	-7.774
102.063	-204.619	-8.099
101.899	-204.719	-8.288
101.472	-204.726	-8.358
100.816	-204.692	-8.201
99.846	-204.696	-7.768
98.742	-204.687	-7.137
97.425	-204.572	-6.166
95.831	-204.348	-4.985
94.088	-203.901	-3.504
92.839	-203.225	-2.035
91.898	-201.858	-0.903
91.680	-199.555	-0.898
92.101	-197.900	-1.374
92.315	-197.463	-1.673
92.460	-197.086	-1.985
92.639	-196.909	-2.163
92.706	-197.023	-2.095
92.741	-197.308	-1.880
92.747	-197.593	-1.667
92.763	-198.031	-1.545
92.776	-198.593	-1.430
92.747	-199.257	-1.399
92.779	-199.923	-1.367
92.762	-200.555	-1.321
92.730	-201.125	-1.274
92.659	-201.520	-1.297
92.563	-201.823	-1.282
92.466	-201.967	-1.300
92.373	-202.013	-1.338
92.294	-201.965	-1.401
92.199	-201.799	-1.464
92.126	-201.604	-1.521
91.990	-201.386	-1.581
91.839	-201.182	-1.679
91.745	-201.011	-1.676
91.649	-200.897	-1.701
91.566	-200.847	-1.725
91.509	-200.890	-1.766
91.544	-200.947	-1.773
91.598	-201.122	-1.816
91.687	-201.286	-1.844
91.784	-201.554	-1.966
91.883	-201.857	-2.117
91.996	-202.147	-2.254
92.058	-202.432	-2.369
92.073	-202.777	-2.449
92.034	-203.084	-2.560
92.010	-203.410	-2.616
91.951	-203.696	-2.709
91.907	-203.912	-2.828
91.838	-204.102	-2.954
91.764	-204.263	-3.026
91.696	-204.438	-3.037
91.667	-204.567	-3.052
91.647	-204.722	-3.064
91.659	-204.777	-3.087
91.728	-204.764	-3.172
91.813	-204.765	-3.295
91.919	-204.826	-3.449
91.968	-204.931	-3.603
91.978	-205.107	-3.752
91.906	-205.319	-3.805
91.835	-205.644	-3.760
91.701	-205.943	-3.531
91.592	-206.296	-3.218
91.593	-206.889	-3.016
91.637	-207.599	-2.693
91.640	-208.406	-2.176
91.764	-209.232	-1.662
92.142	-210.321	-0.828
92.442	-211.675	0.110
92.941	-213.053	0.860
93.663	-214.463	1.816
94.393	-216.283	2.950
95.251	-218.123	3.865
96.183	-219.462	4.437
97.210	-220.939	4.848
97.993	-221.904	5.177
98.574	-222.697	5.425
98.861	-222.973	5.996
98.505	-222.689	6.791
97.908	-222.243	7.410
97.412	-221.517	7.872
96.713	-220.489	8.260
96.078	-219.223	8.461
95.295	-216.687	8.993
94.745	-215.013	8.879
94.317	-213.061	8.492
94.394	-211.058	7.763
94.277	-209.818	5.683
95.044	-207.845	4.337
96.264	-205.612	2.565
97.692	-203.358	-0.009
99.448	-200.815	-2.868
101.797	-198.021	-6.272
104.435	-195.122	-10.433
107.137	-191.517	-14.858
110.426	-188.418	-19.844
114.184	-185.110	-25.679
118.593	-181.770	-31.338
123.030	-178.485	-37.319
127.755	-175.440	-43.344
132.049	-172.513	-49.125
136.311	-170.105	-54.907
140.783	-166.887	-61.011
146.194	-163.088	-67.444
151.460	-159.802	-73.690
156.829	-156.170	-80.249
162.347	-152.491	-86.874
167.430	-149.064	-93.577
173.137	-145.441	-100.984
178.687	-142.076	-108.231
184.246	-138.538	-115.651
189.435	-135.111	-122.833
194.069	-131.562	-130.063
198.649	-127.976	-137.223
202.866	-124.388	-144.237
206.244	-120.619	-151.014
210.046	-117.017	-157.529
213.980	-113.327	-163.634
217.379	-110.064	-170.015
220.401	-107.241	-176.091
223.210	-104.440	-181.965
225.906	-101.895	-187.794
228.559	-99.675	-193.466
231.315	-97.771	-199.010
233.970	-96.155	-204.660
236.523	-94.751	-210.218
238.951	-93.443	-215.564
241.330	-92.522	-220.637
243.428	-92.001	-225.201
244.660	-91.790	-228.426
245.451	-91.556	-230.311
245.363	-91.255	-230.825
245.175	-90.543	-230.387
244.973	-90.206	-229.475
244.973	-90.092	-228.650
244.816	-89.893	-228.103
244.623	-89.592	-227.907
244.326	-89.269	-227.936
244.190	-89.010	-228.202
244.037	-88.642	-228.637
243.899	-88.009	-229.124
243.685	-87.185	-229.377
243.343	-86.120	-229.380
242.700	-84.641	-229.040
242.313	-83.432	-228.569
242.148	-82.093	-227.991
242.056	-80.502	-227.396
242.194	-79.035	-226.998
242.805	-77.237	-226.351
243.036	-76.193	-226.011
243.327	-75.408	-225.851
243.587	-74.831	-225.759
243.818	-74.514	-225.719
243.949	-74.425	-225.679
244.001	-74.433	-225.528
244.084	-74.543	-225.358
244.225	-74.776	-225.437
244.482	-75.075	-225.567
244.836	-75.282	-225.737
245.318	-75.470	-225.885
245.777	-75.536	-226.048
246.216	-75.581	-226.256
246.538	-75.721	-226.468
246.810	-75.889	-226.643
246.886	-75.936	-226.648
246.783	-75.831	-226.505
246.579	-75.586	-226.241
246.114	-75.083	-225.757
245.548	-74.297	-225.212
245.054	-73.543	-224.577
244.584	-72.652	-223.835
244.131	-71.595	-223.172
243.866	-70.742	-222.668
243.738	-69.813	-222.139
243.657	-68.921	-221.679
243.524	-67.969	-221.226
243.611	-67.030	-220.667
243.732	-66.190	-220.268
243.920	-65.280	-219.905
244.161	-64.435	-219.574
244.460	-63.419	-219.131
244.668	-62.483	-218.765
244.810	-61.752	-218.496
244.830	-61.194	-218.300
244.785	-60.759	-217.958
244.584	-60.440	-217.742
244.336	-60.195	-217.484
244.125	-59.857	-217.329
243.984	-59.730	-217.222
244.127	-59.499	-216.997
244.202	-59.333	-216.929
244.300	-59.151	-216.861
244.437	-58.890	-216.798
244.565	-58.744	-216.705
244.654	-58.658	-216.638
244.731	-58.603	-216.573
244.732	-58.480	-216.478
244.745	-58.322	-216.350
244.737	-58.141	-216.179
244.696	-57.951	-215.999
244.553	-57.773	-215.789
244.346	-57.622	-215.649
244.076	-57.485	-215.463
243.768	-57.349	-215.315
243.399	-57.323	-215.190
242.976	-57.448	-215.042
242.528	-57.719	-214.932
242.065	-58.137	-214.943
241.393	-58.687	-215.141
240.945	-59.260	-215.141
240.431	-59.825	-215.153
239.887	-60.326	-215.121
239.357	-60.727	-215.029
238.835	-61.112	-214.969
238.326	-61.331	-214.913
237.819	-61.496	-214.840
237.306	-61.615	-214.701
236.754	-61.755	-214.590
236.291	-62.012	-214.517
235.763	-62.492	-214.478
235.296	-63.006	-214.459
234.877	-63.647	-214.616
234.527	-64.286	-214.737
234.218	-65.072	-214.862
233.898	-65.872	-214.950
233.592	-66.606	-215.067
233.325	-67.255	-215.157
233.058	-67.751	-215.259
232.738	-68.299	-215.353
232.414	-68.770	-215.416
232.028	-69.287	-215.477
231.638	-69.738	-215.545
231.298	-70.196	-215.641
230.974	-70.626	-215.672
230.698	-71.061	-215.721
230.445	-71.528	-215.769
230.220	-71.953	-215.800
230.045	-72.375	-215.825
229.908	-72.744	-215.807
229.677	-73.016	-215.785
229.431	-73.395	-215.722
229.144	-73.754	-215.582
228.813	-74.125	-215.402
228.467	-74.448	-215.167
228.093	-74.757	-214.860
227.656	-74.998	-214.597
226.836	-75.721	-214.430
226.438	-76.006	-214.151
226.162	-76.192	-213.817
225.885	-76.299	-213.583
225.636	-76.405	-213.371
225.436	-76.698	-213.190
225.167	-76.945	-213.053
224.882	-77.245	-212.967
224.612	-77.565	-212.859
224.302	-77.903	-212.738
223.993	-78.214	-212.574
223.773	-78.420	-212.381
223.493	-78.687	-212.244
223.239	-79.003	-212.058
222.951	-79.342	-211.899
222.778	-79.594	-211.741
222.668	-79.880	-211.592
222.983	-80.272	-211.680
223.005	-80.576	-211.568
223.031	-80.831	-211.463
223.073	-81.046	-211.374
223.108	-81.294	-211.293
223.149	-81.525	-211.175
223.157	-81.748	-211.030
223.117	-81.897	-210.869
223.038	-82.118	-210.673
222.939	-82.384	-210.494
222.817	-82.690	-210.283
222.718	-82.997	-210.152
222.669	-83.298	-209.976
222.637	-83.601	-209.862
222.579	-83.875	-209.779
222.558	-84.125	-209.699
222.564	-84.353	-209.677
222.606	-84.538	-209.664
222.671	-84.685	-209.679
222.686	-84.813	-209.633
222.757	-84.963	-209.633
222.746	-85.108	-209.609
222.727	-85.346	-209.583
222.740	-85.591	-209.572
222.711	-85.860	-209.558
222.667	-86.115	-209.539
222.585	-86.134	-209.448
222.440	-85.760	-209.157
222.265	-85.209	-209.005
222.087	-84.794	-209.234
222.082	-84.977	-209.934
221.960	-85.612	-210.964
