P4_Angle_r
94.077
94.089
94.101
94.109
94.111
94.105
94.096
94.079
94.053
94.028
94.005
93.977
93.955
93.934
93.910
93.889
93.868
93.858
93.845
93.835
93.817
93.804
93.790
93.776
93.762
93.738
93.734
93.713
93.700
93.687
93.682
93.666
93.651
93.627
93.607
93.582
93.552
93.531
93.500
93.483
93.461
93.446
93.422
93.402
93.371
93.351
93.318
93.294
93.279
93.255
93.248
93.230
93.224
93.205
93.191
93.168
93.158
93.158
93.137
93.128
93.118
93.107
93.095
93.076
93.056
93.035
93.015
92.994
92.981
92.954
92.936
92.908
92.870
92.840
92.821
92.803
92.788
92.778
92.773
92.764
92.766
92.752
92.752
92.743
92.742
92.743
92.741
92.745
92.745
92.713
92.695
92.679
92.669
92.650
92.643
92.641
92.631
92.630
92.633
92.634
92.634
92.630
92.621
92.619
92.597
92.590
92.580
92.566
92.565
92.562
92.557
92.551
92.545
92.544
92.542
92.540
92.552
92.558
92.572
92.584
92.594
92.604
92.610
92.619
92.625
92.632
92.644
92.663
92.676
92.696
92.721
92.745
92.767
92.791
92.816
92.828
92.847
92.857
92.874
92.895
92.919
92.929
92.948
92.963
92.968
92.974
92.973
92.975
92.988
92.994
93.005
93.017
93.025
93.047
93.059
93.079
93.091
93.101
93.116
93.121
93.131
93.143
93.141
93.159
93.156
93.162
93.161
93.170
93.171
93.173
93.173
93.183
93.181
93.186
93.191
93.197
93.210
93.215
93.231
93.246
93.262
93.267
93.275
93.286
93.293
93.288
93.287
93.285
93.282
93.290
93.288
93.302
93.317
93.323
93.328
93.341
93.344
93.356
93.374
93.386
93.411
93.428
93.441
93.457
93.470
93.476
93.487
93.478
93.484
93.493
93.507
93.513
93.529
93.542
93.565
93.581
93.598
93.609
93.620
93.633
93.647
93.652
93.671
93.677
93.684
93.690
93.698
93.708
93.701
93.712
93.709
93.718
93.730
93.746
93.755
93.762
93.755
93.760
93.751
93.746
93.742
93.756
93.763
93.774
93.782
93.791
93.801
93.796
93.796
93.800
93.796
93.798
93.801
93.809
93.807
93.813
93.813
93.812
93.819
93.820
93.825
93.824
93.830
93.836
93.840
93.838
93.840
93.828
93.828
93.817
93.817
93.822
93.824
93.821
93.820
93.822
93.812
93.803
93.781
93.783
93.779
93.786
93.783
93.783
93.777
93.774
93.760
93.744
93.726
93.719
93.699
93.682
93.678
93.662
93.646
93.637
93.623
93.601
93.576
93.546
93.523
93.496
93.481
93.465
93.450
93.438
93.424
93.402
93.388
93.362
93.346
93.333
93.316
93.290
93.280
93.272
93.260
93.248
93.242
93.240
93.231
93.209
93.192
93.162
93.134
93.118
93.086
93.067
93.050
93.037
93.027
93.008
92.990
92.970
92.945
92.929
92.912
92.883
92.871
92.867
92.859
92.863
92.854
92.857
92.851
92.855
92.840
92.825
92.813
92.797
92.780
92.755
92.716
92.680
92.634
92.596
92.555
92.505
92.452
92.402
92.366
92.338
92.311
92.283
92.250
92.225
92.194
92.149
92.116
92.088
92.073
92.043
92.019
91.997
91.960
91.913
91.877
91.842
91.811
91.787
91.755
91.720
91.682
91.644
91.604
91.560
91.512
91.466
91.412
91.361
91.311
91.266
91.212
91.163
91.111
91.062
91.007
90.949
90.900
90.838
90.767
90.684
90.591
90.492
90.395
90.296
90.172
90.029
89.897
89.779
89.635
89.483
89.338
89.176
89.013
88.859
88.692
88.557
88.403
88.253
88.120
87.998
87.876
87.748
87.636
87.531
87.446
87.356
87.285
87.240
87.185
87.147
87.108
87.106
87.104
87.110
87.133
87.173
87.228
87.292
87.355
87.427
87.523
87.634
87.750
87.875
87.995
88.138
88.288
88.441
88.636
88.845
89.084
89.334
89.625
89.938
90.255
90.600
90.940
91.277
91.611
91.950
92.292
92.636
92.973
93.339
93.705
94.083
94.475
94.892
95.297
95.712
96.119
96.527
96.941
97.355
97.772
98.182
98.583
98.957
99.290
99.537
99.700
99.809
99.900
99.887
99.821
99.772
99.624
99.340
98.948
98.416
97.620
96.706
95.590
94.443
93.181
91.885
90.536
89.194
87.795
86.352
85.000
83.555
82.165
80.706
79.325
77.949
76.504
75.085
73.710
72.374
71.071
69.860
68.688
67.577
66.465
65.318
64.177
63.058
61.965
60.891
59.855
58.789
57.729
56.740
55.734
54.807
53.972
53.198
52.663
52.115
51.632
51.199
50.835
50.491
50.205
49.955
49.706
49.480
49.266
49.090
48.872
48.719
48.524
48.356
48.159
47.910
47.732
47.519
47.288
47.089
46.918
46.747
46.584
46.451
46.344
46.229
46.129
46.079
46.021
46.021
46.057
46.074
46.085
46.060
46.009
45.936
45.886
45.846
45.842
45.852
45.876
45.907
45.928
45.946
45.954
45.947
45.932
45.907
45.875
45.816
45.771
45.712
45.662
45.634
45.602
45.559
45.511
45.432
45.326
45.238
45.175
45.128
45.074
45.079
45.095
45.155
45.264
45.440
45.658
45.898
46.205
46.569
46.957
47.374
47.848
48.273
48.844
49.540
50.317
51.141
52.030
52.940
53.865
54.855
55.937
57.085
58.299
59.592
60.965
62.380
63.819
65.300
66.880
68.620
70.429
72.425
74.436
76.316
78.151
79.928
81.656
83.279
84.897
86.487
88.024
89.500
90.967
92.415
93.786
95.129
96.401
97.552
98.567
99.433
100.181
100.841
101.456
101.972
102.434
102.800
103.021
103.065
103.011
102.867
102.830
102.852
102.638
102.332
102.033
101.706
101.423
101.155
100.918
100.612
100.302
99.979
99.665
99.404
99.187
99.052
98.973
98.954
98.970
99.003
99.047
99.098
99.146
99.200
99.255
99.310
99.337
99.332
99.316
99.291
99.232
99.164
99.092
99.015
98.955
98.911
98.891
98.887
98.900
98.913
98.894
98.850
98.770
98.685
98.569
98.494
98.441
98.438
98.392
98.348
98.299
98.230
98.174
98.132
98.060
98.011
97.950
97.886
97.845
97.758
97.689
97.607
97.505
97.431
97.349
97.291
97.266
97.239
97.207
97.190
97.153
97.125
97.111
97.111
97.163
97.207
97.270
97.337
97.443
97.535
97.626
97.692
97.739
97.796
97.840
97.880
97.916
97.961
98.003
98.026
98.036
98.030
98.025
98.025
98.021
97.996
97.963
97.903
97.846
97.792
97.749
97.716
97.694
97.659
97.584
97.481
97.351
97.211
97.076
96.963
96.859
96.788
96.705
96.668
96.655
96.689
96.714
96.771
96.848
96.935
97.014
97.094
97.163
97.199
97.215
97.268
97.295
97.325
97.355
97.389
97.442
97.485
97.527
97.550
97.590
97.642
97.667
97.707
97.755
97.789
97.826
97.862
97.904
97.935
97.968
97.978
98.019
98.051
98.095
98.138
98.186
98.218
98.287
98.325
98.371
98.415
98.455
98.490
98.510
98.515
98.511
98.488
98.464
98.433
98.415
98.387
98.351
98.305
98.250
98.216
98.159
98.111
98.080
98.043
98.000
97.948
97.894
97.850
97.793
97.742
97.684
97.636
97.586
97.551
97.509
97.470
97.461
97.452
97.458
97.474
97.497
97.526
97.548
97.568
97.580
97.583
97.589
97.589
97.589
97.577
97.560
97.558
97.557
97.547
97.526
97.504
97.486
97.455
97.448
97.445
97.436
97.417
97.417
97.411
97.402
97.406
97.404
97.390
97.387
97.372
97.319
97.278
97.248
97.246
97.321
97.489
97.679
97.938
98.233
98.570
98.937
99.348
99.762
100.206
100.661
101.078
101.463
101.727
101.943
102.084
102.170
102.212
102.272
102.309
102.364
102.428
102.485
102.571
102.646
102.699
102.775
102.826
102.885
102.934
102.963
103.008
103.049
103.080
103.119
103.172
103.216
103.275
103.303
103.294
103.282
103.249
103.200
103.146
103.055
102.948
102.810
102.675
102.545
102.429
102.309
102.174
102.027
101.888
101.769
101.664
101.563
101.476
101.405
101.360
101.341
101.335
101.327
101.339
101.330
101.349
101.355
101.375
101.409
101.434
101.435
101.391
101.301
101.158
101.008
100.861
100.762
100.706
100.649
100.592
100.518
100.437
100.376
100.314
100.264
100.241
100.240
100.210
100.193
100.179
100.181
100.174
100.156
100.116
100.075
100.007
99.946
99.885
99.811
99.748
99.678
99.604
99.532
99.457
99.388
99.324
99.248
99.182
99.112
99.042
98.974
98.908
98.835
98.764
98.694
98.622
98.542
98.469
98.389
98.331
98.267
98.221
98.175
98.132
98.100
98.063
98.042
98.018
98.009
97.988
97.981
97.986
97.983
97.979
97.975
97.975
97.966
97.953
97.953
97.952
97.964
97.965
97.966
97.994
98.003
98.023
98.027
98.042
98.057
98.065
98.084
98.100
98.122
98.156
98.187
98.229
98.271
98.325
98.393
98.458
98.528
98.586
98.640
98.696
98.769
98.823
98.834
98.881
98.911
98.932
98.931
98.917
98.904
98.879
98.861
98.847
98.838
98.837
98.840
98.832
98.826
98.820
98.808
98.801
98.797
98.828
98.832
98.833
98.850
98.863
98.903
98.931
98.963
98.984
98.991
98.989
98.979
98.958
98.926
98.895
98.859
98.807
98.768
98.736
98.714
98.682
98.664
98.653
98.646
98.625
98.606
98.597
98.588
98.568
98.557
98.534
98.534
98.526
98.526
98.510
98.519
98.519
98.518
98.519
98.521
98.525
98.539
98.556
98.567
98.585
98.602
98.638
98.666
98.694
98.724
98.748
98.760
98.770
98.782
98.799
98.805
98.812
98.823
98.824
98.836
98.833
98.839
98.849
98.851
98.849
98.869
98.884
98.904
98.924
98.945
98.957
98.976
98.980
98.986
98.994
99.002
99.026
99.045
99.074
99.094
99.127
99.153
99.174
99.196
99.208
99.226
99.229
99.246
99.258
99.259
99.269
99.253
99.255
99.250
99.239
99.228
99.219
99.225
99.228
99.231
99.243
99.258
99.271
99.277
99.282
99.284
99.284
99.282
99.276
99.272
99.277
99.281
99.295
99.318
99.333
99.341
99.357
99.356
99.348
99.351
99.341
99.343
99.340
99.337
99.336
99.333
99.341
99.350
99.357
99.368
99.402
99.429
99.458
99.501
99.570
99.621
99.685
99.738
99.774
99.779
99.790
99.789
99.788
99.782
99.772
99.751
99.736
99.715
99.684
99.670
99.663
99.646
99.641
99.640
99.661
99.711
99.740
99.776
99.822
99.876
99.950
100.015
100.075
100.157
100.218
100.308
100.394
100.478
100.562
100.659
100.762
100.873
101.006
101.137
101.274
101.416
101.554
101.663
101.757
101.841
101.924
101.989
102.041
102.084
102.112
102.145
102.160
102.165
102.155
102.157
102.135
102.116
102.074
102.045
101.983
101.935
101.881
101.838
101.798
101.769
101.743
101.706
101.675
101.644
101.622
101.592
101.567
101.545
101.520
101.482
101.455
101.420
101.390
101.351
101.306
101.273
101.230
101.181
101.130
101.064
100.994
100.910
100.822
100.729
100.641
100.566
100.483
100.404
100.342
100.274
100.203
100.134
100.066
99.992
99.932
99.859
99.778
99.679
99.593
99.521
99.460
99.400
99.346
99.288
99.234
99.161
99.071
99.003
98.936
98.864
98.791
98.744
98.692
98.626
98.551
98.489
98.405
98.326
98.272
98.212
98.164
98.119
98.079
98.037
98.004
97.962
97.923
97.872
97.825
97.793
97.739
97.705
97.667
97.614
97.562
97.503
97.481
97.446
97.397
97.352
97.307
97.259
97.224
97.186
97.151
97.116
97.088
97.060
97.072
97.067
97.057
97.055
97.061
97.075
97.080
97.105
97.124
97.151
97.179
97.174
97.175
97.188
97.184
97.182
97.173
97.176
97.156
97.152
97.156
97.155
97.173
97.189
97.214
97.234
97.254
97.278
97.306
97.313
97.326
97.326
97.337
97.357
97.379
97.391
97.422
97.429
97.442
97.427
97.402
97.386
97.381
97.390
97.396
97.404
97.404
97.398
97.385
97.376
97.364
97.342
97.322
97.316
97.297
97.285
97.264
97.263
97.248
97.241
97.231
97.221
97.199
97.182
97.155
97.131
97.108
97.076
97.058
97.043
97.017
96.987
96.953
96.911
96.867
96.817
96.780
96.733
96.698
96.664
96.641
96.631
96.621
96.622
96.613
96.608
96.602
96.604
96.588
96.578
96.564
96.537
96.517
96.487
96.474
96.445
96.402
96.361
96.324
96.300
96.272
96.247
96.215
96.187
96.166
96.131
96.110
96.074
96.047
96.022
96.005
95.987
95.972
95.961
95.940
95.915
95.903
95.914
95.906
95.917
95.913
95.901
95.898
95.896
95.884
95.859
95.856
95.852
95.848
95.842
95.833
95.835
95.829
95.821
95.821
95.814
95.804
95.807
95.792
95.779
95.787
95.786
95.799
95.805
95.806
95.795
95.779
95.757
95.730
95.699
95.653
95.636
95.563
95.477
95.392
95.324
95.303
95.293
95.297
95.297
95.299
95.311
95.314
95.312
95.304
95.281
95.253
95.237
95.229
95.222
95.215
95.198
95.195
95.182
95.164
95.150
95.151
95.163
95.162
95.170
95.176
95.186
95.190
95.193
95.213
95.218
95.225
95.228
95.233
95.251
95.265
95.281
95.302
95.325
95.345
95.373
95.396
95.404
95.410
95.402
95.415
95.433
95.452
95.466
95.487
95.502
95.521
95.556
95.595
95.612
95.649
95.674
95.711
95.745
95.759
95.789
95.815
95.848
95.873
95.920
95.953
95.986
96.018
96.049
96.069
96.100
96.141
96.174
96.213
96.258
96.314
96.387
96.450
96.517
96.617
96.692
96.775
96.849
96.936
97.018
97.092
97.190
97.282
97.377
97.484
97.597
97.716
97.847
98.029
98.190
98.338
98.487
98.640
98.764
98.880
98.993
99.102
99.180
99.291
99.414
99.515
99.615
99.686
99.767
99.798
99.840
99.845
99.830
99.801
99.809
99.797
99.794
99.810
99.809
99.851
99.855
99.873
99.886
99.876
99.901
99.870
99.823
99.815
99.761
99.716
99.680
99.652
99.621
99.605
99.579
99.576
99.544
99.506
99.462
99.419
99.385
99.371
99.382
99.420
99.472
99.556
99.641
99.728
99.808
99.894
99.960
100.028
100.084
100.121
100.150
100.158
100.146
100.149
100.139
100.120
100.102
100.082
100.057
100.056
100.033
100.032
99.988
99.985
99.970
99.945
99.927
99.908
99.869
99.838
99.785
99.741
99.708
99.673
99.649
99.619
99.561
99.510
99.429
99.343
99.253
99.162
99.055
98.946
98.853
98.775
98.698
98.612
98.546
98.485
98.428
98.372
98.302
98.245
98.190
98.151
98.115
98.065
98.029
98.007
97.997
98.004
98.015
98.022
98.035
98.031
98.020
98.010
98.007
97.984
97.970
97.964
97.959
97.987
98.022
98.044
98.078
98.123
98.151
98.209
98.247
98.265
98.304
98.305
98.338
98.332
98.328
98.325
98.319
98.306
98.292
98.283
98.272
98.271
98.268
98.271
98.277
98.278
98.286
98.303
98.312
98.332
98.354
98.370
98.383
98.398
98.408
98.405
98.405
98.411
98.420
98.422
98.427
98.432
98.447
98.453
98.460
98.466
98.468
98.477
98.492
98.496
98.530
98.567
98.604
98.628
98.670
98.709
98.746
98.778
98.802
98.839
98.887
98.920
98.935
98.984
99.044
99.087
99.124
99.155
99.175
99.193
99.196
99.194
99.205
99.190
99.187
99.176
99.175
99.176
99.179
99.193
99.210
99.211
99.214
99.211
99.204
99.209
99.211
99.202
99.209
99.207
99.202
99.202
99.189
99.188
99.191
99.188
99.190
99.190
99.182
99.185
99.190
99.202
99.225
99.241
99.263
99.291
99.302
99.327
99.359
99.373
99.391
99.424
99.446
99.459
99.482
99.498
99.533
99.547
99.561
99.573
99.592
99.602
99.606
99.621
99.621
99.629
99.634
99.639
99.644
99.658
99.675
99.698
99.731
99.752
99.781
99.820
99.838
99.862
99.889
99.889
99.900
99.912
99.914
99.915
99.938
99.916
99.903
99.887
99.882
99.880
99.873
99.872
99.858
99.856
99.849
99.850
99.842
99.844
99.845
99.852
99.844
99.835
99.804
99.766
99.723
99.671
99.604
99.539
99.489
99.375
99.279
99.171
99.050
98.957
98.852
98.768
98.694
98.641
98.592
98.549
98.513
98.479
98.446
98.425
98.406
98.386
98.367
98.349
98.329
98.328
98.313
98.284
98.248
98.226
98.210
98.199
98.184
98.161
98.140
98.119
98.105
98.094
98.081
98.066
98.062
98.076
98.088
98.082
98.085
98.065
98.055
98.038
98.022
98.011
98.002
97.998
97.995
97.984
97.976
97.973
97.965
97.955
97.935
97.924
97.902
97.886
97.879
97.862
97.854
97.851
97.861
97.867
97.866
97.870
97.863
97.847
97.833
97.810
97.800
97.786
97.789
97.768
97.778
97.776
97.772
97.775
97.787
97.787
97.791
97.795
97.811
97.817
97.834
97.857
97.885
97.899
97.923
97.941
97.962
97.984
98.000
98.016
98.035
98.054
98.072
98.098
98.116
98.138
98.159
98.184
98.198
98.211
98.220
98.233
98.244
98.249
98.259
98.263
98.254
98.255
98.259
98.268
98.277
98.287
98.296
98.315
98.332
98.350
98.367
98.391
98.415
98.424
98.453
98.477
98.498
98.509
98.520
98.520
98.518
98.514
98.502
98.500
98.504
98.507
98.502
98.502
98.484
98.476
98.456
98.429
98.379
98.314
98.243
98.166
98.107
98.056
98.038
98.037
98.059
98.078
98.090
98.148
98.219
98.344
98.512
98.707
98.887
99.044
99.266
99.460
99.697
99.905
100.143
100.353
100.583
100.788
100.932
101.039
101.113
101.184
101.229
101.249
101.279
101.299
101.268
101.230
101.220
101.222
101.181
101.124
101.036
100.931
100.801
100.639
100.509
100.413
100.300
100.174
100.065
99.925
99.793
99.669
99.596
99.490
99.428
99.359
99.330
99.297
99.283
99.261
99.258
99.260
99.286
99.279
99.290
99.364
99.502
99.587
99.616
99.600
99.575
99.522
99.470
99.432
99.415
99.399
99.422
99.424
99.433
99.404
99.383
99.355
99.314
99.252
99.173
99.094
99.045
98.978
98.923
98.841
98.774
98.738
98.713
98.694
98.698
98.709
98.725
98.747
98.757
98.739
98.726
98.689
98.644
98.593
98.542
98.501
98.444
98.394
98.365
98.342
98.319
98.317
98.310
98.307
98.300
98.297
98.299
98.298
98.304
98.318
98.327
98.343
98.360
98.382
98.394
98.407
98.417
98.423
98.428
98.417
98.416
98.418
98.411
98.405
98.414
98.415
98.406
98.405
98.395
98.380
98.354
98.331
98.318
98.301
98.302
98.307
98.301
98.351
98.368
98.357
98.366
98.364
98.358
98.356
98.352
98.345
98.342
98.348
98.359
98.353
98.362
98.363
98.368
98.371
98.377
98.386
98.390
98.402
98.399
98.396
98.400
98.411
98.429
98.438
98.446
98.450
98.455
98.446
98.466
98.453
98.449
98.439
98.423
98.402
98.372
98.356
98.384
98.408
98.489
98.587
98.655
98.711
98.728
98.696
98.680
98.641
98.561
98.527
98.491
98.457
98.462
98.459
98.457
98.469
98.473
98.446
98.402
98.369
98.327
98.257
98.185
98.138
98.091
98.079
98.106
98.129
98.128
98.157
98.182
98.185
98.202
98.229
98.190
98.152
98.100
98.014
97.919
97.757
97.578
97.444
97.313
97.195
97.117
97.060
97.044
97.067
97.144
97.203
97.268
97.337
97.418
97.491
97.569
97.644
97.737
97.818
97.879
97.917
97.957
98.002
98.039
98.080
98.121
98.168
98.229
98.292
98.356
98.429
98.509
98.590
98.661
98.728
98.785
98.831
98.883
98.953
99.042
99.124
99.225
99.340
99.459
99.565
99.653
99.742
99.829
99.910
99.992
100.061
100.130
100.179
100.228
100.276
100.337
100.386
100.432
100.470
100.502
100.540
100.551
100.571
100.595
100.628
100.663
100.697
100.732
100.773
100.812
100.837
100.865
100.894
100.927
100.946
100.957
100.961
100.965
100.972
100.988
100.993
101.016
101.027
101.042
101.052
101.065
101.054
101.053
101.043
101.051
101.052
101.052
101.055
101.058
101.061
101.062
101.052
101.035
101.021
100.993
100.976
100.944
100.920
100.891
100.856
100.832
100.802
100.764
100.739
100.716
100.692
100.672
100.657
100.633
100.617
100.605
100.595
100.586
100.573
100.546
100.513
100.460
100.380
100.302
100.214
100.118
100.029
99.951
99.874
99.810
99.758
99.720
99.682
99.659
99.640
99.631
99.624
99.610
99.591
99.581
99.572
99.581
99.599
99.622
99.626
99.635
99.653
99.665
99.671
99.702
99.750
99.813
99.872
99.942
99.980
100.022
100.049
100.063
100.081
100.097
100.121
100.141
100.162
100.182
100.199
100.207
100.208
100.205
100.193
100.167
100.127
100.070
100.014
99.961
99.864
99.764
99.652
99.546
99.445
99.332
99.242
99.170
99.127
99.066
99.028
98.998
98.969
98.941
98.925
98.926
98.945
98.970
98.966
98.979
98.983
98.986
98.975
98.944
98.903
98.875
98.846
98.822
98.803
98.816
98.825
98.837
98.865
98.899
98.912
98.926
98.944
98.951
98.950
98.944
98.939
98.937
98.929
98.942
98.959
98.976
98.993
99.002
99.023
99.033
99.048
99.055
99.067
99.085
99.091
99.095
99.107
99.112
99.103
99.099
99.102
99.108
99.115
99.140
99.161
99.191
99.235
99.289
99.336
99.400
99.466
99.536
99.612
99.682
99.747
99.794
99.836
99.872
99.910
99.938
99.961
99.986
100.014
100.034
100.061
100.071
100.087
100.099
100.085
100.093
100.092
100.101
100.090
100.103
100.109
100.117
100.113
100.097
100.098
100.093
100.083
100.076
100.071
100.057
100.033
100.026
100.009
100.013
100.008
100.006
100.001
99.970
99.939
99.923
99.902
99.879
99.864
99.849
99.831
99.820
99.802
99.778
99.758
99.738
99.713
99.683
99.645
99.623
99.608
99.582
99.569
99.546
99.522
99.499
99.481
99.464
99.446
99.432
99.415
99.390
99.381
99.371
99.359
99.354
99.345
99.345
99.335
99.321
99.324
99.317
99.315
99.314
99.318
99.324
99.313
99.308
99.285
99.276
99.269
99.270
99.268
99.269
99.267
99.264
99.269
99.264
99.266
99.264
99.257
99.248
99.254
99.260
99.271
99.286
99.300
99.310
99.315
99.318
99.321
99.318
99.325
99.323
99.309
99.306
99.307
99.290
99.290
99.297
99.282
99.281
99.291
99.289
99.295
99.299
99.322
99.304
99.300
99.294
99.288
99.289
99.294
99.286
99.286
99.304
99.304
99.310
99.324
99.334
99.338
99.359
99.364
99.343
99.351
99.333
99.322
99.335
99.308
99.292
99.292
99.296
99.310
99.328
99.344
99.366
99.386
99.403
99.416
99.435
99.451
99.468
99.487
99.503
99.513
99.521
99.527
99.531
99.529
99.530
99.532
99.539
99.541
99.546
99.564
99.580
99.596
99.612
99.621
99.628
99.639
99.643
99.651
99.655
99.649
99.650
99.648
99.643
99.629
99.636
99.647
99.646
99.653
99.639
99.626
99.597
99.568
99.550
99.531
99.525
99.521
99.493
99.487
99.475
99.468
99.476
99.483
99.491
99.500
99.506
99.486
99.462
99.438
99.409
99.381
99.365
99.338
99.315
99.292
99.286
99.291
99.299
99.309
99.315
99.319
99.316
99.313
99.297
99.274
99.254
99.209
99.143
99.067
98.951
98.831
98.679
98.501
98.345
98.163
98.059
97.964
97.930
97.926
97.942
97.987
98.034
98.098
98.157
98.212
98.269
98.314
98.369
98.397
98.421
98.446
98.449
98.425
98.392
98.370
98.347
98.329
98.301
98.283
98.273
98.267
98.278
98.303
98.329
98.351
98.375
98.382
98.380
98.386
98.374
98.347
98.329
98.308
98.301
98.286
98.288
98.307
98.328
98.346
98.381
98.404
98.429
98.451
98.472
98.481
98.481
98.475
98.467
98.465
98.467
98.476
98.489
98.507
98.534
98.546
98.558
98.573
98.579
98.585
98.591
98.594
98.598
98.612
98.618
98.632
98.648
98.648
98.655
98.647
98.653
98.661
98.664
98.668
98.673
98.676
98.665
98.653
98.646
98.640
98.642
98.647
98.653
98.658
98.657
98.666
98.667
98.673
98.656
98.645
98.629
98.611
98.603
98.594
98.600
98.589
98.585
98.583
98.578
98.580
98.569
98.572
98.557
98.581
98.628
98.701
98.766
98.796
98.837
98.904
99.012
99.131
99.293
99.475
99.677
99.874
100.050
100.203
100.373
100.508
100.650
100.799
100.911
101.007
101.088
101.164
101.235
101.290
101.330
101.377
101.449
101.524
101.607
101.683
101.775
101.847
101.928
102.006
102.072
102.131
102.179
102.225
102.271
102.308
102.342
102.358
102.386
102.418
102.439
102.433
102.462
102.463
102.471
102.509
102.545
102.577
102.619
102.668
102.729
102.798
102.850
102.891
102.902
102.878
102.839
102.760
102.651
102.539
102.398
102.244
102.102
101.937
101.783
101.656
101.508
101.384
101.269
101.132
101.004
100.890
100.787
100.698
100.588
100.477
100.366
100.285
100.233
100.207
100.162
100.114
100.058
99.972
99.893
99.802
99.719
99.672
99.613
99.587
99.559
99.516
99.460
99.413
99.373
99.339
99.290
99.256
99.224
99.198
99.182
99.168
99.144
99.124
99.105
99.072
99.042
99.012
99.000
98.989
98.996
99.008
99.012
99.006
98.999
98.988
98.966
98.939
98.909
98.894
98.873
98.853
98.841
98.823
98.819
98.812
98.797
98.779
98.762
98.749
98.726
98.706
98.678
98.680
98.675
98.676
98.672
98.662
98.641
98.628
98.613
98.599
98.592
98.590
98.589
98.628
98.626
98.634
98.643
98.661
98.667
98.675
98.683
98.687
98.683
98.688
98.695
98.700
98.708
98.722
98.737
98.732
98.731
98.718
98.713
98.711
98.704
98.719
98.735
98.769
98.787
98.816
98.821
98.837
98.833
98.833
98.841
98.834
98.857
98.859
98.858
98.852
98.849
98.843
98.828
98.815
98.791
98.768
98.778
98.779
98.787
98.791
98.807
98.823
98.816
98.830
98.833
98.847
98.861
98.875
98.863
98.887
98.901
98.905
98.906
98.941
98.943
98.952
98.972
98.982
99.006
99.020
99.025
99.039
99.061
99.046
99.100
99.122
99.145
99.160
99.168
99.169
99.157
99.148
99.142
99.144
99.149
99.146
99.144
99.144
99.144
99.144
99.138
99.125
99.105
99.069
99.044
99.029
99.012
98.981
98.961
