P4_hand_rP4_hands_pos_X	P4_hand_rP4_hands_pos_Y	P4_hand_rP4_hands_pos_Z	P4_hand_lP4_hands_pos_X	P4_hand_lP4_hands_pos_Y	P4_hand_lP4_hands_pos_Z
100.162	-3.271	769.087	28.764	158.368	792.052
100.213	-3.239	769.082	28.706	158.315	792.187
100.245	-3.244	769.091	28.642	158.292	792.350
100.238	-3.234	769.101	28.611	158.242	792.465
100.234	-3.282	769.125	28.591	158.231	792.592
100.189	-3.267	769.108	28.559	158.173	792.690
100.147	-3.273	769.102	28.519	158.193	792.808
100.113	-3.298	769.063	28.433	158.164	792.919
100.106	-3.297	769.047	28.345	158.102	793.035
100.076	-3.322	769.018	28.236	158.047	793.141
100.067	-3.330	768.997	28.125	157.986	793.263
100.029	-3.326	768.953	28.027	157.910	793.346
100.000	-3.318	768.932	27.922	157.837	793.417
99.947	-3.315	768.910	27.814	157.765	793.473
99.901	-3.324	768.907	27.758	157.729	793.475
99.781	-3.313	768.893	27.735	157.719	793.428
99.736	-3.332	768.861	27.765	157.710	793.326
99.665	-3.354	768.843	27.807	157.754	793.230
99.620	-3.328	768.829	27.863	157.757	793.089
99.580	-3.349	768.776	27.962	157.800	792.973
99.561	-3.344	768.748	28.081	157.832	792.856
99.562	-3.346	768.740	28.211	157.900	792.788
99.554	-3.342	768.751	28.350	157.980	792.768
99.542	-3.356	768.758	28.435	158.053	792.746
99.517	-3.336	768.779	28.546	158.125	792.756
99.463	-3.337	768.838	28.615	158.158	792.778
99.395	-3.332	768.896	28.645	158.189	792.804
99.297	-3.331	768.964	28.654	158.199	792.840
99.195	-3.336	769.039	28.653	158.192	792.898
99.077	-3.331	769.123	28.629	158.163	792.926
98.949	-3.357	769.172	28.579	158.111	792.949
98.884	-3.430	769.189	28.491	158.056	792.966
98.848	-3.555	769.152	28.390	157.998	792.986
98.854	-3.659	769.130	28.276	157.889	793.050
98.864	-3.845	769.173	28.143	157.830	793.163
98.863	-4.008	769.187	28.070	157.685	793.279
98.885	-4.257	769.207	27.916	157.671	793.648
98.870	-4.499	769.194	27.918	157.582	793.850
98.817	-4.703	769.223	27.988	157.540	794.033
98.769	-4.899	769.245	28.141	157.556	794.239
98.739	-5.060	769.324	28.367	157.662	794.387
98.657	-5.287	769.541	28.658	157.819	794.568
98.626	-5.503	769.702	28.828	158.016	794.762
98.640	-5.726	769.864	28.774	158.162	794.984
98.610	-6.048	769.986	28.496	158.344	795.230
98.567	-6.391	770.125	28.099	158.534	795.507
98.531	-6.874	770.337	27.674	158.701	795.821
98.407	-7.429	770.699	27.296	158.904	796.173
98.389	-8.114	771.153	27.021	159.045	796.412
98.485	-8.749	771.732	26.903	159.153	796.561
98.521	-9.656	772.632	26.833	159.149	796.706
98.516	-10.479	773.431	26.818	159.072	796.794
98.662	-11.527	774.295	26.805	158.914	796.881
98.812	-12.766	775.084	26.888	158.706	796.934
98.970	-13.915	775.459	26.985	158.358	797.125
99.380	-15.394	775.747	26.970	157.714	797.495
99.794	-16.560	775.794	26.786	156.929	798.002
100.442	-17.904	775.624	26.462	155.972	798.637
101.164	-19.110	775.292	26.110	155.096	799.321
101.874	-20.269	774.764	25.754	154.083	800.116
102.720	-21.499	774.177	25.445	153.005	801.122
103.396	-22.508	773.272	25.023	151.988	802.333
104.072	-23.612	772.442	24.421	150.887	803.744
104.639	-24.640	771.537	23.653	149.561	805.470
105.171	-25.413	770.511	22.723	148.271	807.262
105.651	-26.208	769.687	21.669	146.810	809.186
106.146	-26.799	768.932	20.705	145.077	811.082
106.466	-27.112	768.469	19.832	143.311	812.997
106.749	-27.349	768.148	19.257	141.549	814.932
106.953	-27.401	767.971	18.769	139.901	816.924
107.098	-27.358	767.936	18.655	138.762	818.901
107.205	-27.217	767.956	18.601	137.654	821.327
107.243	-27.045	767.981	18.685	137.000	824.125
107.189	-26.877	768.103	18.832	136.665	827.322
107.030	-26.709	768.228	19.108	136.921	830.890
106.783	-26.587	768.325	19.383	137.599	834.643
106.467	-26.444	768.460	19.752	138.791	838.666
106.164	-26.271	768.532	20.046	140.240	842.890
105.807	-26.100	768.632	20.564	142.284	847.146
105.490	-25.867	768.752	21.418	144.873	851.231
105.173	-25.672	768.847	22.500	148.121	855.143
104.890	-25.496	768.943	23.877	151.921	858.684
104.624	-25.337	769.044	25.073	155.525	861.283
104.351	-25.185	769.155	26.547	159.969	863.413
104.083	-25.071	769.248	28.230	164.864	865.009
103.806	-25.041	769.344	30.072	170.357	866.102
103.573	-25.033	769.408	31.649	175.704	866.446
103.336	-25.053	769.451	33.273	181.859	866.015
103.106	-25.067	769.480	34.588	187.389	864.379
102.930	-25.096	769.519	35.941	193.589	862.040
102.759	-25.110	769.506	37.393	199.368	858.626
102.593	-25.161	769.416	38.732	205.015	854.146
102.474	-25.143	769.393	40.108	210.661	848.708
102.344	-25.091	769.381	40.829	215.668	842.941
102.229	-25.041	769.385	41.280	220.318	837.165
102.082	-24.932	769.383	40.875	224.111	832.171
101.934	-24.789	769.386	40.554	227.619	827.776
101.777	-24.618	769.410	40.022	230.598	824.570
101.618	-24.363	769.484	39.328	232.541	822.317
101.447	-24.029	769.596	38.460	233.690	820.602
101.248	-23.616	769.820	37.514	233.771	819.253
101.053	-23.219	770.047	36.390	233.090	818.165
100.807	-22.767	770.199	35.154	231.745	817.281
100.567	-22.326	770.304	34.004	229.949	817.022
100.371	-21.828	770.430	32.822	227.808	817.306
100.157	-21.216	770.531	31.668	225.474	818.181
99.996	-20.687	770.715	30.451	222.892	819.593
99.756	-20.155	770.789	29.285	220.148	821.431
99.502	-19.590	770.802	28.024	217.446	823.534
99.261	-19.073	770.758	26.849	215.201	825.535
98.945	-18.517	770.640	25.702	211.902	827.229
98.594	-17.994	770.430	24.503	208.474	828.513
98.286	-17.445	770.197	23.168	205.490	829.502
97.996	-16.821	769.877	22.440	201.717	829.232
97.658	-16.031	769.366	21.629	197.907	828.099
97.394	-15.414	768.909	21.061	194.360	826.207
97.169	-14.805	768.391	20.380	190.823	823.879
96.895	-13.935	767.761	19.768	186.708	821.610
96.608	-13.060	767.224	18.956	182.318	819.062
96.359	-12.292	766.627	18.654	178.822	815.638
96.029	-11.379	766.081	18.297	175.681	811.767
95.746	-10.366	765.431	17.919	172.540	807.788
95.477	-9.605	764.853	17.760	169.870	803.640
95.180	-8.647	764.294	17.773	167.565	799.314
94.892	-7.741	763.947	18.019	165.373	794.932
94.679	-7.061	763.916	18.487	163.668	790.957
94.488	-6.402	764.150	19.281	161.960	787.294
94.303	-5.787	764.548	20.155	160.578	784.200
94.170	-5.216	764.937	20.963	159.347	781.744
94.087	-4.890	765.379	21.626	158.330	780.348
94.036	-4.704	765.605	21.863	157.423	780.320
94.051	-4.554	765.559	21.701	156.309	781.268
94.084	-4.480	765.583	21.766	156.008	782.331
94.141	-4.392	765.588	21.976	156.386	783.182
94.223	-4.301	765.705	22.330	156.987	784.353
94.298	-4.108	765.831	22.790	157.581	785.349
94.376	-3.910	765.948	23.314	158.089	786.232
94.472	-3.684	766.059	23.946	159.060	787.317
94.596	-3.418	766.152	24.235	159.475	788.114
94.701	-3.152	766.149	24.542	159.886	789.069
95.140	-3.010	766.141	25.016	160.528	789.805
95.214	-2.854	766.198	25.315	160.763	790.243
95.313	-2.700	766.219	25.491	160.801	790.621
95.404	-2.596	766.253	25.680	160.791	790.801
95.457	-2.525	766.234	25.888	160.763	790.818
95.509	-2.465	766.198	26.098	160.772	790.704
95.524	-2.464	766.192	26.383	160.792	790.367
95.552	-2.363	766.225	26.755	160.923	789.957
95.555	-2.212	766.290	27.039	161.086	789.599
95.506	-2.059	766.445	27.223	161.226	789.207
95.465	-1.867	766.572	27.324	161.367	788.917
95.401	-1.651	766.647	27.323	161.522	788.712
95.235	-1.505	766.749	27.269	161.584	788.605
95.102	-1.395	766.801	27.192	161.620	788.611
94.962	-1.302	766.821	27.104	161.595	788.713
94.839	-1.260	766.891	27.026	161.528	788.901
94.754	-1.176	766.925	27.051	161.416	789.063
94.702	-1.104	766.993	27.148	161.265	789.230
94.721	-1.063	767.023	27.330	161.020	789.321
94.712	-1.037	767.059	27.599	160.762	789.371
94.779	-0.993	767.085	27.820	160.601	789.374
94.839	-0.929	767.102	28.028	160.482	789.339
94.870	-0.870	767.139	28.138	160.410	789.321
94.933	-0.790	767.163	28.241	160.429	789.300
94.974	-0.705	767.172	28.385	160.501	789.225
94.985	-0.616	767.163	28.524	160.642	789.235
94.970	-0.513	767.173	28.688	160.738	789.271
94.907	-0.426	767.198	28.831	160.832	789.338
94.864	-0.334	767.201	28.981	160.916	789.441
94.791	-0.237	767.216	29.045	160.994	789.639
94.710	-0.144	767.253	29.149	161.047	789.782
94.625	-0.060	767.280	29.208	161.142	789.917
94.555	-0.024	767.347	29.247	161.222	789.992
94.541	0.027	767.370	29.233	161.310	790.053
94.525	0.090	767.425	29.188	161.413	790.038
94.533	0.126	767.456	29.168	161.459	789.999
94.565	0.166	767.466	29.186	161.503	789.918
94.605	0.185	767.474	29.238	161.496	789.803
94.667	0.202	767.478	29.271	161.474	789.709
94.732	0.161	767.500	29.379	161.424	789.530
94.759	0.162	767.470	29.456	161.354	789.440
94.821	0.129	767.471	29.530	161.291	789.391
94.868	0.130	767.399	29.589	161.194	789.368
94.931	0.103	767.425	29.661	161.058	789.358
94.963	0.089	767.429	29.666	160.909	789.415
95.026	0.121	767.401	29.670	160.790	789.443
95.059	0.109	767.418	29.620	160.685	789.436
95.082	0.135	767.440	29.558	160.586	789.401
95.088	0.117	767.492	29.516	160.523	789.367
95.107	0.183	767.501	29.462	160.473	789.337
95.085	0.214	767.533	29.414	160.422	789.302
95.035	0.260	767.615	29.375	160.325	789.253
94.979	0.313	767.640	29.304	160.185	789.262
94.915	0.445	767.659	29.222	160.049	789.245
94.864	0.464	767.725	29.084	159.902	789.231
94.832	0.458	767.774	28.936	159.774	789.232
94.811	0.475	767.805	28.780	159.624	789.253
94.817	0.484	767.822	28.631	159.430	789.267
94.833	0.468	767.794	28.498	159.256	789.198
94.828	0.472	767.789	28.421	159.102	789.237
94.843	0.422	767.825	28.346	158.953	789.244
94.862	0.444	767.795	28.263	158.835	789.296
94.882	0.436	767.789	28.234	158.786	789.358
94.882	0.444	767.833	28.211	158.784	789.424
94.876	0.438	767.853	28.191	158.835	789.559
94.894	0.457	767.893	28.155	158.882	789.686
94.893	0.434	767.905	28.080	158.937	789.841
94.899	0.419	767.906	27.981	159.000	789.976
94.921	0.374	767.863	27.895	159.111	790.080
94.924	0.205	767.812	27.821	159.213	790.149
94.996	0.078	767.762	27.778	159.414	790.101
95.103	-0.105	767.677	27.787	159.693	790.025
95.227	-0.321	767.495	27.826	160.011	789.887
95.409	-0.554	767.322	27.891	160.407	789.709
95.620	-0.765	767.180	27.916	160.851	789.513
95.875	-1.007	767.091	27.949	161.257	789.385
96.145	-1.205	766.928	27.996	161.602	789.301
96.420	-1.400	766.742	28.080	161.919	789.287
96.728	-1.530	766.502	28.194	162.243	789.345
96.951	-1.644	766.317	28.298	162.423	789.408
96.758	-1.779	766.241	28.362	162.536	789.499
96.848	-1.879	766.106	28.442	162.624	789.542
96.890	-1.962	765.985	28.536	162.725	789.578
96.867	-1.994	765.875	28.633	162.821	789.593
96.810	-2.005	765.854	28.726	162.899	789.581
96.768	-2.016	765.839	28.793	162.986	789.557
96.671	-1.996	765.834	28.831	163.063	789.527
96.614	-1.956	765.861	28.870	163.118	789.478
96.580	-1.912	765.887	28.889	163.155	789.421
96.563	-1.849	765.895	28.927	163.234	789.333
96.570	-1.777	765.915	28.955	163.316	789.274
96.585	-1.732	765.914	28.966	163.394	789.204
96.621	-1.665	765.917	29.008	163.471	789.147
96.628	-1.541	765.917	29.053	163.556	789.095
96.670	-1.459	765.931	29.111	163.596	789.026
96.691	-1.400	765.976	29.149	163.611	788.984
96.694	-1.318	766.000	29.139	163.587	788.951
96.670	-1.216	766.005	29.132	163.558	788.955
96.652	-1.138	766.055	29.101	163.469	788.964
96.954	-1.043	766.041	29.083	163.390	788.976
96.938	-0.976	766.066	29.073	163.293	789.015
96.925	-0.939	766.098	29.063	163.179	789.039
96.910	-0.906	766.094	28.992	163.099	789.097
96.910	-0.891	766.144	28.925	162.971	789.141
96.920	-0.880	766.134	28.844	162.920	789.215
96.938	-0.856	766.132	28.784	162.899	789.244
96.958	-0.871	766.141	28.719	162.851	789.289
96.981	-0.896	766.152	28.664	162.804	789.352
96.966	-0.921	766.161	28.633	162.732	789.426
96.951	-0.931	766.168	28.590	162.621	789.509
96.928	-0.916	766.193	28.586	162.575	789.633
96.855	-0.953	766.231	28.550	162.461	789.680
96.796	-0.940	766.257	28.499	162.399	789.736
96.745	-0.924	766.267	28.479	162.341	789.798
96.705	-0.879	766.278	28.429	162.303	789.812
96.699	-0.837	766.318	28.422	162.288	789.812
96.704	-0.784	766.350	28.424	162.307	789.838
96.722	-0.725	766.332	28.416	162.358	789.857
96.754	-0.687	766.334	28.438	162.418	789.856
96.771	-0.610	766.343	28.452	162.490	789.875
96.824	-0.537	766.341	28.447	162.572	789.930
96.850	-0.475	766.337	28.429	162.645	789.962
96.878	-0.399	766.312	28.425	162.719	789.989
96.909	-0.304	766.347	28.397	162.781	790.020
96.923	-0.237	766.357	28.361	162.829	790.058
96.936	-0.200	766.372	28.317	162.885	790.052
96.935	-0.180	766.377	28.307	162.897	790.075
96.907	-0.158	766.406	28.284	162.876	790.125
96.907	-0.141	766.421	28.262	162.858	790.162
96.866	-0.132	766.430	28.299	162.861	790.190
96.869	-0.135	766.435	28.309	162.848	790.192
96.844	-0.142	766.446	28.349	162.835	790.197
96.845	-0.158	766.455	28.378	162.853	790.235
96.812	-0.142	766.465	28.377	162.848	790.228
96.820	-0.166	766.454	28.377	162.829	790.217
96.856	-0.149	766.470	28.365	162.830	790.200
96.872	-0.156	766.473	28.336	162.849	790.178
96.902	-0.162	766.477	28.329	162.862	790.111
96.923	-0.177	766.462	28.295	162.870	790.032
96.950	-0.189	766.468	28.308	162.884	789.952
96.977	-0.195	766.432	28.320	162.902	789.900
97.020	-0.212	766.409	28.329	162.912	789.846
97.040	-0.215	766.409	28.370	162.911	789.806
97.066	-0.202	766.429	28.400	162.918	789.793
97.063	-0.206	766.423	28.437	162.968	789.777
97.042	-0.182	766.426	28.485	163.025	789.718
97.018	-0.151	766.431	28.514	163.099	789.660
97.006	-0.142	766.441	28.566	163.190	789.624
96.966	-0.082	766.473	28.615	163.255	789.602
96.939	-0.073	766.490	28.670	163.323	789.564
96.908	-0.040	766.500	28.696	163.376	789.530
96.867	-0.018	766.516	28.714	163.402	789.521
96.828	-0.020	766.547	28.728	163.400	789.514
96.789	0.014	766.557	28.709	163.410	789.564
96.752	0.018	766.568	28.706	163.417	789.571
96.728	0.032	766.565	28.685	163.439	789.591
96.726	0.034	766.569	28.664	163.461	789.572
96.729	0.012	766.548	28.659	163.500	789.557
96.732	-0.011	766.541	28.682	163.549	789.510
96.738	-0.010	766.533	28.722	163.620	789.482
96.770	-0.035	766.520	28.855	163.589	789.214
96.753	-0.006	766.517	28.911	163.666	789.178
96.742	0.024	766.531	28.969	163.764	789.152
96.738	0.058	766.544	29.043	163.829	789.124
96.724	0.094	766.544	29.101	163.888	789.117
96.711	0.143	766.567	29.135	163.929	789.116
96.703	0.165	766.568	29.193	163.985	789.132
96.689	0.179	766.585	29.211	163.967	789.152
96.684	0.160	766.646	29.228	163.979	789.187
96.667	0.194	766.618	29.210	163.975	789.220
96.646	0.152	766.655	29.212	163.990	789.229
96.647	0.136	766.652	29.214	164.006	789.216
96.655	0.122	766.654	29.222	164.040	789.190
96.660	0.104	766.673	29.252	164.088	789.178
96.653	0.094	766.662	29.278	164.104	789.165
96.690	0.105	766.661	29.302	164.112	789.155
96.691	0.107	766.665	29.346	164.144	789.139
96.678	0.166	766.614	29.386	164.164	789.116
96.679	0.154	766.669	29.410	164.193	789.109
96.655	0.174	766.655	29.448	164.226	789.106
96.645	0.170	766.678	29.471	164.246	789.108
96.611	0.189	766.674	29.512	164.262	789.122
96.586	0.184	766.665	29.532	164.279	789.133
96.569	0.194	766.695	29.532	164.287	789.163
96.570	0.182	766.705	29.490	164.267	789.198
96.573	0.214	766.705	29.463	164.264	789.223
96.562	0.212	766.713	29.430	164.237	789.233
96.528	0.241	766.713	29.392	164.199	789.225
96.502	0.239	766.725	29.364	164.191	789.241
96.492	0.260	766.709	29.340	164.169	789.251
96.477	0.294	766.751	29.356	164.168	789.284
96.442	0.313	766.734	29.368	164.198	789.324
96.436	0.342	766.740	29.394	164.239	789.315
96.395	0.372	766.749	29.431	164.312	789.332
96.405	0.409	766.758	29.460	164.359	789.311
96.402	0.452	766.740	29.510	164.430	789.275
96.409	0.454	766.738	29.522	164.455	789.229
96.402	0.481	766.723	29.514	164.448	789.174
96.407	0.505	766.718	29.493	164.445	789.130
96.419	0.483	766.729	29.451	164.394	789.080
96.435	0.508	766.714	29.404	164.336	789.019
96.444	0.476	766.694	29.356	164.268	788.973
96.458	0.460	766.681	29.349	164.196	788.939
96.471	0.447	766.664	29.322	164.116	788.913
96.467	0.411	766.649	29.302	164.032	788.907
96.454	0.377	766.635	29.262	163.926	788.914
96.441	0.356	766.621	29.234	163.827	788.913
96.417	0.307	766.607	29.181	163.764	788.946
96.389	0.282	766.610	29.144	163.673	788.963
96.371	0.249	766.588	29.097	163.588	788.933
96.361	0.226	766.567	29.069	163.505	788.912
96.353	0.227	766.537	29.055	163.420	788.833
96.360	0.208	766.502	29.032	163.360	788.780
96.357	0.212	766.508	28.991	163.264	788.670
96.336	0.174	766.494	28.941	163.180	788.624
96.301	0.149	766.458	28.867	163.081	788.594
96.268	0.077	766.436	28.664	163.026	788.712
96.219	0.021	766.406	28.583	162.912	788.689
96.167	-0.111	766.355	28.520	162.828	788.651
96.115	-0.240	766.322	28.454	162.780	788.608
96.046	-0.375	766.290	28.483	162.733	788.451
95.971	-0.551	766.237	28.430	162.702	788.427
95.569	-0.727	766.158	28.370	162.684	788.414
95.510	-0.953	766.077	28.327	162.698	788.409
95.449	-1.228	765.994	28.318	162.723	788.432
95.399	-1.518	765.885	28.326	162.807	788.427
95.368	-1.788	765.761	28.363	162.966	788.434
95.397	-2.009	765.665	28.425	163.179	788.411
95.464	-2.286	765.552	28.524	163.448	788.338
95.565	-2.586	765.391	28.610	163.745	788.288
95.683	-2.885	765.239	28.733	164.089	788.183
95.799	-3.221	765.084	28.825	164.430	788.106
95.938	-3.585	764.854	28.897	164.767	788.040
96.037	-4.030	764.542	28.972	165.126	788.014
96.168	-4.411	764.271	29.103	165.452	787.938
96.296	-4.813	763.924	29.165	165.702	787.987
96.398	-5.320	763.633	29.382	165.840	787.871
96.544	-5.668	763.430	29.653	165.947	787.744
96.684	-5.969	763.352	29.850	166.006	787.592
96.859	-6.238	763.295	29.997	166.007	787.492
97.065	-6.423	763.218	30.067	165.920	787.448
97.298	-6.522	763.135	30.092	165.703	787.462
97.528	-6.502	763.064	30.112	165.444	787.486
97.787	-6.437	762.977	30.180	165.147	787.505
97.995	-6.217	762.919	30.235	164.785	787.447
98.150	-6.009	762.804	30.315	164.445	787.423
98.290	-5.764	762.724	30.412	164.134	787.420
98.390	-5.571	762.706	30.449	163.890	787.427
98.450	-5.379	762.681	30.458	163.701	787.474
98.490	-5.239	762.692	30.411	163.538	787.531
98.487	-5.105	762.682	30.379	163.396	787.607
98.478	-5.005	762.660	30.322	163.310	787.714
98.446	-4.901	762.640	30.282	163.264	787.792
98.439	-4.847	762.577	30.362	163.222	787.636
98.759	-4.818	762.478	30.311	163.300	787.674
98.767	-4.772	762.388	30.277	163.444	787.683
98.813	-4.776	762.330	30.160	163.756	787.883
98.827	-4.754	762.269	30.136	163.956	787.878
98.864	-4.755	762.213	30.175	164.173	787.853
98.917	-4.732	762.134	30.198	164.386	787.805
98.978	-4.706	762.082	30.249	164.570	787.713
99.027	-4.705	762.041	30.318	164.724	787.641
99.088	-4.670	761.996	30.467	164.659	787.402
99.139	-4.623	761.952	30.480	164.635	787.397
99.209	-4.587	761.903	30.393	164.651	787.652
99.241	-4.546	761.853	30.364	164.473	787.690
99.275	-4.528	761.801	30.293	164.235	787.758
99.336	-4.519	761.762	30.191	163.965	787.832
99.427	-4.533	761.716	30.092	163.632	787.862
99.504	-4.538	761.645	30.048	163.129	787.680
99.602	-4.588	761.598	29.814	162.838	787.881
99.719	-4.635	761.486	29.687	162.486	787.912
99.809	-4.672	761.398	29.576	162.211	787.925
99.897	-4.677	761.275	29.483	161.923	787.946
99.961	-4.684	761.197	29.424	161.696	787.967
100.001	-4.724	761.152	29.390	161.520	787.976
100.030	-4.739	761.119	29.333	161.382	787.985
100.031	-4.743	761.131	29.276	161.339	787.994
99.984	-4.761	761.138	29.209	161.258	788.004
99.900	-4.772	761.163	29.135	161.156	788.008
99.781	-4.739	761.209	28.989	161.054	788.070
99.649	-4.723	761.329	28.876	160.906	788.116
99.488	-4.697	761.436	28.730	160.710	788.150
99.318	-4.642	761.532	28.650	160.518	788.191
99.179	-4.601	761.595	28.601	160.426	788.157
99.057	-4.594	761.669	28.546	160.320	788.145
98.967	-4.599	761.742	28.492	160.205	788.178
98.908	-4.643	761.770	28.432	160.081	788.189
98.867	-4.659	761.755	28.381	159.988	788.222
98.824	-4.694	761.764	28.347	159.972	788.248
98.795	-4.709	761.777	28.295	159.962	788.272
98.732	-4.725	761.806	28.233	159.980	788.263
98.687	-4.705	761.814	28.232	159.948	788.060
98.622	-4.603	761.885	28.196	159.960	788.007
98.567	-4.574	761.949	28.176	159.980	787.973
98.505	-4.519	762.012	28.187	159.981	787.970
98.477	-4.424	762.066	28.215	160.024	787.994
98.489	-4.355	762.103	28.262	160.063	788.022
98.493	-4.251	762.131	28.310	160.164	788.084
98.544	-4.170	762.184	28.366	160.267	788.116
98.633	-4.088	762.215	28.425	160.331	788.135
98.737	-4.001	762.212	28.473	160.433	788.145
98.867	-3.933	762.174	28.522	160.509	788.152
99.000	-3.886	762.180	28.567	160.511	788.157
99.108	-3.854	762.161	28.592	160.509	788.135
99.236	-3.824	762.148	28.615	160.450	788.114
99.316	-3.805	762.115	28.645	160.415	788.083
99.406	-3.785	762.125	28.678	160.370	788.081
99.479	-3.754	762.150	28.752	160.317	788.066
99.528	-3.723	762.145	28.789	160.319	788.120
99.574	-3.737	762.134	28.843	160.311	788.160
99.623	-3.761	762.108	28.924	160.297	788.173
99.643	-3.797	762.098	28.977	160.326	788.177
99.664	-3.820	762.065	29.044	160.274	788.145
99.649	-3.855	762.040	29.093	160.242	788.135
99.584	-3.925	762.005	29.098	160.270	788.290
99.478	-4.029	761.992	29.111	160.147	788.317
99.349	-4.074	761.994	29.101	159.977	788.376
99.163	-4.163	762.019	29.066	159.805	788.435
99.006	-4.224	762.059	29.028	159.614	788.524
98.823	-4.310	762.104	28.986	159.434	788.580
98.653	-4.405	762.166	28.965	159.291	788.651
98.546	-4.420	762.221	28.998	159.230	788.658
98.455	-4.462	762.265	29.049	159.184	788.696
98.397	-4.509	762.265	29.063	159.105	788.750
98.380	-4.511	762.271	29.049	159.068	788.827
98.390	-4.489	762.253	29.041	159.074	788.893
98.422	-4.483	762.260	29.037	158.905	788.882
98.454	-4.467	762.264	29.016	158.877	788.976
98.484	-4.459	762.265	28.982	158.822	789.078
98.506	-4.412	762.238	28.924	158.751	789.184
98.529	-4.381	762.219	28.879	158.694	789.256
98.534	-4.348	762.177	28.814	158.614	789.319
98.532	-4.300	762.184	28.758	158.552	789.384
98.512	-4.261	762.185	28.703	158.485	789.416
98.469	-4.246	762.202	28.612	158.418	789.479
98.431	-4.212	762.220	28.527	158.321	789.520
98.373	-4.194	762.244	28.466	158.249	789.554
98.284	-4.192	762.261	28.391	158.363	789.847
98.261	-4.162	762.296	28.350	158.331	789.898
98.239	-4.160	762.316	28.337	158.288	789.947
98.208	-4.163	762.334	28.327	158.281	789.965
98.215	-4.193	762.349	28.301	158.267	790.008
98.227	-4.209	762.350	28.278	158.256	790.025
98.265	-4.235	762.385	28.238	158.248	790.034
98.295	-4.227	762.406	28.201	158.202	790.044
98.310	-4.260	762.428	28.141	158.151	790.028
98.280	-4.311	762.436	28.073	158.100	789.977
98.268	-4.333	762.472	27.999	158.014	789.896
98.256	-4.352	762.520	27.985	157.733	789.588
98.246	-4.381	762.532	27.932	157.666	789.518
98.234	-4.452	762.533	27.862	157.615	789.480
98.261	-4.450	762.548	27.782	157.544	789.459
98.284	-4.483	762.542	27.720	157.487	789.419
98.335	-4.591	762.545	27.622	157.414	789.403
98.093	-4.596	762.561	27.522	157.365	789.371
98.155	-4.650	762.581	27.447	157.340	789.285
98.242	-4.724	762.553	27.371	157.548	789.395
98.304	-4.841	762.543	27.305	157.460	789.260
98.361	-4.956	762.482	27.223	157.441	789.170
98.429	-5.051	762.407	27.205	157.433	789.122
98.491	-5.144	762.354	27.195	157.445	789.082
98.543	-5.288	762.293	27.220	157.462	789.045
98.613	-5.379	762.195	27.240	157.511	789.049
98.665	-5.509	762.140	27.246	157.536	789.072
98.741	-5.652	762.073	27.226	157.576	789.086
98.809	-5.817	762.006	27.203	157.668	789.120
98.905	-5.929	761.955	27.190	157.813	789.143
98.983	-6.063	761.881	27.241	158.113	789.186
99.049	-6.185	761.823	27.246	158.312	789.167
99.103	-6.328	761.772	27.268	158.522	789.145
99.146	-6.486	761.703	27.313	158.774	789.092
99.160	-6.637	761.653	27.373	159.037	789.017
99.213	-6.833	761.637	27.416	159.080	788.751
99.214	-6.993	761.581	27.400	159.324	788.652
99.256	-7.144	761.475	27.378	159.585	788.586
99.238	-7.192	761.417	27.339	159.772	788.522
99.180	-7.205	761.365	27.292	159.933	788.498
99.118	-7.147	761.352	27.235	160.106	788.533
99.037	-7.078	761.336	27.179	160.202	788.576
98.922	-6.982	761.334	27.099	160.306	788.662
98.800	-6.906	761.334	27.006	160.388	788.759
98.701	-6.812	761.330	26.882	160.673	789.065
98.597	-6.721	761.360	26.742	160.764	789.146
98.505	-6.645	761.380	26.610	160.904	789.141
98.371	-6.596	761.419	26.464	161.058	789.117
98.208	-6.533	761.452	26.371	161.207	789.033
98.084	-6.493	761.460	26.264	161.347	788.993
97.910	-6.449	761.497	26.158	161.490	788.974
97.776	-6.364	761.544	26.040	161.540	788.948
97.649	-6.310	761.565	25.961	161.562	788.997
97.574	-6.266	761.595	25.846	161.570	789.081
97.499	-6.213	761.641	25.721	161.557	789.133
97.430	-6.191	761.741	25.541	161.547	789.221
97.396	-6.170	761.819	25.287	161.461	789.325
97.333	-6.139	761.901	24.990	161.346	789.445
97.274	-6.102	761.991	24.663	161.005	789.338
97.185	-6.090	762.091	24.471	160.895	789.318
97.078	-6.008	762.295	24.256	160.848	789.319
96.962	-5.892	762.462	24.078	160.770	789.395
96.801	-5.778	762.546	23.972	160.565	789.526
96.615	-5.699	762.710	23.904	160.441	789.608
96.482	-5.639	762.893	23.882	160.473	789.660
96.324	-5.495	763.043	23.874	160.612	789.679
96.194	-5.272	763.142	23.890	160.777	789.702
96.044	-5.030	763.256	23.878	161.004	789.715
95.936	-4.885	763.375	23.894	161.254	789.725
95.814	-4.734	763.510	23.911	161.591	789.673
95.669	-4.586	763.664	23.957	161.933	789.535
95.513	-4.441	763.808	24.011	162.215	789.381
95.407	-4.293	763.936	24.042	162.462	789.185
95.291	-4.131	764.048	24.079	162.676	788.963
95.209	-3.984	764.160	24.145	162.857	788.755
95.135	-3.870	764.252	24.200	162.980	788.508
95.076	-3.755	764.349	24.255	163.120	788.325
95.316	-3.756	764.492	24.347	163.201	788.229
95.300	-3.689	764.618	24.430	163.243	788.204
95.315	-3.690	764.665	24.603	163.295	788.218
95.366	-3.680	764.702	24.853	163.342	788.251
