P4_hands_Distance
194.112
194.054
194.126
194.132
194.156
194.209
194.254
194.288
194.345
194.373
194.323
194.279
194.221
194.168
194.195
194.227
194.335
194.482
194.612
194.821
194.953
195.080
195.161
195.202
195.247
195.272
195.306
195.338
195.405
195.506
195.530
195.651
195.777
195.866
195.966
196.045
196.104
196.149
196.199
196.177
196.163
196.179
196.171
196.141
196.120
196.086
196.059
196.055
196.082
196.068
196.085
196.088
196.146
196.156
196.178
196.217
196.265
196.339
196.353
196.412
196.419
196.389
196.361
196.325
196.249
196.166
196.141
196.073
196.044
196.056
196.075
196.092
196.157
196.195
196.265
196.320
196.434
196.498
196.602
196.723
196.901
197.102
197.341
197.537
197.762
197.960
198.177
198.243
198.248
198.152
198.007
197.925
197.932
197.885
197.861
197.854
197.835
197.841
197.840
197.887
197.856
197.881
197.893
197.841
197.772
197.730
197.631
197.526
197.412
197.311
197.212
197.101
197.050
196.989
196.943
196.869
196.889
196.857
196.801
196.737
196.666
196.630
196.633
196.662
196.699
196.707
196.738
196.803
196.865
196.914
196.925
196.956
197.029
197.051
197.140
197.206
197.242
197.338
197.400
197.457
197.481
197.466
197.449
197.441
197.421
197.348
197.321
197.230
197.182
197.118
197.077
197.096
197.100
197.165
197.189
197.196
197.211
197.215
197.250
197.260
197.291
197.333
197.358
197.403
197.417
197.374
197.358
197.364
197.381
197.402
197.411
197.414
197.387
197.325
197.340
197.326
197.347
197.386
197.468
197.513
197.598
197.636
197.647
197.612
197.575
197.557
197.582
197.628
197.676
197.742
197.809
197.870
197.964
198.035
198.169
198.263
198.369
198.479
198.621
198.691
198.767
198.839
198.956
199.077
199.180
199.373
199.473
199.587
199.638
199.697
199.723
199.763
199.852
199.932
200.058
200.255
200.380
200.488
200.610
200.680
200.725
200.759
200.799
200.819
200.837
200.882
200.963
201.072
201.197
201.294
201.420
201.549
201.602
201.670
201.663
201.682
201.667
201.649
201.648
201.641
201.686
201.689
201.666
201.668
201.642
201.610
201.569
201.505
201.416
201.370
201.306
201.225
201.140
201.054
200.989
200.958
200.955
200.958
200.956
200.956
200.925
200.907
200.901
200.860
200.798
200.757
200.728
200.724
200.694
200.683
200.610
200.566
200.497
200.371
200.286
200.169
200.027
199.899
199.807
199.731
199.734
199.743
199.758
199.802
199.848
199.846
199.825
199.709
199.625
199.515
199.434
199.312
199.208
199.114
199.084
199.033
199.026
198.964
198.912
198.879
198.861
198.905
198.907
198.885
198.844
198.787
198.640
198.586
198.490
198.395
198.286
198.191
198.135
198.108
198.110
198.098
198.147
198.058
197.993
197.879
197.750
197.590
197.443
197.303
197.145
197.041
196.965
196.934
196.977
197.067
197.116
197.163
197.230
197.319
197.613
197.955
198.557
199.234
199.839
200.498
201.106
201.721
202.292
202.795
203.182
203.454
203.664
203.794
203.822
203.805
203.696
203.480
203.113
202.718
202.298
202.009
201.804
201.662
201.539
201.456
201.319
201.207
201.058
200.891
200.733
200.630
200.546
200.496
200.463
200.489
200.525
200.578
200.597
200.595
200.532
200.464
200.366
200.327
200.337
200.355
200.435
200.545
200.643
200.715
200.714
200.750
200.707
200.723
200.715
200.698
200.718
200.702
200.698
200.649
200.640
200.562
200.517
200.416
200.335
200.310
200.305
200.275
200.214
200.072
199.912
199.662
199.444
199.110
198.750
198.337
197.995
197.591
197.220
196.919
196.663
196.502
196.411
196.340
196.314
196.275
196.182
196.055
195.821
195.434
195.031
194.533
193.956
193.482
193.107
192.839
192.730
192.660
192.699
192.734
192.826
192.886
192.833
192.830
192.763
192.686
192.656
192.729
192.793
192.910
193.013
193.179
193.411
193.676
193.950
194.106
194.273
194.376
194.438
194.322
194.223
194.010
193.810
193.517
193.319
193.130
193.022
192.957
192.852
192.780
192.651
192.499
192.328
192.058
191.866
191.607
191.395
191.251
191.257
191.236
191.270
191.297
191.452
191.644
191.811
192.002
192.127
192.383
192.550
193.502
193.769
194.324
194.900
195.578
196.349
197.153
197.788
198.425
199.097
199.634
200.191
200.987
201.759
202.640
203.734
205.000
206.263
207.691
209.208
210.736
212.411
213.885
215.512
217.003
218.719
220.899
223.132
225.467
228.203
230.924
233.974
237.183
240.654
244.366
248.941
253.977
259.653
265.906
272.898
280.426
288.323
296.288
303.951
311.612
318.901
325.582
331.966
337.246
342.583
347.437
352.037
356.202
360.069
363.543
366.784
369.754
372.486
375.125
377.338
379.590
381.650
383.721
385.625
387.682
389.646
391.528
393.290
395.166
396.967
398.576
400.170
401.636
402.795
403.818
404.711
405.490
406.051
406.495
406.690
406.659
406.605
406.499
406.471
406.489
406.562
406.396
406.128
405.722
405.178
404.528
403.879
403.375
403.019
402.752
402.636
402.638
402.665
402.735
402.879
403.026
403.080
403.066
402.856
402.598
402.284
401.883
401.532
401.161
400.772
400.212
399.387
398.498
397.258
395.843
394.060
391.947
389.269
386.367
383.282
379.895
376.206
372.387
368.303
364.007
359.761
354.479
348.882
342.795
336.413
329.830
323.250
316.419
309.744
302.860
295.852
288.916
281.714
274.988
268.436
261.772
255.134
248.512
241.182
233.952
226.572
219.423
213.609
207.643
202.278
196.782
192.319
188.367
184.598
180.888
177.213
174.736
171.799
169.075
166.625
164.460
162.627
161.069
159.691
158.569
157.947
157.262
156.619
156.389
156.494
156.501
156.557
156.545
156.530
156.666
156.922
157.071
157.347
157.376
157.486
157.368
157.263
157.110
156.880
156.866
156.883
157.118
157.256
157.465
157.728
158.114
158.442
158.795
159.042
159.324
159.623
159.871
160.127
160.359
160.615
160.828
160.926
161.077
160.983
160.551
159.901
159.124
158.157
157.262
156.382
155.644
155.204
155.095
155.266
155.707
156.293
156.924
157.488
157.970
158.413
158.766
158.994
159.288
159.495
159.728
159.858
159.996
160.167
160.299
160.380
160.484
160.593
160.666
160.771
160.999
161.282
161.535
161.809
162.074
162.358
162.746
163.024
163.256
163.498
163.824
164.145
164.612
165.321
165.898
166.513
167.135
167.777
168.279
168.910
169.606
170.057
170.698
171.363
171.995
172.610
173.213
173.795
174.335
174.705
174.922
175.020
175.081
175.068
175.042
174.859
174.604
174.270
174.074
173.883
173.763
173.734
173.713
173.752
173.767
173.834
173.835
173.891
174.020
174.216
174.436
174.728
175.050
175.257
175.460
175.586
175.629
175.670
175.718
175.810
175.966
176.145
176.371
176.550
176.618
176.880
176.868
176.891
176.690
176.678
176.745
176.794
176.892
177.022
177.141
177.161
177.207
177.248
177.232
177.208
177.246
177.227
177.294
177.396
177.502
177.518
177.531
177.708
177.792
177.898
177.980
178.030
178.053
178.100
178.153
178.251
178.306
178.358
178.388
178.429
178.426
178.423
178.422
178.298
178.252
178.272
178.247
178.209
178.176
178.173
178.192
178.177
178.218
178.188
178.241
178.184
178.224
178.262
178.255
178.277
178.290
178.260
178.229
178.195
178.175
178.112
178.082
178.085
178.005
177.999
177.957
177.959
177.966
178.002
177.993
177.970
177.951
177.911
177.867
177.791
177.733
177.759
177.854
177.908
178.089
178.147
178.479
178.640
178.760
178.899
179.050
179.248
179.550
179.921
180.495
181.137
181.893
182.681
183.503
184.205
184.970
185.564
186.343
187.225
187.961
188.899
189.530
190.356
191.202
191.926
192.741
193.483
194.355
195.080
195.741
196.337
196.515
196.296
195.882
195.353
194.975
194.631
194.693
195.089
196.040
197.469
199.377
201.671
204.411
207.420
210.916
214.694
218.054
221.856
225.830
230.172
234.275
238.843
242.565
246.719
250.210
253.453
256.483
259.153
261.744
264.028
266.246
268.313
269.575
270.163
269.729
268.684
267.027
265.058
262.827
260.417
257.986
255.492
253.132
251.254
248.314
245.256
242.610
238.727
234.520
230.467
226.404
221.599
216.540
212.049
207.655
203.239
199.389
195.624
191.932
188.905
185.842
183.198
180.895
179.207
178.075
177.083
176.824
177.107
177.568
177.869
178.059
178.638
178.794
178.966
179.504
179.540
179.453
179.330
179.184
179.067
178.934
178.769
178.617
178.445
178.292
178.177
178.031
177.936
177.819
177.715
177.510
177.262
176.946
176.581
176.332
176.101
175.945
175.868
175.806
175.808
175.737
175.671
175.604
175.558
175.466
175.436
175.437
175.476
175.515
175.525
175.522
175.478
175.440
175.390
175.300
175.261
175.172
175.065
174.957
174.848
174.791
174.700
174.666
174.582
174.508
174.357
174.183
173.940
173.811
173.737
173.633
173.505
173.413
173.302
173.242
173.163
173.153
173.155
173.228
173.284
173.402
173.532
173.734
174.026
174.371
174.832
175.359
175.978
176.642
177.315
177.908
178.471
178.998
179.345
179.494
179.693
179.863
179.952
179.977
180.024
180.023
179.990
179.952
179.934
179.925
179.948
179.947
179.891
179.836
179.777
179.678
179.551
179.398
179.361
179.212
179.071
178.996
178.890
178.878
178.871
178.877
178.894
178.865
178.793
178.743
178.660
178.592
178.521
178.449
178.391
178.361
178.368
178.391
178.390
178.428
178.459
178.476
178.468
178.475
178.510
178.509
178.471
178.450
178.417
178.405
178.374
178.398
178.364
178.372
178.371
178.409
178.431
178.465
178.482
178.508
178.542
178.530
178.518
178.551
178.547
178.558
178.602
178.566
178.582
178.572
178.550
178.525
178.501
178.490
178.499
178.522
178.581
178.634
178.683
178.606
178.619
178.649
178.643
178.636
178.609
178.616
178.574
178.592
178.565
178.605
178.632
178.673
178.721
178.732
178.733
178.742
178.689
178.711
178.700
178.707
178.679
178.685
178.676
178.689
178.671
178.656
178.595
178.591
178.561
178.515
178.515
178.512
178.524
178.521
178.525
178.538
178.503
178.483
178.469
178.410
178.395
178.350
178.302
178.265
178.212
178.147
178.151
178.096
178.058
178.010
177.927
177.899
177.807
177.772
177.719
177.817
177.777
177.827
177.905
177.932
178.061
178.085
178.309
178.577
178.913
179.298
179.693
180.188
180.757
181.353
181.996
182.687
183.473
184.150
184.827
185.403
185.788
186.091
186.346
186.489
186.466
186.297
186.046
185.567
185.101
184.616
184.240
183.917
183.678
183.446
183.312
183.189
183.056
183.258
183.378
183.764
183.949
184.153
184.343
184.485
184.614
184.463
184.417
184.500
184.334
184.155
183.977
183.767
183.342
183.283
183.118
182.992
182.825
182.686
182.599
182.527
182.514
182.464
182.375
182.264
182.097
181.879
181.611
181.441
181.298
181.179
181.104
181.045
181.061
181.076
181.102
181.006
180.896
180.860
180.772
180.699
180.657
180.643
180.657
180.651
180.688
180.733
180.725
180.727
180.686
180.657
180.618
180.535
180.522
180.532
180.535
180.583
180.539
180.519
180.607
180.550
180.398
180.268
180.112
179.973
179.874
179.770
179.710
179.662
179.639
179.644
179.496
179.489
179.472
179.416
179.375
179.315
179.246
179.168
179.118
179.022
178.943
179.081
179.034
178.995
178.983
179.015
179.035
179.077
179.054
179.061
179.066
179.015
178.724
178.694
178.729
178.700
178.707
178.795
178.691
178.756
179.096
179.154
179.292
179.409
179.535
179.695
179.856
180.027
180.243
180.526
180.814
181.235
181.557
181.893
182.267
182.620
182.804
183.170
183.575
183.796
183.955
184.063
184.088
184.093
184.103
184.333
184.354
184.424
184.514
184.548
184.625
184.680
184.632
184.588
184.579
184.539
184.552
184.544
184.509
184.242
184.154
184.049
183.885
183.581
183.339
183.249
183.166
183.045
182.962
182.994
183.081
183.141
183.141
183.133
183.074
183.005
182.919
182.861
182.962
182.880
182.863
182.819
182.791
182.851
182.915
182.969
183.047
183.116
183.151
183.159
183.170
183.160
183.128
183.130
183.079
183.097
183.123
183.009
183.111
183.140
183.197
183.166
183.138
183.124
183.023
182.996
183.114
183.077
183.018
183.021
183.022
183.044
182.882
182.931
182.960
182.993
183.002
183.009
182.994
182.985
182.973
182.921
182.885
182.882
182.806
182.758
182.727
182.710
182.668
182.662
182.660
182.657
182.610
182.518
182.433
182.380
182.277
182.250
182.170
182.164
182.139
182.095
182.069
182.047
182.194
182.129
182.048
181.962
181.868
181.805
181.707
181.633
181.583
181.538
181.521
181.448
181.446
181.419
181.456
181.407
181.448
181.462
181.500
181.544
181.750
181.626
181.659
181.695
181.756
181.827
181.924
182.102
182.340
182.579
183.063
183.204
183.467
183.762
183.841
184.022
184.188
184.276
184.306
184.266
184.267
184.394
184.253
184.109
184.009
183.907
183.831
183.803
183.781
183.770
183.779
183.763
183.783
183.840
183.605
183.504
183.412
183.303
182.869
182.435
181.989
181.690
181.552
181.488
181.434
181.325
181.170
180.997
180.858
180.727
180.572
180.681
180.542
180.464
180.414
180.310
180.259
180.202
180.521
180.464
180.393
180.357
180.269
180.260
180.166
179.694
179.617
179.522
179.493
179.445
179.354
179.309
179.275
179.274
179.233
179.223
179.207
179.111
179.065
179.044
178.988
178.951
178.919
178.890
178.860
178.834
178.778
178.760
178.751
178.704
178.674
178.682
178.673
178.657
178.662
178.676
178.658
178.662
178.632
178.615
178.556
178.523
178.468
178.428
178.372
178.347
178.315
178.313
178.323
178.298
178.308
178.281
178.264
178.261
178.242
178.225
178.216
178.191
178.167
178.126
178.079
178.038
178.032
178.012
177.948
178.066
177.989
177.927
178.198
178.078
178.036
177.953
177.946
177.669
177.689
177.710
177.736
177.736
177.687
177.620
177.604
177.533
177.542
177.387
177.341
177.353
177.341
177.473
177.712
178.144
178.551
178.875
179.299
179.758
180.120
180.579
180.894
181.316
181.761
182.246
182.783
183.340
183.762
184.125
184.332
184.621
184.677
184.686
184.686
184.652
184.590
184.422
184.236
184.081
184.086
184.197
184.266
184.400
184.614
184.656
184.635
184.465
184.148
183.761
183.340
182.951
182.571
182.287
182.096
181.969
181.893
181.850
181.692
181.654
181.671
181.610
181.533
181.549
181.485
181.438
181.351
181.301
181.238
181.215
181.240
181.255
181.257
181.228
181.280
181.249
181.259
181.261
181.271
181.273
181.312
181.318
181.405
181.427
181.479
181.542
181.601
181.639
181.698
181.739
181.290
181.185
181.243
181.230
181.180
181.157
181.223
181.382
181.384
181.397
181.439
181.490
181.533
181.584
181.629
181.650
181.589
181.519
181.457
181.410
181.202
181.156
181.132
181.106
181.105
181.149
181.142
181.143
181.097
181.075
180.984
180.917
180.836
180.763
180.737
180.738
180.679
180.630
180.582
180.526
180.464
180.398
180.324
180.307
180.278
180.254
180.248
180.310
180.285
180.296
180.274
180.211
180.173
180.175
180.125
180.166
180.218
180.307
180.440
180.519
180.563
180.859
180.957
181.108
181.216
181.373
181.524
181.642
181.787
181.938
182.097
182.280
182.481
182.736
183.050
183.400
183.662
183.852
184.111
184.433
184.742
185.061
185.515
185.999
186.543
187.107
187.861
188.855
190.009
191.237
192.637
193.977
195.569
197.292
198.809
200.487
202.016
203.477
204.933
206.188
207.517
208.815
210.090
211.560
213.009
214.901
216.458
217.846
219.303
220.419
221.742
223.115
224.335
225.654
226.971
228.306
229.563
230.641
231.711
232.811
233.893
234.912
235.864
236.967
237.844
238.750
239.740
240.503
241.203
241.977
242.805
242.624
243.173
243.868
244.675
245.594
246.241
247.158
247.887
248.647
249.158
249.792
250.375
251.009
251.741
252.262
253.057
253.500
253.904
254.202
254.558
254.614
254.834
255.253
255.762
256.849
258.197
259.906
261.650
263.602
265.530
267.412
268.762
269.781
270.356
270.540
270.600
270.652
270.784
271.201
271.584
272.015
272.034
271.838
271.141
270.197
268.995
267.541
265.940
264.425
262.467
260.437
258.361
255.994
253.604
251.342
248.873
246.359
243.683
240.943
238.253
235.313
232.235
229.047
226.617
223.670
220.882
218.001
215.395
212.972
210.375
208.088
205.546
203.154
200.542
198.187
195.800
193.691
191.445
189.676
188.065
186.472
185.251
184.100
182.770
181.792
180.692
179.077
178.113
177.307
176.510
175.945
175.641
175.469
175.387
175.426
175.472
175.497
175.642
175.785
175.821
175.751
175.670
175.528
175.340
175.143
174.996
174.793
174.650
174.557
174.431
174.367
174.259
174.136
173.994
173.889
173.758
173.641
173.501
173.371
173.232
173.104
173.034
173.009
172.975
172.957
172.971
172.931
172.898
172.842
172.749
172.625
172.549
172.528
172.491
172.510
172.519
172.531
172.510
172.492
172.494
172.446
172.387
172.353
172.313
172.315
172.289
172.302
172.318
172.371
172.365
172.419
172.427
172.387
172.407
172.394
172.407
172.430
172.478
172.502
172.579
172.631
172.686
172.703
172.751
172.750
172.781
172.790
172.777
172.766
172.807
172.740
172.653
172.534
172.421
172.393
172.339
172.298
172.313
172.316
172.311
172.271
172.258
172.196
172.102
172.044
171.963
171.935
171.946
171.949
171.928
171.951
171.914
171.865
171.770
171.766
171.690
171.623
171.615
171.611
171.624
171.599
171.630
171.628
171.617
171.635
171.644
171.648
171.644
171.629
171.588
171.619
171.707
171.722
171.765
171.839
171.964
172.132
172.364
172.723
173.144
173.674
174.298
175.071
176.032
177.395
178.881
180.850
183.381
186.365
189.198
192.791
196.663
201.004
205.546
210.195
215.007
219.477
224.199
228.695
233.159
237.318
241.203
244.885
248.275
251.714
254.816
257.661
259.133
261.173
262.671
263.904
264.595
264.868
264.631
264.745
263.302
261.443
259.276
256.537
253.422
250.054
246.428
242.570
238.445
234.010
229.285
224.442
219.456
214.308
209.391
204.644
199.795
194.957
190.522
186.305
182.306
178.634
176.300
175.129
174.665
174.534
174.894
175.270
175.880
176.342
176.595
176.842
176.773
176.579
176.267
175.893
175.465
175.125
174.667
174.425
174.102
173.957
173.645
173.464
173.368
173.375
173.420
173.459
173.506
173.539
173.501
173.452
173.324
173.182
173.003
172.863
172.731
172.598
172.496
172.396
172.287
172.176
171.894
171.837
171.740
171.622
171.534
171.467
171.401
171.324
171.468
171.384
171.356
171.298
171.247
171.193
171.097
171.009
170.936
170.916
170.902
170.891
170.918
170.988
170.983
171.093
171.125
171.154
171.108
171.012
170.932
170.811
170.730
170.672
170.607
170.580
170.605
170.656
170.663
170.654
170.636
170.596
170.576
170.371
170.506
170.474
170.287
170.250
170.209
170.134
170.130
170.084
170.038
170.013
169.979
169.958
169.895
169.843
169.815
169.790
169.742
169.740
169.728
169.776
169.855
169.921
169.963
170.102
170.241
170.462
170.651
170.873
171.150
171.419
171.767
172.288
172.781
173.357
174.030
174.936
176.374
177.754
179.672
181.877
184.196
187.215
190.599
194.499
198.602
202.930
207.315
211.876
216.513
220.765
225.097
229.082
231.841
234.680
236.675
237.624
237.921
237.424
236.299
234.458
232.082
229.306
226.595
223.504
220.703
217.716
215.067
212.345
209.998
207.569
205.090
203.064
201.469
199.471
197.479
195.531
193.920
192.449
191.040
189.834
188.503
187.202
185.966
184.527
183.014
181.578
180.176
178.874
177.951
176.984
175.989
175.136
174.538
174.059
173.683
173.449
173.258
173.153
173.112
173.118
173.164
173.192
173.263
173.253
173.237
173.148
173.074
172.996
172.891
172.792
172.683
172.548
172.489
172.455
172.432
172.428
172.393
172.455
172.504
172.583
172.700
172.768
172.909
173.022
173.131
173.255
173.326
173.334
173.326
173.284
173.281
173.249
173.260
173.284
173.306
173.363
173.494
173.586
173.713
173.846
173.951
173.998
174.052
174.139
174.191
174.277
174.372
174.504
174.608
174.733
174.812
174.888
174.927
174.908
174.852
174.819
174.810
174.769
174.798
174.838
174.843
174.822
174.817
174.785
174.760
174.770
174.779
174.827
174.892
174.950
174.987
175.034
175.035
175.074
175.056
175.002
174.969
174.921
174.930
174.984
175.007
175.010
175.019
174.938
174.811
174.651
174.460
174.310
174.195
174.095
174.008
173.975
173.920
173.908
173.861
173.874
173.823
173.808
173.810
173.811
173.807
173.791
173.770
173.801
173.795
173.782
173.743
173.731
173.643
173.540
173.475
173.406
173.416
173.438
173.513
173.509
173.534
173.569
173.600
173.578
173.581
173.497
173.490
173.524
173.619
173.811
173.987
174.272
174.558
174.864
175.288
175.684
176.111
176.565
176.923
177.586
178.506
178.948
179.285
179.597
179.788
179.770
179.724
179.563
179.374
179.234
179.100
178.995
178.889
178.734
178.579
178.448
178.385
178.324
178.330
178.332
178.388
178.432
178.511
178.560
178.594
178.574
178.550
178.512
178.447
178.386
178.360
178.316
178.287
178.248
178.209
178.130
178.039
177.830
177.272
177.026
176.847
176.703
176.651
176.623
176.641
176.605
176.566
176.526
176.487
176.460
176.452
176.405
176.419
176.476
176.507
176.609
176.674
176.737
176.809
176.789
176.823
176.852
176.869
176.946
177.030
177.099
177.212
177.294
177.384
177.455
177.541
177.615
177.694
177.794
177.835
177.881
177.864
177.850
177.841
177.791
177.791
177.776
177.783
177.695
177.609
177.509
177.409
177.300
177.179
177.130
177.111
177.070
177.097
177.100
177.040
176.928
176.844
176.746
176.681
176.605
176.492
176.349
176.209
176.014
175.877
175.710
175.558
175.482
175.418
175.358
175.323
175.243
175.206
175.143
175.090
175.020
175.001
175.016
174.989
174.991
174.929
174.845
174.761
174.711
174.659
174.685
174.775
174.774
174.795
174.813
174.760
174.687
174.600
174.526
174.445
174.371
174.319
174.288
174.223
174.178
174.170
174.103
174.076
174.039
173.978
173.936
173.905
173.888
173.909
173.857
173.891
173.866
173.864
173.858
173.840
173.803
173.780
173.758
173.729
173.718
173.706
173.679
173.638
173.621
173.562
173.543
173.481
173.456
173.452
173.462
173.418
173.440
173.407
173.375
173.301
173.259
173.241
173.215
173.167
173.171
173.181
173.180
173.182
173.178
173.149
173.115
173.107
173.064
173.041
173.043
173.024
173.002
172.975
172.957
172.960
172.933
172.911
172.869
172.847
172.821
172.759
172.725
172.664
172.667
172.659
172.597
172.464
172.454
172.472
172.471
172.492
172.468
172.589
172.367
172.337
172.268
172.263
172.209
172.150
172.149
172.136
172.106
172.103
172.091
172.075
172.017
171.970
172.093
172.024
171.790
171.914
171.745
171.718
171.880
171.731
171.790
171.879
171.964
172.110
172.294
172.523
172.773
173.086
173.451
173.799
174.138
174.466
174.822
175.174
175.567
175.905
176.171
176.383
176.642
176.926
177.193
177.479
177.690
177.889
178.107
178.381
178.547
178.723
178.907
179.122
179.367
179.540
179.763
179.995
180.199
180.373
180.569
180.715
180.790
180.857
180.841
180.872
180.834
180.848
180.760
180.716
180.668
180.604
180.627
180.705
180.829
180.975
181.058
181.174
181.196
181.246
181.248
181.230
181.180
181.121
181.021
180.955
180.911
180.890
180.934
180.978
181.059
181.104
181.187
181.203
181.254
181.270
181.372
181.502
181.607
181.750
181.919
182.087
182.251
182.431
182.691
182.971
183.326
183.720
184.256
184.825
185.371
185.785
186.205
186.297
186.678
187.037
187.450
187.732
187.872
187.961
187.863
187.727
187.536
187.371
187.412
187.206
187.115
187.064
187.078
187.143
187.244
187.258
187.257
187.229
187.172
187.046
186.927
186.789
186.646
186.478
186.311
185.964
185.851
185.555
185.206
184.750
184.308
183.856
183.427
183.019
182.585
182.219
181.728
181.547
181.435
181.284
181.228
181.150
181.104
181.104
181.034
180.986
180.886
180.804
180.694
180.618
180.530
180.443
180.398
180.371
180.329
180.269
180.207
180.156
180.133
180.032
180.052
179.971
179.900
179.901
179.912
179.921
179.912
179.832
179.777
179.708
179.689
179.612
179.556
179.536
179.494
179.453
179.388
179.275
179.138
179.019
178.922
178.771
178.703
178.622
178.597
178.571
178.548
178.533
178.560
178.610
178.652
178.824
178.997
179.245
179.787
180.204
180.751
181.344
182.122
182.999
184.012
185.135
186.388
188.108
189.967
192.312
194.837
197.790
200.763
204.006
207.237
210.384
213.467
216.415
219.312
221.970
224.449
226.527
228.182
229.598
230.456
230.796
230.663
230.099
228.978
227.584
225.591
223.492
221.202
218.774
216.275
213.925
211.459
209.042
206.708
204.466
202.518
200.835
199.474
198.690
198.662
199.338
200.473
201.331
203.207
205.605
208.573
211.783
215.240
219.260
223.406
227.572
231.652
235.636
239.369
243.001
246.070
248.354
250.794
252.982
254.940
256.528
257.465
257.784
257.742
257.411
256.722
255.977
255.059
254.395
253.733
252.789
251.365
249.596
248.148
245.703
242.649
239.671
236.386
232.956
229.450
225.834
222.301
218.842
215.178
211.697
208.106
204.804
201.965
199.807
198.406
197.278
196.306
195.491
194.670
193.855
193.038
192.532
192.164
191.802
191.572
191.666
191.675
191.667
191.682
191.729
191.628
191.566
191.446
191.239
190.944
190.475
189.939
189.538
189.112
188.735
188.439
188.190
188.050
187.857
187.721
187.641
187.519
187.432
187.384
187.329
187.309
187.227
187.134
187.033
186.862
186.642
186.301
185.952
185.628
185.392
185.133
184.981
184.822
184.694
184.572
184.497
184.373
184.322
184.242
184.149
184.044
183.903
183.752
183.604
183.440
183.281
183.126
182.999
182.913
182.870
182.776
182.684
182.577
182.513
182.412
182.313
182.257
182.211
182.158
182.073
182.040
181.967
181.946
181.949
181.934
181.932
181.906
181.971
181.920
181.875
181.835
181.790
181.815
181.754
181.720
181.665
181.635
181.562
181.577
181.558
181.560
181.540
181.539
181.458
181.393
181.329
181.231
181.160
181.113
181.041
180.955
180.962
180.957
180.946
180.973
180.986
181.032
181.080
181.150
181.224
181.308
181.390
181.426
181.485
181.350
181.400
181.529
181.563
181.704
181.918
182.029
182.151
182.251
182.359
182.480
182.529
182.611
182.698
182.769
182.705
182.921
183.074
183.220
183.376
183.482
183.549
183.514
183.383
183.331
183.283
183.205
183.155
183.126
183.106
183.067
183.020
182.963
182.875
182.725
182.569
182.425
182.182
181.858
181.582
