P3_hands_dir_Distance_X	P3_hands_dir_Distance_Y	P3_hands_dir_Distance_Z
-79.053	150.755	-4.430
-79.038	150.753	-4.392
-79.001	150.764	-4.342
-78.975	150.774	-4.308
-78.983	150.789	-4.265
-78.983	150.810	-4.209
-78.997	150.871	-4.193
-78.973	150.893	-4.209
-78.961	150.960	-4.219
-78.971	150.993	-4.249
-78.923	151.072	-4.268
-78.841	151.167	-4.340
-78.757	151.208	-4.395
-78.690	151.252	-4.496
-78.616	151.281	-4.584
-78.558	151.291	-4.645
-78.493	151.271	-4.734
-78.462	151.249	-4.793
-78.452	151.227	-4.848
-78.457	151.205	-4.935
-78.475	151.168	-5.012
-78.519	151.144	-5.092
-78.571	151.120	-5.168
-78.647	151.108	-5.243
-78.729	151.082	-5.335
-78.789	151.042	-5.406
-78.847	151.039	-5.479
-78.868	151.023	-5.518
-78.882	151.001	-5.529
-78.884	150.992	-5.549
-78.893	150.947	-5.501
-78.870	150.950	-5.495
-78.882	150.915	-5.444
-78.877	150.877	-5.368
-78.904	150.872	-5.301
-78.952	150.865	-5.255
-78.989	150.853	-5.189
-79.026	150.843	-5.113
-79.124	150.825	-5.066
-79.241	150.831	-4.967
-79.367	150.790	-4.835
-79.550	150.766	-4.682
-79.700	150.701	-4.577
-79.881	150.601	-4.447
-80.085	150.512	-4.303
-80.226	150.421	-4.191
-80.343	150.347	-4.132
-80.436	150.300	-4.134
-80.516	150.282	-4.091
-80.534	150.268	-4.106
-80.539	150.308	-4.126
-80.531	150.350	-4.154
-80.484	150.413	-4.223
-80.417	150.498	-4.246
-80.342	150.543	-4.274
-80.264	150.643	-4.360
-80.168	150.719	-4.401
-80.103	150.826	-4.410
-80.057	150.817	-4.473
-80.008	150.860	-4.526
-79.929	150.908	-4.548
-79.907	150.855	-4.557
-79.864	150.896	-4.583
-79.834	150.850	-4.615
-79.823	150.816	-4.625
-79.822	150.799	-4.641
-79.840	150.779	-4.646
-79.822	150.769	-4.689
-79.809	150.722	-4.683
-79.837	150.712	-4.658
-79.902	150.642	-4.662
-79.940	150.636	-4.648
-80.007	150.615	-4.590
-80.072	150.571	-4.528
-80.172	150.552	-4.418
-80.279	150.532	-4.338
-80.394	150.515	-4.276
-80.499	150.535	-4.213
-80.563	150.559	-4.161
-80.628	150.570	-4.134
-80.640	150.579	-4.105
-80.645	150.623	-4.081
-80.659	150.584	-4.101
-80.646	150.545	-4.125
-80.644	150.550	-4.135
-80.637	150.567	-4.141
-80.622	150.578	-4.167
-80.634	150.575	-4.216
-80.619	150.618	-4.209
-80.601	150.673	-4.239
-80.622	150.660	-4.240
-80.598	150.685	-4.262
-80.573	150.694	-4.267
-80.578	150.708	-4.279
-80.550	150.742	-4.283
-80.539	150.723	-4.278
-80.540	150.721	-4.260
-80.529	150.737	-4.261
-80.494	150.739	-4.272
-80.495	150.719	-4.281
-80.441	150.708	-4.311
-80.462	150.699	-4.336
-80.433	150.736	-4.358
-80.438	150.751	-4.336
-80.432	150.731	-4.355
-80.449	150.735	-4.357
-80.417	150.765	-4.355
-80.432	150.754	-4.328
-80.409	150.801	-4.328
-80.386	150.800	-4.238
-80.376	150.782	-4.266
-80.362	150.794	-4.237
-80.323	150.769	-4.214
-80.319	150.773	-4.222
-80.291	150.742	-4.245
-80.263	150.699	-4.270
-80.248	150.644	-4.333
-80.315	150.662	-4.406
-80.401	150.633	-4.407
-80.583	150.669	-4.464
-80.801	150.742	-4.563
-81.079	150.856	-4.666
-81.337	150.976	-4.740
-81.610	151.113	-4.887
-81.960	151.186	-5.074
-82.487	151.321	-5.236
-83.096	151.622	-5.217
-83.839	151.967	-5.237
-84.615	152.517	-5.318
-85.408	152.952	-5.427
-86.560	153.487	-5.300
-87.875	154.171	-5.126
-89.177	155.003	-4.829
-90.474	155.991	-4.545
-91.614	156.769	-4.223
-92.658	157.406	-3.817
-93.706	158.416	-3.541
-94.626	159.413	-3.204
-95.461	160.547	-3.061
-96.445	161.962	-2.945
-97.594	163.763	-3.026
-98.632	165.482	-2.942
-99.642	167.250	-2.860
-100.508	169.151	-2.857
-101.443	171.360	-3.046
-102.476	173.663	-3.222
-103.267	176.186	-3.508
-104.186	178.732	-3.944
-105.122	181.335	-4.372
-105.926	183.987	-4.785
-106.842	186.469	-5.160
-107.652	188.857	-5.461
-108.227	191.148	-5.738
-108.750	193.267	-6.161
-109.215	195.282	-6.444
-109.535	197.060	-6.779
-109.790	198.669	-7.087
-109.942	200.036	-7.406
-110.016	201.348	-7.670
-109.919	202.310	-7.318
-110.014	202.648	-6.393
-110.218	202.674	-4.793
-109.947	202.201	-3.290
-109.297	201.178	-2.986
-108.860	200.580	-3.206
-108.432	200.132	-3.376
-107.999	199.565	-3.422
-107.722	199.062	-3.269
-107.457	198.509	-3.183
-107.183	197.872	-3.187
-106.993	197.237	-3.220
-106.824	196.744	-3.279
-106.647	196.501	-3.320
-106.548	196.416	-3.320
-106.454	196.422	-3.320
-106.345	196.514	-3.356
-106.315	196.598	-3.399
-106.276	196.742	-3.429
-106.255	196.901	-3.467
-106.270	197.048	-3.525
-106.322	197.190	-3.518
-106.361	197.295	-3.489
-106.423	197.373	-3.454
-106.461	197.409	-3.404
-106.487	197.420	-3.359
-106.533	197.416	-3.294
-106.567	197.431	-3.229
-106.596	197.455	-3.197
-106.593	197.489	-3.136
-106.607	197.536	-3.119
-106.592	197.538	-3.079
-106.586	197.573	-3.053
-106.587	197.586	-3.030
-106.576	197.602	-3.015
-106.559	197.599	-2.981
-106.561	197.589	-2.995
-106.534	197.589	-2.985
-106.557	197.616	-2.992
-106.593	197.627	-2.986
-106.604	197.629	-2.994
-106.590	197.605	-2.989
-106.577	197.529	-2.989
-106.583	197.484	-2.986
-106.573	197.484	-2.963
-106.582	197.471	-2.957
-106.598	197.506	-2.948
-106.602	197.546	-2.942
-106.626	197.581	-2.919
-106.607	197.585	-2.905
-106.631	197.552	-2.869
-106.631	197.551	-2.846
-106.634	197.571	-2.842
-106.623	197.576	-2.820
-106.625	197.593	-2.803
-106.632	197.616	-2.802
-106.618	197.604	-2.822
-106.623	197.608	-2.809
-106.610	197.579	-2.777
-106.586	197.570	-2.814
-106.566	197.545	-2.836
-106.571	197.517	-2.837
-106.566	197.478	-2.848
-106.548	197.418	-2.863
-106.513	197.392	-2.886
-106.488	197.332	-2.913
-106.470	197.306	-2.916
-106.487	197.276	-2.959
-106.446	197.254	-2.972
-106.439	197.250	-3.003
-106.408	197.268	-3.046
-106.382	197.273	-3.059
-106.349	197.297	-3.123
-106.310	197.264	-3.175
-106.273	197.249	-3.257
-106.258	197.222	-3.324
-106.238	197.188	-3.397
-106.212	197.097	-3.462
-106.171	197.024	-3.571
-106.149	196.966	-3.673
-106.121	196.912	-3.770
-106.096	196.879	-3.850
-106.084	196.860	-3.933
-106.067	196.855	-3.967
-106.023	196.849	-4.011
-105.960	196.812	-4.093
-105.872	196.834	-4.179
-105.723	196.874	-4.309
-105.544	196.935	-4.519
-105.303	196.981	-4.782
-105.009	196.965	-5.107
-104.677	196.929	-5.426
-104.280	196.816	-5.751
-103.804	196.617	-6.060
-103.239	196.449	-6.360
-102.616	196.154	-6.803
-102.020	195.845	-7.279
-101.429	195.477	-7.789
-100.833	195.103	-8.279
-100.270	194.824	-8.736
-99.712	194.404	-9.201
-99.185	194.060	-9.588
-98.695	193.646	-9.949
-98.198	193.223	-10.200
-97.805	192.838	-10.439
-97.427	192.405	-10.526
-97.009	191.913	-10.572
-96.566	191.375	-10.551
-96.182	190.794	-10.478
-95.863	190.163	-10.209
-95.524	189.471	-9.820
-94.981	188.531	-9.259
-94.678	187.808	-8.693
-94.459	187.104	-7.930
-94.245	186.362	-7.128
-94.153	185.680	-6.274
-94.267	185.239	-5.187
-94.116	185.022	-4.346
-93.821	184.682	-4.276
-93.564	184.403	-4.490
-93.579	184.498	-4.581
-93.800	184.733	-4.616
-94.074	185.005	-4.521
-94.361	185.305	-4.414
-94.660	185.487	-4.362
-94.897	185.667	-4.357
-95.072	185.824	-4.350
-95.203	185.917	-4.331
-95.358	186.030	-4.295
-95.463	186.092	-4.247
-95.518	186.204	-4.183
-95.540	186.236	-4.137
-95.528	186.254	-4.141
-95.508	186.289	-4.086
-95.497	186.300	-4.065
-95.514	186.323	-4.001
-95.541	186.388	-3.963
-95.564	186.449	-3.911
-95.598	186.541	-3.869
-95.655	186.605	-3.813
-95.700	186.703	-3.785
-95.754	186.751	-3.723
-95.801	186.857	-3.662
-95.850	186.880	-3.626
-95.907	186.934	-3.601
-95.948	186.979	-3.588
-95.984	187.017	-3.545
-96.011	187.085	-3.541
-96.038	187.112	-3.524
-96.080	187.126	-3.503
-96.103	187.192	-3.458
-96.107	187.248	-3.369
-96.150	187.303	-3.336
-96.170	187.358	-3.286
-96.195	187.405	-3.242
-96.214	187.442	-3.222
-96.215	187.450	-3.194
-96.244	187.458	-3.172
-96.243	187.431	-3.133
-96.256	187.444	-3.148
-96.263	187.411	-3.141
-96.256	187.389	-3.131
-96.258	187.347	-3.150
-96.250	187.328	-3.161
-96.233	187.286	-3.168
-96.216	187.273	-3.182
-96.216	187.266	-3.196
-96.234	187.285	-3.227
-96.232	187.253	-3.232
-96.260	187.256	-3.252
-96.266	187.251	-3.242
-96.277	187.282	-3.240
-96.302	187.295	-3.259
-96.320	187.337	-3.254
-96.381	187.399	-3.267
-96.384	187.470	-3.268
-96.382	187.499	-3.254
-96.371	187.535	-3.255
-96.386	187.553	-3.282
-96.358	187.565	-3.264
-96.375	187.583	-3.263
-96.351	187.575	-3.274
-96.337	187.538	-3.293
-96.328	187.520	-3.301
-96.315	187.487	-3.316
-96.336	187.485	-3.314
-96.338	187.467	-3.334
-96.350	187.500	-3.347
-96.351	187.500	-3.358
-96.328	187.503	-3.371
-96.316	187.537	-3.367
-96.313	187.547	-3.387
-96.339	187.564	-3.404
-96.304	187.569	-3.398
-96.314	187.577	-3.429
-96.326	187.559	-3.467
-96.317	187.546	-3.487
-96.292	187.511	-3.530
-96.288	187.440	-3.536
-96.300	187.401	-3.576
-96.289	187.402	-3.604
-96.298	187.378	-3.610
-96.290	187.378	-3.644
-96.301	187.393	-3.653
-96.313	187.380	-3.648
-96.322	187.392	-3.657
-96.323	187.408	-3.641
-96.338	187.450	-3.647
-96.339	187.450	-3.665
-96.359	187.437	-3.668
-96.347	187.448	-3.651
-96.340	187.420	-3.651
-96.339	187.361	-3.680
-96.326	187.349	-3.688
-96.319	187.322	-3.721
-96.284	187.300	-3.729
-96.268	187.288	-3.778
-96.262	187.271	-3.798
-96.243	187.256	-3.873
-96.221	187.239	-3.900
-96.227	187.224	-3.937
-96.227	187.226	-3.975
-96.206	187.179	-4.001
-96.231	187.181	-4.040
-96.205	187.158	-4.064
-96.211	187.154	-4.111
-96.209	187.123	-4.129
-96.211	187.116	-4.186
-96.186	187.098	-4.222
-96.160	187.041	-4.259
-96.158	187.014	-4.306
-96.119	186.993	-4.375
-96.082	186.960	-4.517
-96.054	186.919	-4.617
-96.018	186.919	-4.757
-95.979	186.904	-4.866
-95.994	186.897	-5.026
-95.956	186.904	-5.185
-95.929	186.925	-5.389
-95.863	186.919	-5.588
-95.793	186.929	-5.848
-95.740	187.036	-6.070
-95.636	187.104	-6.352
-95.536	187.211	-6.621
-95.466	187.314	-6.940
-95.385	187.509	-7.167
-95.319	187.662	-7.439
-95.270	187.900	-7.695
-95.415	188.326	-8.101
-95.345	188.502	-8.380
-95.266	188.669	-8.708
-95.161	188.801	-8.968
-95.082	188.938	-9.266
-94.977	189.066	-9.520
-94.834	189.223	-9.811
-94.735	189.316	-10.045
-94.671	189.484	-10.263
-94.610	189.627	-10.486
-94.536	189.754	-10.662
-94.500	189.877	-10.842
-94.487	190.013	-10.970
-94.529	190.082	-11.063
-94.562	190.129	-11.084
-94.617	190.159	-11.085
-94.659	190.173	-11.063
-94.715	190.109	-11.019
-94.753	190.068	-10.925
-94.764	189.949	-10.768
-94.795	189.784	-10.591
-94.774	189.621	-10.308
-94.806	189.451	-9.963
-94.826	189.306	-9.596
-94.780	189.048	-9.275
-94.798	188.849	-8.920
-94.737	188.693	-8.550
-94.691	188.530	-8.286
-94.633	188.334	-8.056
-94.617	188.202	-7.827
-94.554	188.054	-7.641
-94.466	187.969	-7.523
-94.435	187.889	-7.404
-94.213	187.591	-7.150
-94.235	187.610	-6.993
-94.290	187.646	-6.822
-94.333	187.700	-6.659
-94.592	188.048	-6.654
-94.647	188.105	-6.498
-94.766	188.167	-6.377
-94.853	188.193	-6.214
-94.958	188.134	-6.042
-95.080	187.996	-5.841
-95.196	187.886	-5.634
-95.290	187.787	-5.405
-95.314	187.641	-5.150
-95.282	187.567	-5.013
-95.032	187.054	-4.719
-94.953	186.731	-4.421
-94.912	186.379	-4.233
-94.905	186.025	-3.937
-94.880	185.627	-3.652
-94.853	185.150	-3.359
-94.818	184.682	-3.108
-94.749	184.154	-2.908
-94.702	183.667	-2.668
-94.659	183.161	-2.411
-94.625	182.660	-2.249
-94.493	182.157	-2.096
-94.361	181.667	-1.987
-94.245	181.257	-1.845
-94.093	180.790	-1.778
-93.930	180.319	-1.694
-93.776	179.860	-1.663
-93.606	179.388	-1.669
-93.487	178.941	-1.724
-93.366	178.600	-1.754
-93.273	178.326	-1.793
-93.220	178.060	-1.817
-93.188	177.863	-1.927
-93.204	177.735	-2.035
-93.195	177.764	-2.162
-93.177	177.882	-2.249
-93.118	177.990	-2.380
-92.999	178.106	-2.439
-92.903	178.245	-2.558
-92.780	178.344	-2.722
-92.672	178.409	-2.822
-92.590	178.404	-2.903
-92.467	178.359	-2.966
-92.381	178.346	-3.027
-92.342	178.259	-3.043
-92.286	178.237	-3.092
-92.250	178.223	-3.109
-92.208	178.204	-3.117
-92.183	178.233	-3.152
-92.173	178.285	-3.159
-92.126	178.320	-3.222
-92.139	178.402	-3.236
-92.108	178.493	-3.279
-92.112	178.567	-3.322
-92.077	178.600	-3.357
-92.091	178.676	-3.407
-92.086	178.707	-3.463
-92.074	178.755	-3.477
-92.084	178.745	-3.521
-92.045	178.731	-3.523
-92.033	178.745	-3.538
-92.027	178.732	-3.552
-91.993	178.745	-3.585
-91.940	178.727	-3.636
-91.909	178.745	-3.703
-91.875	178.752	-3.764
-91.836	178.827	-3.838
-91.836	178.866	-3.979
-91.829	178.928	-4.105
-91.845	179.021	-4.282
-91.880	179.179	-4.519
-91.945	179.343	-4.833
-92.008	179.511	-5.238
-92.040	179.723	-5.733
-92.087	179.997	-6.308
-92.130	180.292	-6.917
-92.175	180.608	-7.561
-92.210	181.016	-8.354
-92.213	181.490	-9.084
-92.375	182.232	-10.005
-92.207	182.842	-10.946
-92.038	183.580	-11.992
-91.736	184.410	-13.233
-91.290	185.391	-14.595
-90.852	186.329	-16.175
-90.223	187.520	-17.770
-89.728	188.684	-19.517
-88.990	190.004	-21.212
-88.347	191.329	-23.017
-87.857	192.711	-24.943
-87.186	194.164	-26.680
-86.571	195.722	-28.359
-86.109	197.330	-29.808
-85.357	198.813	-31.243
-84.752	200.047	-32.627
-84.087	201.362	-33.812
-83.655	202.440	-34.655
-83.290	203.512	-35.431
-83.077	204.467	-35.961
-82.992	205.325	-36.377
-82.998	205.927	-36.604
-83.033	206.360	-36.671
-83.199	206.627	-36.626
-83.504	206.627	-36.454
-83.900	206.367	-36.167
-84.568	205.995	-35.628
-85.609	205.437	-34.819
-86.675	204.447	-33.743
-88.023	203.133	-32.261
-89.623	201.574	-30.308
-91.252	199.774	-28.077
-92.762	197.814	-25.506
-94.420	195.892	-22.430
-95.767	194.088	-18.958
-97.101	191.986	-15.480
-98.071	189.937	-11.974
-98.351	188.482	-8.794
-97.341	187.537	-7.677
-96.554	186.910	-7.965
-96.279	186.482	-8.621
-95.803	186.718	-9.378
-95.612	186.914	-9.986
-95.614	187.099	-10.360
-95.607	187.216	-10.514
-95.563	187.104	-10.623
-95.482	187.030	-10.699
-95.361	186.937	-10.918
-95.197	186.878	-11.304
-95.043	186.908	-11.758
-94.827	187.013	-12.373
-94.498	187.190	-12.981
-94.052	187.319	-13.688
-93.422	187.405	-14.454
-92.670	187.581	-15.344
-91.973	187.649	-16.225
-91.237	187.765	-17.113
-90.456	187.896	-18.194
-89.773	187.950	-19.201
-89.155	188.044	-20.095
-88.494	188.183	-20.970
-87.844	188.234	-21.682
-87.247	188.272	-22.285
-86.610	188.314	-22.844
-85.921	188.168	-23.401
-85.186	188.012	-23.886
-84.590	187.823	-24.368
-84.028	187.670	-24.724
-83.423	187.495	-25.102
-83.044	187.304	-25.364
-82.799	187.012	-25.462
-82.742	186.681	-25.393
-82.887	186.170	-25.094
-83.311	185.564	-24.557
-83.984	184.721	-23.796
-84.885	183.911	-22.772
-86.017	182.829	-21.478
-87.293	181.663	-19.701
-88.626	180.314	-17.564
-90.049	178.994	-14.979
-91.381	177.427	-11.796
-92.807	175.982	-8.259
-93.953	175.850	-4.793
-93.814	176.498	-2.661
-93.800	176.250	-2.461
-94.129	176.504	-2.636
-93.802	176.742	-3.463
-93.592	176.751	-4.133
-93.650	176.870	-4.406
-93.660	177.066	-4.426
-93.690	177.275	-4.430
-93.734	177.624	-4.525
-93.695	177.907	-4.648
-93.609	178.163	-4.949
-93.598	178.447	-5.240
-93.526	178.535	-5.344
-93.543	178.605	-5.282
-93.614	178.698	-5.327
-93.693	178.888	-5.365
-93.795	179.120	-5.293
-93.913	179.361	-5.232
-94.015	179.555	-5.220
-94.018	179.762	-5.178
-93.994	179.961	-5.168
-93.957	180.187	-5.110
-93.887	180.438	-5.047
-93.841	180.723	-4.991
-93.746	180.968	-4.950
-93.678	181.196	-4.924
-93.599	181.382	-4.892
-93.520	181.536	-4.816
-93.456	181.648	-4.795
-93.358	181.693	-4.767
-93.294	181.716	-4.752
-93.245	181.752	-4.721
-93.170	181.788	-4.710
-93.149	181.810	-4.735
-93.129	181.831	-4.820
-93.098	181.893	-4.934
-93.086	181.976	-5.081
-93.098	182.021	-5.313
-93.092	182.055	-5.658
-93.070	182.133	-6.090
-93.013	182.304	-6.651
-92.923	182.535	-7.337
-92.831	182.807	-8.144
-92.747	183.210	-9.052
-92.615	183.702	-9.855
-92.706	184.519	-10.791
-92.375	185.251	-11.792
-91.928	186.026	-12.702
-91.502	187.001	-13.795
-90.870	187.978	-15.231
-90.148	189.015	-16.846
-89.279	190.078	-18.769
-88.275	191.126	-20.737
-87.322	192.120	-22.759
-86.392	193.314	-24.669
-85.615	194.481	-26.461
-84.880	195.635	-28.080
-84.279	196.860	-29.622
-83.717	197.991	-30.952
-83.307	199.114	-32.425
-82.755	200.186	-33.672
-82.131	201.263	-34.860
-81.536	202.104	-35.824
-80.742	203.053	-37.148
-80.363	203.550	-37.999
-79.700	204.436	-39.007
-79.121	205.106	-39.818
-78.681	205.756	-40.548
-78.303	206.429	-41.135
-77.901	206.952	-41.629
-77.630	207.372	-42.014
-77.496	207.607	-42.175
-77.437	207.813	-42.285
-77.407	207.911	-42.327
-77.508	207.930	-42.275
-77.703	207.785	-42.099
-78.043	207.525	-41.850
-78.500	207.095	-41.484
-79.040	206.397	-41.023
-79.373	205.911	-40.712
-80.110	204.657	-39.989
-81.104	203.378	-39.034
-82.050	201.589	-38.008
-83.356	199.529	-36.262
-84.783	197.274	-34.111
-85.956	195.088	-31.507
-87.541	192.811	-28.583
-89.162	190.450	-25.219
-90.703	188.238	-21.541
-92.229	185.992	-17.369
-93.590	183.869	-12.901
-94.321	182.625	-8.421
-93.283	181.955	-6.341
-92.762	181.038	-6.004
-92.550	180.958	-6.407
-92.018	181.037	-7.418
-91.702	181.211	-8.371
-91.693	181.496	-8.982
-91.763	181.743	-9.293
-91.921	181.871	-9.341
-92.139	181.968	-9.201
-92.319	181.971	-8.935
-92.454	181.966	-8.761
-92.591	182.067	-8.568
-92.739	181.993	-8.476
-92.860	182.025	-8.407
-92.932	181.943	-8.298
-93.041	181.864	-8.197
-93.080	181.757	-8.013
-93.148	181.621	-7.813
-93.215	181.484	-7.630
-93.270	181.347	-7.368
-93.563	181.475	-7.234
-93.603	181.326	-6.936
-93.695	181.087	-6.607
-93.733	180.827	-6.347
-93.771	180.518	-6.156
-93.781	180.197	-6.006
-93.762	179.738	-5.998
-93.765	179.293	-5.943
-93.787	178.813	-5.856
-93.746	178.297	-5.751
-93.691	177.835	-5.668
-93.674	177.428	-5.539
-93.653	177.093	-5.454
-93.573	176.729	-5.314
-93.566	176.419	-5.173
-93.602	176.149	-5.051
-93.694	176.051	-4.883
-93.781	175.983	-4.761
-93.878	175.988	-4.697
-93.925	175.964	-4.635
-93.989	175.987	-4.597
-94.037	176.044	-4.520
-94.098	176.107	-4.537
-94.146	176.149	-4.550
-94.186	176.233	-4.519
-94.248	176.266	-4.463
-94.321	176.246	-4.355
-94.408	176.239	-4.221
-94.488	176.165	-4.083
-94.537	176.086	-3.972
-94.582	175.949	-3.833
-94.642	175.852	-3.747
-94.682	175.805	-3.672
-94.714	175.801	-3.567
-94.775	175.842	-3.464
-94.842	175.964	-3.330
-94.979	176.182	-3.185
-95.137	176.476	-3.001
-95.299	176.843	-2.816
-95.503	177.191	-2.607
-95.731	177.605	-2.373
-95.910	178.055	-2.074
-96.130	178.385	-1.855
-96.353	178.747	-1.661
-96.562	179.196	-1.428
-96.730	179.563	-1.211
-96.837	180.061	-1.038
-96.994	180.468	-0.792
-97.152	180.873	-0.533
-97.376	181.270	-0.258
-97.641	181.681	0.101
-97.972	182.101	0.477
-98.310	182.492	0.833
-98.642	182.911	1.166
-99.032	183.338	1.440
-99.365	183.812	1.796
-99.780	184.328	2.080
-100.166	184.747	2.308
-100.541	185.154	2.489
-100.919	185.566	2.728
-101.375	185.347	3.030
-101.794	185.634	3.269
-102.118	185.996	3.480
-102.391	186.258	3.598
-102.622	186.546	3.676
-102.844	186.901	3.756
-103.054	187.248	3.685
-103.198	187.613	3.615
-103.387	188.020	3.572
-103.512	188.360	3.480
-103.582	188.679	3.390
-103.543	189.004	3.298
-103.441	189.277	3.072
-103.211	189.718	2.684
-102.895	190.203	2.179
-102.466	190.819	1.459
-101.884	191.444	0.593
-101.139	192.066	-0.499
-100.325	192.680	-1.851
-98.790	192.017	-4.508
-97.914	192.545	-6.143
-96.845	193.007	-8.000
-95.821	193.331	-9.884
-94.693	193.582	-11.818
-93.651	193.853	-13.736
-93.060	195.076	-14.571
-91.976	195.113	-16.161
-91.015	195.126	-17.541
-90.026	194.911	-18.761
-89.073	194.448	-19.877
-87.978	193.841	-20.547
-86.970	192.751	-21.101
-86.051	191.443	-21.168
-84.876	190.431	-21.169
-84.419	188.286	-20.857
-83.986	185.720	-20.052
-83.325	182.636	-18.974
-82.916	179.947	-18.283
-82.724	176.492	-16.922
-82.613	172.829	-15.578
-82.794	168.818	-13.804
-82.998	164.356	-11.728
-83.335	159.736	-9.295
-83.930	155.141	-6.502
-84.586	151.054	-3.582
-85.479	148.861	-0.544
-87.252	146.967	3.007
-88.496	145.458	5.784
-89.389	144.423	8.546
-90.439	144.294	11.107
-91.301	145.487	12.389
-90.888	146.156	11.011
-90.273	146.840	8.921
-90.255	148.482	7.805
-90.616	149.567	7.370
-90.648	150.444	7.089
-90.667	151.237	6.876
-90.831	151.680	6.641
-90.881	151.877	6.278
-91.017	151.974	5.943
-91.298	152.064	5.731
-91.604	152.001	5.486
-91.875	151.943	5.399
-92.197	151.815	5.362
-92.409	151.774	5.286
-92.561	151.767	5.135
-92.745	151.790	4.990
-93.012	151.774	5.013
-93.435	151.814	5.234
-93.972	151.901	5.589
-94.607	152.003	5.958
-95.323	151.900	6.412
-96.035	151.852	6.940
-96.680	151.833	7.439
-97.191	151.711	7.851
-97.772	151.452	8.208
-98.442	151.211	8.660
-99.109	151.070	9.126
-99.831	150.907	9.632
-100.596	150.658	10.213
-101.412	150.459	10.875
-102.226	150.257	11.557
-102.957	149.970	12.149
-103.602	149.673	12.659
-104.254	149.264	13.089
-104.915	148.834	13.476
-105.649	148.426	13.937
-106.227	148.166	14.165
-106.861	147.902	14.412
-107.468	147.604	14.684
-108.011	147.375	14.911
-108.502	147.173	15.115
-108.895	147.012	15.353
-109.252	146.948	15.618
-109.593	146.855	15.829
-109.887	146.802	15.997
-110.099	146.680	16.142
-110.333	146.521	16.255
-110.520	146.400	16.336
-110.710	146.321	16.422
-110.847	146.337	16.433
-111.019	146.362	16.450
-111.237	146.326	16.513
-111.441	146.338	16.605
-111.639	146.301	16.665
-111.799	146.277	16.754
-111.889	146.180	16.736
-111.973	146.088	16.701
-112.164	146.197	16.753
-112.225	146.200	16.615
