P3_hand_rP3_hands_pos_X	P3_hand_rP3_hands_pos_Y	P3_hand_rP3_hands_pos_Z	P3_hand_lP3_hands_pos_X	P3_hand_lP3_hands_pos_Y	P3_hand_lP3_hands_pos_Z
77.478	19.401	773.246	-0.794	173.467	766.832
77.721	19.323	773.315	-0.822	172.616	767.227
77.911	19.276	773.312	-0.799	171.869	767.662
77.998	19.220	773.316	-0.883	171.165	767.988
78.022	19.101	773.293	-1.065	170.587	768.320
78.083	18.920	773.178	-1.290	170.108	768.648
78.158	18.769	773.059	-1.437	169.746	768.969
78.178	18.659	773.044	-1.530	169.540	769.163
78.185	18.527	773.033	-1.545	169.417	769.287
78.195	18.397	773.050	-1.476	169.401	769.351
78.181	18.301	773.104	-1.340	169.419	769.399
78.152	18.214	773.142	-1.180	169.484	769.405
78.161	18.142	773.178	-0.972	169.562	769.376
78.184	18.086	773.241	-0.787	169.681	769.310
78.189	18.043	773.316	-0.617	169.778	769.299
78.203	18.039	773.373	-0.441	169.861	769.260
78.257	17.995	773.431	-0.288	169.953	769.229
78.328	17.973	773.477	-0.179	170.065	769.162
78.416	17.958	773.526	-0.055	170.162	769.097
78.537	17.925	773.544	0.031	170.246	768.999
78.666	17.916	773.552	0.059	170.307	768.902
78.791	17.895	773.539	0.069	170.296	768.842
78.908	17.848	773.524	0.073	170.231	768.821
79.022	17.797	773.494	0.062	170.075	768.831
79.123	17.759	773.436	0.031	169.870	769.004
79.186	17.747	773.373	0.049	169.609	769.062
79.233	17.713	773.336	0.090	169.325	769.077
79.294	17.711	773.257	0.119	168.999	769.013
79.301	17.663	773.219	0.131	168.691	768.946
79.342	17.600	773.146	0.141	168.369	768.884
79.367	17.575	773.102	0.161	168.056	768.828
79.398	17.518	773.056	0.142	167.730	768.776
79.408	17.474	773.011	0.142	167.493	768.752
79.441	17.460	772.978	0.153	167.328	768.728
79.443	17.450	772.938	0.147	167.214	768.680
79.461	17.420	772.896	0.146	167.149	768.654
79.464	17.422	772.884	0.170	167.158	768.596
79.478	17.425	772.836	0.210	167.214	768.540
79.486	17.438	772.804	0.223	167.294	768.453
79.508	17.438	772.792	0.247	167.419	768.393
79.502	17.435	772.753	0.307	167.537	768.333
79.505	17.430	772.725	0.364	167.633	768.271
79.523	17.409	772.665	0.391	167.748	768.225
79.535	17.398	772.635	0.435	167.829	768.176
79.551	17.387	772.609	0.480	167.923	768.156
79.573	17.370	772.557	0.489	167.966	768.108
79.576	17.359	772.535	0.504	168.025	768.077
79.567	17.351	772.513	0.509	168.043	768.063
79.580	17.334	772.505	0.497	168.077	768.062
79.549	17.324	772.494	0.497	168.086	768.052
79.541	17.318	772.492	0.487	168.073	768.062
79.527	17.305	772.468	0.488	168.058	768.076
79.488	17.297	772.450	0.488	168.060	768.108
79.481	17.254	772.424	0.506	168.029	768.116
79.486	17.222	772.391	0.503	168.010	768.125
79.498	17.154	772.362	0.515	167.964	768.152
79.515	17.093	772.352	0.518	167.964	768.160
79.515	17.036	772.358	0.542	167.928	768.149
79.504	16.968	772.352	0.543	167.929	768.133
79.524	16.948	772.378	0.553	167.942	768.128
79.474	16.900	772.378	0.551	167.972	768.110
79.403	16.863	772.417	0.562	168.030	768.077
79.310	16.859	772.448	0.554	168.067	768.054
79.231	16.879	772.528	0.541	168.131	768.032
79.121	16.875	772.579	0.505	168.156	767.995
79.030	16.934	772.629	0.473	168.225	767.984
78.942	17.013	772.683	0.449	168.284	767.949
78.861	17.091	772.721	0.399	168.340	767.928
78.804	17.172	772.760	0.352	168.399	767.912
78.785	17.225	772.814	0.328	168.430	767.879
78.776	17.294	772.860	0.301	168.462	767.848
78.795	17.341	772.921	0.275	168.485	767.828
78.815	17.386	772.978	0.243	168.506	767.810
78.843	17.428	773.030	0.196	168.536	767.787
78.882	17.475	773.083	0.153	168.556	767.747
78.905	17.508	773.143	0.116	168.549	767.736
78.910	17.546	773.208	0.062	168.585	767.729
78.917	17.579	773.255	0.048	168.602	767.737
78.902	17.594	773.269	0.020	168.596	767.740
78.900	17.609	773.284	0.017	168.601	767.734
78.915	17.622	773.271	0.023	168.569	767.770
78.896	17.597	773.277	0.026	168.547	767.782
78.912	17.581	773.272	0.031	168.496	767.828
78.922	17.540	773.253	0.045	168.417	767.884
78.943	17.488	773.240	0.039	168.360	767.939
78.957	17.445	773.249	0.005	168.310	767.994
78.971	17.380	773.239	-0.018	168.233	768.051
78.974	17.329	773.228	-0.052	168.172	768.114
78.995	17.277	773.234	-0.129	168.101	768.168
79.006	17.227	773.241	-0.236	168.058	768.274
79.009	17.196	773.246	-0.358	167.986	768.411
79.033	17.154	773.229	-0.518	167.920	768.546
79.028	17.104	773.224	-0.672	167.805	768.647
79.026	17.100	773.233	-0.855	167.701	768.786
79.059	17.109	773.241	-1.026	167.620	768.939
79.071	17.099	773.267	-1.156	167.520	769.076
79.079	17.094	773.284	-1.264	167.441	769.152
79.100	17.094	773.299	-1.336	167.395	769.165
79.137	17.115	773.309	-1.379	167.397	769.218
79.159	17.109	773.284	-1.374	167.377	769.178
79.181	17.104	773.286	-1.358	167.413	769.159
79.208	17.110	773.277	-1.323	167.460	769.123
79.220	17.114	773.267	-1.264	167.527	769.045
79.240	17.089	773.218	-1.178	167.587	768.972
79.273	17.099	773.158	-1.069	167.643	768.884
79.298	17.067	773.132	-0.966	167.710	768.772
79.324	17.079	773.066	-0.844	167.798	768.666
79.359	17.069	773.004	-0.744	167.895	768.595
79.373	17.084	772.953	-0.684	167.901	768.481
79.376	17.082	772.896	-0.632	167.942	768.371
79.375	17.059	772.873	-0.555	167.967	768.325
79.368	17.105	772.842	-0.540	167.960	768.286
79.357	17.086	772.844	-0.507	167.981	768.261
79.326	17.119	772.847	-0.508	167.968	768.231
79.303	17.133	772.838	-0.520	167.949	768.213
79.285	17.141	772.841	-0.537	167.939	768.200
79.263	17.150	772.841	-0.577	167.929	768.195
79.221	17.148	772.859	-0.600	167.917	768.170
79.188	17.169	772.874	-0.621	167.891	768.192
79.161	17.143	772.884	-0.676	167.855	768.226
79.158	17.176	772.877	-0.744	167.818	768.215
79.139	17.145	772.880	-0.800	167.781	768.232
79.145	17.133	772.861	-0.862	167.748	768.271
79.132	17.120	772.851	-0.939	167.691	768.323
79.128	17.071	772.831	-1.044	167.623	768.413
79.141	17.027	772.822	-1.138	167.559	768.484
79.153	16.967	772.816	-1.242	167.482	768.540
79.150	16.931	772.803	-1.349	167.466	768.590
79.133	16.901	772.798	-1.430	167.460	768.638
79.145	16.876	772.806	-1.483	167.445	768.672
79.113	16.870	772.809	-1.527	167.449	768.704
79.074	16.864	772.827	-1.571	167.486	768.746
79.067	16.867	772.827	-1.592	167.450	768.726
79.054	16.892	772.834	-1.592	167.436	768.709
79.060	16.902	772.832	-1.584	167.452	768.696
79.061	16.890	772.828	-1.577	167.457	768.687
79.075	16.901	772.822	-1.547	167.479	768.655
79.085	16.919	772.834	-1.549	167.494	768.618
79.103	16.899	772.810	-1.516	167.517	768.601
79.115	16.894	772.798	-1.486	167.567	768.560
79.155	16.896	772.790	-1.467	167.556	768.550
79.171	16.883	772.765	-1.426	167.568	768.504
79.186	16.868	772.732	-1.386	167.562	768.465
79.208	16.853	772.711	-1.370	167.561	768.432
79.204	16.826	772.683	-1.346	167.568	768.400
79.212	16.830	772.658	-1.327	167.554	768.380
79.219	16.836	772.628	-1.321	167.557	768.369
79.216	16.830	772.606	-1.313	167.568	768.345
79.193	16.844	772.606	-1.301	167.583	768.335
79.190	16.864	772.590	-1.305	167.583	768.309
79.171	16.880	772.602	-1.269	167.588	768.291
79.185	16.916	772.596	-1.278	167.616	768.260
79.185	16.900	772.599	-1.248	167.636	768.241
79.196	16.898	772.561	-1.241	167.649	768.225
79.196	16.930	772.559	-1.236	167.661	768.205
79.232	16.939	772.537	-1.217	167.674	768.180
79.224	16.933	772.514	-1.193	167.698	768.159
79.241	16.909	772.474	-1.191	167.663	768.146
79.227	16.865	772.466	-1.182	167.666	768.138
79.205	16.865	772.398	-1.180	167.666	768.161
79.200	16.846	772.417	-1.176	167.628	768.151
79.173	16.830	772.382	-1.190	167.624	768.145
79.138	16.851	772.389	-1.186	167.620	768.175
79.106	16.840	772.397	-1.214	167.613	768.176
79.048	16.860	772.427	-1.242	167.601	768.182
78.993	16.867	772.470	-1.270	167.566	768.200
78.963	16.881	772.542	-1.285	167.525	768.210
78.964	16.839	772.639	-1.351	167.500	768.232
79.005	16.810	772.730	-1.397	167.443	768.323
79.108	16.705	772.868	-1.475	167.374	768.404
79.243	16.563	773.074	-1.558	167.304	768.511
79.402	16.380	773.295	-1.677	167.236	768.629
79.547	16.179	773.523	-1.790	167.154	768.783
79.679	15.986	773.831	-1.931	167.099	768.944
79.840	15.740	774.229	-2.120	166.926	769.155
80.110	15.453	774.668	-2.377	166.774	769.433
80.472	14.980	774.966	-2.624	166.602	769.749
80.927	14.431	775.308	-2.912	166.398	770.071
81.428	13.795	775.719	-3.187	166.312	770.401
81.944	13.120	776.073	-3.464	166.071	770.646
82.654	12.287	776.435	-3.906	165.774	771.135
83.464	11.337	776.672	-4.411	165.508	771.547
84.212	10.492	776.934	-4.964	165.495	772.105
85.046	9.499	777.159	-5.428	165.491	772.613
85.722	8.613	777.381	-5.892	165.382	773.157
86.398	7.799	777.520	-6.260	165.205	773.702
87.041	6.949	777.695	-6.665	165.365	774.154
87.604	6.191	777.783	-7.023	165.604	774.578
88.103	5.414	777.929	-7.358	165.961	774.868
88.683	4.560	778.043	-7.763	166.521	775.098
89.486	3.443	778.328	-8.108	167.206	775.302
90.025	2.530	778.525	-8.606	168.012	775.583
90.586	1.562	778.755	-9.056	168.812	775.895
91.168	0.589	779.037	-9.339	169.740	776.180
91.763	-0.480	779.396	-9.680	170.880	776.350
92.490	-1.548	779.730	-9.986	172.115	776.509
93.125	-2.639	780.074	-10.143	173.548	776.566
93.841	-3.691	780.423	-10.345	175.042	776.479
94.632	-4.739	780.745	-10.490	176.596	776.372
95.412	-5.757	781.000	-10.514	178.230	776.215
96.252	-6.805	781.147	-10.590	179.664	775.987
97.066	-7.705	781.155	-10.586	181.152	775.694
97.851	-8.565	781.110	-10.375	182.583	775.371
98.616	-9.321	780.972	-10.134	183.946	774.811
99.336	-9.930	780.687	-9.878	185.351	774.243
99.970	-10.479	780.243	-9.565	186.582	773.464
100.587	-10.862	779.693	-9.202	187.807	772.606
101.143	-11.099	778.971	-8.798	188.937	771.565
101.639	-11.191	778.030	-8.377	190.157	770.360
102.095	-11.089	776.804	-7.824	191.221	769.486
102.470	-10.838	775.368	-7.543	191.810	768.975
102.752	-10.609	773.615	-7.466	192.065	768.823
102.533	-10.391	772.430	-7.415	191.811	769.141
101.883	-9.578	772.230	-7.414	191.600	769.244
101.443	-9.094	772.307	-7.417	191.486	769.101
101.057	-8.903	772.409	-7.375	191.229	769.033
100.689	-8.776	772.497	-7.310	190.789	769.075
100.436	-8.742	772.385	-7.286	190.320	769.116
100.187	-8.637	772.275	-7.270	189.873	769.092
99.898	-8.413	772.210	-7.284	189.459	769.024
99.652	-8.149	772.176	-7.340	189.088	768.956
99.412	-7.897	772.157	-7.412	188.848	768.879
99.240	-7.708	772.136	-7.407	188.793	768.816
99.114	-7.583	772.086	-7.433	188.833	768.766
99.046	-7.510	772.063	-7.408	188.912	768.743
98.974	-7.453	772.043	-7.371	189.062	768.688
98.952	-7.360	772.050	-7.363	189.238	768.652
98.939	-7.314	772.029	-7.337	189.428	768.600
98.933	-7.298	772.017	-7.322	189.603	768.550
98.941	-7.289	771.996	-7.329	189.759	768.471
98.981	-7.344	771.945	-7.340	189.846	768.428
99.009	-7.400	771.909	-7.352	189.896	768.420
99.055	-7.455	771.865	-7.368	189.917	768.412
99.089	-7.530	771.811	-7.372	189.879	768.407
99.111	-7.578	771.762	-7.376	189.843	768.402
99.143	-7.624	771.693	-7.390	189.792	768.399
99.151	-7.685	771.638	-7.416	189.746	768.409
99.168	-7.719	771.600	-7.428	189.735	768.403
99.187	-7.755	771.553	-7.405	189.734	768.417
99.182	-7.798	771.512	-7.425	189.738	768.393
99.177	-7.825	771.467	-7.416	189.713	768.388
99.177	-7.848	771.436	-7.409	189.725	768.382
99.175	-7.849	771.399	-7.412	189.737	768.369
99.165	-7.859	771.372	-7.411	189.744	768.357
99.168	-7.875	771.341	-7.391	189.724	768.361
99.164	-7.854	771.324	-7.397	189.735	768.329
99.137	-7.869	771.316	-7.397	189.720	768.331
99.133	-7.875	771.311	-7.424	189.741	768.319
99.129	-7.875	771.295	-7.464	189.751	768.309
99.103	-7.883	771.277	-7.501	189.746	768.284
99.084	-7.879	771.262	-7.507	189.726	768.273
99.076	-7.861	771.270	-7.501	189.668	768.281
99.069	-7.844	771.263	-7.514	189.640	768.277
99.065	-7.873	771.231	-7.508	189.611	768.268
99.088	-7.862	771.227	-7.494	189.609	768.270
99.093	-7.876	771.202	-7.504	189.630	768.254
99.101	-7.901	771.187	-7.501	189.645	768.246
99.109	-7.912	771.158	-7.517	189.669	768.239
99.088	-7.916	771.147	-7.519	189.670	768.242
99.095	-7.931	771.106	-7.536	189.621	768.236
99.081	-7.944	771.085	-7.550	189.607	768.239
99.083	-7.956	771.072	-7.551	189.615	768.230
99.055	-7.968	771.044	-7.568	189.608	768.224
99.039	-7.965	771.018	-7.586	189.628	768.216
99.041	-7.969	771.023	-7.591	189.648	768.220
99.036	-7.954	771.033	-7.581	189.649	768.211
99.041	-7.936	771.032	-7.582	189.671	768.223
99.033	-7.942	771.015	-7.577	189.637	768.238
99.020	-7.947	771.039	-7.566	189.623	768.224
99.004	-7.930	771.074	-7.562	189.616	768.238
99.012	-7.920	771.069	-7.559	189.597	768.231
99.015	-7.899	771.094	-7.551	189.579	768.246
98.999	-7.877	771.120	-7.549	189.540	768.257
98.982	-7.871	771.151	-7.530	189.521	768.265
98.974	-7.822	771.167	-7.514	189.510	768.254
98.970	-7.818	771.195	-7.500	189.488	768.279
98.991	-7.784	771.218	-7.496	189.493	768.259
98.971	-7.763	771.245	-7.475	189.491	768.273
98.977	-7.738	771.265	-7.462	189.512	768.262
98.969	-7.717	771.310	-7.439	189.551	768.264
98.944	-7.678	771.337	-7.439	189.595	768.277
98.928	-7.641	771.393	-7.421	189.656	768.270
98.913	-7.584	771.463	-7.397	189.679	768.288
98.886	-7.527	771.537	-7.388	189.722	768.280
98.878	-7.487	771.601	-7.379	189.735	768.276
98.869	-7.439	771.682	-7.369	189.749	768.285
98.866	-7.379	771.754	-7.345	189.718	768.292
98.826	-7.342	771.873	-7.345	189.682	768.302
98.829	-7.315	771.977	-7.320	189.651	768.304
98.804	-7.292	772.099	-7.317	189.620	768.328
98.806	-7.284	772.188	-7.291	189.595	768.338
98.781	-7.278	772.286	-7.303	189.582	768.353
98.760	-7.264	772.339	-7.307	189.591	768.372
98.741	-7.263	772.387	-7.282	189.586	768.377
98.657	-7.227	772.465	-7.303	189.584	768.372
98.573	-7.242	772.561	-7.299	189.592	768.383
98.429	-7.274	772.701	-7.293	189.600	768.392
98.264	-7.314	772.913	-7.280	189.621	768.394
98.036	-7.337	773.175	-7.267	189.643	768.394
97.753	-7.325	773.513	-7.256	189.640	768.405
97.435	-7.266	773.825	-7.242	189.663	768.399
97.040	-7.134	774.150	-7.241	189.682	768.399
96.576	-6.948	774.459	-7.229	189.668	768.399
96.032	-6.768	774.780	-7.207	189.681	768.420
95.441	-6.479	775.238	-7.175	189.676	768.435
94.844	-6.143	775.730	-7.176	189.703	768.451
94.261	-5.759	776.238	-7.168	189.718	768.449
93.669	-5.376	776.725	-7.164	189.727	768.446
93.102	-5.083	777.184	-7.169	189.741	768.448
92.545	-4.677	777.653	-7.167	189.727	768.452
92.009	-4.303	778.060	-7.177	189.756	768.472
91.504	-3.875	778.408	-7.191	189.771	768.460
91.018	-3.445	778.664	-7.180	189.779	768.464
90.608	-3.038	778.871	-7.196	189.800	768.432
90.226	-2.578	778.975	-7.201	189.827	768.449
89.802	-2.074	779.019	-7.207	189.840	768.447
89.361	-1.520	778.982	-7.205	189.855	768.431
88.975	-0.901	778.903	-7.207	189.894	768.425
88.644	-0.246	778.632	-7.218	189.916	768.423
88.306	0.458	778.237	-7.218	189.930	768.417
87.768	1.409	777.675	-7.212	189.940	768.415
87.466	2.125	777.096	-7.211	189.933	768.403
87.240	2.826	776.368	-7.219	189.930	768.438
87.026	3.556	775.552	-7.219	189.918	768.424
86.954	4.225	774.697	-7.200	189.905	768.423
87.045	4.679	773.616	-7.222	189.918	768.429
86.885	4.919	772.769	-7.231	189.941	768.422
86.588	5.248	772.698	-7.233	189.930	768.422
86.335	5.544	772.896	-7.229	189.948	768.406
86.336	5.443	772.989	-7.243	189.941	768.408
86.549	5.249	773.020	-7.251	189.982	768.404
86.812	4.981	772.924	-7.262	189.985	768.403
87.093	4.711	772.808	-7.268	190.015	768.394
87.363	4.526	772.747	-7.298	190.013	768.385
87.582	4.344	772.738	-7.315	190.011	768.382
87.763	4.185	772.717	-7.310	190.009	768.367
87.899	4.086	772.707	-7.303	190.003	768.377
88.057	3.976	772.666	-7.301	190.006	768.370
88.165	3.902	772.615	-7.299	189.994	768.369
88.212	3.840	772.547	-7.306	190.045	768.364
88.239	3.831	772.484	-7.302	190.067	768.347
88.223	3.836	772.459	-7.305	190.090	768.318
88.184	3.825	772.403	-7.324	190.114	768.318
88.161	3.819	772.373	-7.336	190.120	768.308
88.153	3.811	772.301	-7.361	190.133	768.299
88.162	3.758	772.241	-7.379	190.145	768.278
88.161	3.719	772.173	-7.403	190.168	768.262
88.185	3.660	772.112	-7.413	190.201	768.244
88.222	3.616	772.047	-7.433	190.221	768.233
88.253	3.548	771.996	-7.447	190.251	768.211
88.292	3.486	771.933	-7.462	190.237	768.210
88.324	3.394	771.855	-7.477	190.251	768.193
88.360	3.359	771.818	-7.489	190.239	768.191
88.388	3.311	771.786	-7.519	190.245	768.185
88.432	3.272	771.762	-7.516	190.252	768.174
88.463	3.246	771.730	-7.521	190.263	768.185
88.483	3.205	771.704	-7.528	190.290	768.163
88.490	3.186	771.669	-7.548	190.298	768.146
88.513	3.158	771.630	-7.567	190.284	768.127
88.532	3.126	771.584	-7.570	190.318	768.126
88.533	3.058	771.480	-7.574	190.307	768.111
88.535	3.024	771.421	-7.615	190.327	768.085
88.528	2.966	771.364	-7.642	190.324	768.078
88.533	2.937	771.311	-7.662	190.342	768.069
88.521	2.920	771.267	-7.693	190.362	768.045
88.511	2.898	771.210	-7.704	190.348	768.016
88.506	2.874	771.166	-7.738	190.332	767.994
88.485	2.858	771.136	-7.757	190.289	768.002
88.470	2.849	771.131	-7.786	190.293	767.983
88.435	2.855	771.129	-7.828	190.266	767.987
88.416	2.854	771.134	-7.840	190.243	768.002
88.387	2.873	771.144	-7.871	190.220	767.994
88.354	2.879	771.143	-7.896	190.207	767.982
88.306	2.910	771.160	-7.927	190.196	767.992
88.280	2.927	771.171	-7.936	190.201	767.989
88.271	2.947	771.181	-7.945	190.213	767.985
88.264	2.939	771.202	-7.970	190.224	767.975
88.250	2.967	771.216	-7.983	190.220	767.984
88.266	2.963	771.222	-7.993	190.219	767.971
88.272	2.955	771.208	-7.993	190.206	767.966
88.280	2.942	771.205	-7.997	190.224	767.966
88.318	2.925	771.222	-7.984	190.220	767.963
88.343	2.918	771.222	-7.976	190.255	767.969
88.372	2.891	771.234	-8.009	190.290	767.967
88.386	2.864	771.220	-7.998	190.334	767.952
88.396	2.861	771.213	-7.986	190.360	767.959
88.392	2.854	771.215	-7.979	190.388	767.960
88.420	2.859	771.238	-7.966	190.412	767.956
88.407	2.880	771.239	-7.951	190.445	767.975
88.432	2.867	771.258	-7.943	190.450	767.994
88.430	2.872	771.280	-7.921	190.447	768.006
88.447	2.898	771.309	-7.890	190.436	768.016
88.449	2.915	771.343	-7.879	190.434	768.042
88.467	2.933	771.372	-7.848	190.419	768.056
88.496	2.932	771.376	-7.841	190.417	768.062
88.506	2.945	771.403	-7.833	190.412	768.068
88.535	2.932	771.410	-7.815	190.432	768.063
88.559	2.953	771.422	-7.791	190.453	768.064
88.563	2.968	771.430	-7.765	190.471	768.059
88.573	2.960	771.432	-7.743	190.497	768.065
88.585	2.961	771.449	-7.728	190.508	768.062
88.603	2.962	771.464	-7.737	190.526	768.060
88.591	2.971	771.457	-7.713	190.540	768.059
88.590	2.973	771.489	-7.724	190.550	768.060
88.589	2.987	771.510	-7.737	190.545	768.044
88.582	2.999	771.542	-7.735	190.544	768.055
88.578	3.031	771.586	-7.713	190.542	768.056
88.583	3.044	771.608	-7.705	190.485	768.073
88.595	3.065	771.662	-7.705	190.466	768.086
88.604	3.071	771.702	-7.685	190.473	768.098
88.614	3.109	771.708	-7.684	190.486	768.099
88.612	3.126	771.732	-7.678	190.504	768.088
88.625	3.126	771.738	-7.676	190.519	768.084
88.652	3.138	771.730	-7.661	190.518	768.082
88.666	3.119	771.736	-7.656	190.511	768.079
88.678	3.109	771.730	-7.645	190.516	768.089
88.693	3.079	771.742	-7.645	190.529	768.095
88.695	3.083	771.739	-7.644	190.533	768.075
88.711	3.090	771.760	-7.648	190.527	768.092
88.697	3.069	771.736	-7.649	190.517	768.085
88.691	3.079	771.755	-7.649	190.498	768.104
88.674	3.109	771.786	-7.665	190.470	768.106
88.667	3.120	771.789	-7.659	190.469	768.102
88.657	3.137	771.822	-7.662	190.459	768.101
88.618	3.156	771.827	-7.666	190.456	768.098
88.613	3.175	771.857	-7.655	190.464	768.079
88.606	3.204	771.881	-7.656	190.475	768.083
88.591	3.244	771.945	-7.653	190.500	768.073
88.573	3.261	771.968	-7.648	190.500	768.069
88.582	3.293	771.994	-7.645	190.517	768.057
88.588	3.303	772.023	-7.639	190.529	768.048
88.564	3.340	772.046	-7.642	190.518	768.044
88.582	3.345	772.076	-7.649	190.525	768.036
88.563	3.370	772.104	-7.641	190.527	768.040
88.568	3.379	772.138	-7.644	190.533	768.027
88.573	3.413	772.169	-7.636	190.536	768.040
88.562	3.415	772.213	-7.649	190.532	768.027
88.549	3.430	772.259	-7.636	190.528	768.037
88.540	3.465	772.296	-7.620	190.506	768.037
88.526	3.488	772.347	-7.631	190.502	768.041
88.501	3.502	772.434	-7.617	190.495	768.059
88.469	3.536	772.560	-7.613	190.496	768.043
88.442	3.570	772.664	-7.612	190.488	768.048
88.411	3.594	772.779	-7.607	190.514	768.022
88.377	3.603	772.894	-7.602	190.507	768.028
88.366	3.608	773.052	-7.628	190.505	768.027
88.332	3.590	773.209	-7.624	190.494	768.024
88.286	3.558	773.414	-7.643	190.483	768.025
88.222	3.525	773.633	-7.641	190.445	768.046
88.161	3.510	773.886	-7.632	190.439	768.038
88.093	3.415	774.115	-7.647	190.451	768.045
88.001	3.344	774.396	-7.635	190.448	768.044
87.914	3.248	774.668	-7.622	190.459	768.047
87.841	3.146	774.957	-7.625	190.460	768.018
87.769	2.975	775.206	-7.616	190.484	768.039
87.703	2.803	775.467	-7.616	190.465	768.028
87.662	2.600	775.728	-7.608	190.500	768.032
87.810	2.189	776.132	-7.605	190.515	768.031
87.738	2.021	776.430	-7.608	190.523	768.050
87.659	1.851	776.751	-7.607	190.519	768.043
87.571	1.711	777.033	-7.590	190.512	768.065
87.499	1.557	777.310	-7.583	190.495	768.045
87.399	1.423	777.587	-7.579	190.489	768.067
87.286	1.270	777.870	-7.548	190.492	768.060
87.199	1.154	778.113	-7.536	190.470	768.068
87.126	1.012	778.338	-7.545	190.496	768.075
87.066	0.884	778.556	-7.544	190.511	768.070
87.005	0.751	778.739	-7.531	190.506	768.077
86.980	0.649	778.903	-7.520	190.526	768.061
86.974	0.522	779.036	-7.513	190.536	768.066
86.998	0.457	779.137	-7.531	190.539	768.074
87.025	0.391	779.151	-7.537	190.520	768.067
87.076	0.363	779.163	-7.542	190.522	768.078
87.118	0.363	779.156	-7.541	190.536	768.094
87.165	0.386	779.106	-7.551	190.495	768.087
87.211	0.386	779.040	-7.542	190.454	768.115
87.221	0.473	778.901	-7.543	190.422	768.132
87.244	0.597	778.742	-7.551	190.381	768.151
87.247	0.726	778.480	-7.527	190.347	768.172
87.269	0.854	778.168	-7.536	190.305	768.205
87.293	0.959	777.836	-7.533	190.265	768.240
87.269	1.137	777.531	-7.511	190.185	768.255
87.270	1.267	777.200	-7.528	190.116	768.280
87.228	1.319	776.874	-7.509	190.011	768.324
87.199	1.435	776.640	-7.492	189.965	768.354
87.156	1.575	776.449	-7.477	189.909	768.393
87.135	1.643	776.276	-7.483	189.845	768.448
87.080	1.758	776.153	-7.474	189.812	768.511
87.008	1.811	776.083	-7.458	189.780	768.561
