P3_hands_Distance


173.234
173.281
173.332
173.396
173.486
172.783
174.266
173.876
174.017
174.108
174.278
174.464
174.678
174.985
175.272
175.533
175.779
176.098
176.489
176.791
177.004
177.167
177.380
177.514
177.704
177.830
178.087
178.263
178.449
178.590
178.820
179.082
179.250
179.541
179.769
179.946
180.065
180.208
180.395
180.515
180.538
180.455
180.416
180.295
179.923
179.562
179.113
178.446
178.697
178.161
177.628
177.151
176.773
177.248
176.843
176.253
175.800
175.222
174.673
174.147
173.589
172.928
172.351
171.790
171.283
170.960
170.817
170.723
170.686
170.701
170.773
170.804
170.851
170.893
170.976
171.027
171.032
171.109
171.213
171.299
171.421
171.533
171.597
171.633
171.595
171.502
171.299
171.079
170.806
170.575
170.359
170.106
169.893
169.726
169.602
169.514
169.493
169.490
169.525
169.583
169.693
169.770
169.836
169.951
170.019
170.097
170.156
170.214
170.229
170.286
170.288
170.282
170.273
170.264
170.260
170.275
170.293
170.353
170.362
170.416
170.451
170.499
170.547
170.545
170.556
170.551
170.534
170.489
170.457
170.434
170.419
170.397
170.399
170.404
170.430
170.448
170.442
170.469
170.466
170.453
170.446
170.409
170.401
170.374
170.335
170.342
170.356
170.361
170.367
170.395
170.452
170.471
170.531
170.540
170.533
170.546
170.530
170.518
170.521
170.541
170.538
170.576
170.609
170.645
170.689
170.694
170.747
170.770
170.834
170.806
170.823
170.830
170.772
170.789
170.735
170.700
170.685
170.676
170.660
170.612
170.616
170.585
170.596
170.608
170.598
170.625
170.656
170.694
170.759
170.809
170.849
170.861
170.902
170.875
170.835
170.839
170.851
170.854
170.858
170.889
170.930
170.928
170.939
170.935
170.950
170.967
170.945
170.943
170.953
170.938
170.921
170.887
170.890
170.909
170.923
170.903
170.915
170.927
170.923
170.954
170.940
170.920
170.923
170.882
170.885
170.844
170.794
170.740
170.789
170.804
170.924
171.093
171.327
171.557
171.812
172.047
172.423
172.978
173.639
174.497
175.266
176.292
177.531
178.890
180.387
181.624
182.693
184.089
185.410
186.809
188.526
190.662
192.669
194.703
196.779
199.159
201.669
204.250
206.919
209.648
212.354
214.971
217.453
219.735
221.848
223.840
225.559
227.098
228.378
229.572
230.359
230.673
230.755
230.184
228.970
228.240
227.644
226.940
226.364
225.750
225.059
224.411
223.898
223.600
223.478
223.440
223.469
223.529
223.637
223.768
223.906
224.055
224.166
224.263
224.312
224.334
224.351
224.379
224.413
224.441
224.488
224.483
224.510
224.522
224.531
224.519
224.512
224.499
224.534
224.560
224.568
224.540
224.467
224.430
224.425
224.417
224.456
224.493
224.535
224.529
224.511
224.510
224.529
224.528
224.543
224.567
224.549
224.555
224.524
224.505
224.474
224.451
224.415
224.354
224.314
224.250
224.218
224.202
224.162
224.156
224.158
224.150
224.156
224.109
224.079
224.050
224.011
223.920
223.838
223.778
223.719
223.680
223.659
223.647
223.621
223.560
223.539
223.507
223.480
223.412
223.267
223.087
222.809
222.419
222.016
221.479
220.945
220.363
219.775
219.287
218.678
218.149
217.574
216.984
216.475
215.922
215.298
214.618
213.923
213.204
212.416
211.307
210.502
209.746
208.959
208.282
207.910
207.629
207.191
206.831
206.924
207.234
207.599
207.994
208.291
208.558
208.778
208.920
209.090
