P2_hand_rP2_hands_pos_X	P2_hand_rP2_hands_pos_Y	P2_hand_rP2_hands_pos_Z	P2_hand_lP2_hands_pos_X	P2_hand_lP2_hands_pos_Y	P2_hand_lP2_hands_pos_Z
24.814	-0.878	962.315	-10.905	117.127	949.939
24.175	-0.830	962.385	-11.196	117.060	949.995
23.579	-0.871	962.427	-11.456	116.991	950.041
22.927	-0.901	962.414	-11.705	116.904	950.176
22.187	-0.942	962.401	-11.952	116.823	950.298
21.454	-0.967	962.402	-12.236	116.742	950.465
20.724	-0.970	962.373	-12.427	116.705	950.616
20.048	-1.005	962.356	-12.667	116.655	950.734
19.408	-1.095	962.346	-12.942	116.580	950.876
18.813	-1.145	962.356	-13.217	116.491	950.990
18.317	-1.159	962.329	-13.541	116.394	951.068
17.938	-1.188	962.290	-13.870	116.267	951.146
17.579	-1.187	962.247	-14.215	116.154	951.257
17.206	-1.164	962.151	-14.459	116.012	951.328
16.817	-1.223	961.992	-14.701	115.885	951.408
16.408	-1.244	961.842	-14.980	115.797	951.581
16.044	-1.250	961.679	-15.221	115.684	951.732
15.769	-1.321	961.597	-15.434	115.649	951.888
15.518	-1.314	961.587	-15.635	115.600	952.009
15.305	-1.321	961.594	-15.840	115.567	952.155
15.119	-1.332	961.628	-16.024	115.586	952.294
14.908	-1.318	961.618	-16.138	115.591	952.392
14.722	-1.312	961.593	-16.271	115.583	952.498
14.539	-1.297	961.550	-16.362	115.580	952.566
14.277	-0.967	961.257	-16.420	115.573	952.637
14.080	-0.916	961.153	-16.475	115.588	952.697
13.869	-0.859	961.000	-16.516	115.585	952.790
13.673	-0.745	960.767	-16.574	115.582	952.830
13.482	-0.630	960.519	-16.679	115.584	952.924
13.353	-0.484	960.347	-16.783	115.560	953.019
13.257	-0.373	960.227	-17.103	115.427	953.360
13.209	-0.233	960.170	-17.224	115.394	953.464
13.152	-0.135	960.193	-17.409	115.380	953.575
13.078	-0.028	960.204	-17.597	115.321	953.654
12.934	0.028	960.177	-17.715	115.295	953.745
12.751	0.052	960.201	-17.866	115.284	953.804
12.517	0.088	960.165	-17.975	115.254	953.846
12.229	0.092	960.141	-18.126	115.220	953.888
11.919	0.129	960.089	-18.292	115.172	953.941
11.661	0.186	960.038	-18.519	115.129	954.018
11.432	0.241	959.979	-18.752	115.080	954.093
11.197	0.314	959.927	-19.037	115.011	954.182
10.960	0.377	959.891	-19.324	114.965	954.282
10.731	0.423	959.933	-19.605	114.901	954.375
10.468	0.472	959.989	-19.874	114.876	954.459
10.198	0.498	960.037	-20.108	114.861	954.586
9.914	0.520	960.073	-20.276	114.852	954.703
9.605	0.505	960.099	-20.389	114.884	954.825
9.286	0.528	960.101	-20.438	114.902	954.856
8.941	0.545	960.111	-20.465	114.910	954.850
8.657	0.541	960.137	-20.495	114.896	954.854
8.414	0.515	960.181	-20.538	114.880	954.859
8.225	0.486	960.213	-20.587	114.826	954.834
8.065	0.468	960.178	-20.657	114.744	954.804
7.959	0.430	960.171	-20.692	114.670	954.785
7.855	0.447	960.201	-20.686	114.617	954.739
7.779	0.436	960.325	-20.641	114.543	954.649
7.690	0.380	960.450	-20.590	114.490	954.596
7.619	0.333	960.584	-20.509	114.445	954.559
7.527	0.252	960.740	-20.433	114.416	954.503
7.438	0.222	960.876	-20.313	114.381	954.440
7.362	0.159	961.047	-20.209	114.380	954.365
7.331	0.041	961.224	-20.050	114.369	954.247
7.392	-0.117	961.384	-19.903	114.282	954.138
7.601	-0.284	961.490	-19.809	114.166	954.045
7.782	-0.459	961.542	-19.547	114.178	953.797
7.844	-0.560	961.600	-19.560	114.112	953.767
7.903	-0.691	961.670	-19.549	114.060	953.744
7.876	-0.807	961.780	-19.501	113.749	953.607
7.877	-0.898	961.984	-19.405	113.095	953.360
8.294	-1.233	962.105	-19.598	112.363	953.144
8.795	-1.594	962.214	-19.854	111.549	952.766
9.213	-1.952	962.382	-20.082	110.865	952.295
9.520	-2.286	962.610	-20.333	110.310	951.979
9.790	-2.616	962.842	-20.547	109.944	951.850
9.971	-2.932	963.141	-20.680	109.701	951.794
10.058	-3.194	963.445	-20.790	109.617	951.857
10.150	-3.417	963.804	-20.851	109.643	952.029
10.226	-3.642	964.312	-20.884	109.838	952.217
10.418	-3.857	965.014	-20.800	110.116	952.445
10.698	-4.107	965.713	-20.708	110.433	952.713
11.065	-4.675	966.653	-20.611	110.841	952.990
11.445	-4.965	967.460	-20.494	111.297	953.234
11.884	-5.208	968.150	-20.399	111.834	953.547
12.300	-5.494	968.786	-20.248	112.364	953.841
12.679	-5.738	969.523	-20.165	112.947	954.180
12.941	-6.012	970.158	-20.214	113.490	954.720
13.254	-6.272	970.650	-20.018	114.119	955.136
13.511	-6.543	971.057	-19.340	115.360	955.290
13.684	-6.760	971.426	-19.418	115.902	955.962
13.757	-6.932	971.722	-19.273	116.565	956.352
13.740	-7.067	971.966	-19.156	117.222	956.752
13.622	-7.111	972.182	-18.983	117.667	957.097
13.439	-7.137	972.289	-18.845	118.128	957.397
13.230	-7.093	972.381	-18.736	118.571	957.660
12.905	-7.003	972.396	-18.736	118.887	957.849
12.582	-6.895	972.310	-18.773	119.091	957.942
12.244	-6.793	972.226	-18.862	119.212	958.021
11.866	-6.651	972.112	-18.946	119.239	958.035
11.465	-6.512	971.977	-19.098	119.183	958.002
11.059	-6.394	971.803	-19.244	119.057	957.898
10.738	-6.370	971.648	-19.419	118.885	957.839
10.456	-6.365	971.484	-19.549	118.667	957.747
10.286	-6.371	971.285	-19.695	118.388	957.568
10.172	-6.357	971.071	-19.828	118.087	957.486
10.091	-6.327	970.831	-20.004	117.782	957.398
10.054	-6.291	970.593	-20.126	117.503	957.324
10.042	-6.187	970.341	-20.217	117.273	957.271
10.078	-6.100	970.068	-20.283	117.065	957.250
10.130	-5.966	969.800	-20.339	116.890	957.183
10.181	-5.800	969.568	-20.346	116.761	957.080
10.280	-5.636	969.346	-20.271	116.666	956.999
10.367	-5.471	969.155	-20.131	116.572	956.863
10.478	-5.273	968.909	-19.951	116.517	956.730
10.559	-5.034	968.672	-19.615	116.503	956.532
10.646	-4.758	968.399	-19.272	116.493	956.329
10.715	-4.468	968.177	-18.976	116.535	956.162
10.798	-4.157	967.970	-18.668	116.565	955.997
10.852	-3.877	967.737	-18.119	116.711	955.611
10.895	-3.642	967.524	-17.890	116.728	955.479
10.840	-3.370	967.216	-17.682	116.768	955.333
10.738	-3.070	966.917	-17.428	116.819	955.239
10.581	-2.772	966.619	-17.183	116.879	955.107
10.409	-2.480	966.407	-16.984	116.953	955.020
10.196	-2.171	966.212	-16.785	117.016	954.945
9.956	-1.669	965.810	-16.624	117.117	954.861
9.747	-1.417	965.591	-16.489	117.175	954.782
9.534	-1.234	965.364	-16.368	117.236	954.722
9.368	-1.055	965.148	-16.224	117.280	954.660
9.214	-0.882	964.979	-16.095	117.306	954.552
9.077	-0.731	964.813	-15.983	117.294	954.463
8.969	-0.604	964.632	-15.869	117.279	954.401
8.869	-0.490	964.422	-15.798	117.256	954.333
8.708	-0.377	964.213	-15.749	117.204	954.266
8.547	-0.231	964.048	-15.759	117.134	954.220
8.330	-0.088	963.908	-15.782	117.086	954.201
8.108	0.055	963.747	-15.831	117.021	954.149
7.875	0.192	963.556	-15.914	116.948	954.125
7.646	0.307	963.373	-16.058	116.914	954.128
7.357	0.442	963.199	-16.299	116.890	954.203
7.081	0.547	963.034	-16.562	116.865	954.332
6.804	0.669	962.882	-16.882	116.878	954.503
6.512	0.789	962.700	-17.253	116.937	954.718
6.285	0.918	962.466	-17.728	117.053	954.982
6.008	1.086	962.190	-18.426	117.273	955.428
5.750	1.408	961.857	-19.290	117.567	956.024
5.562	1.787	961.571	-20.804	117.457	957.052
5.483	2.319	961.244	-22.210	118.348	958.251
5.551	2.915	960.948	-23.510	119.446	959.991
5.821	3.668	960.579	-24.949	121.044	962.000
6.223	4.666	960.121	-26.654	124.083	965.312
6.758	5.834	959.643	-28.460	126.841	968.687
7.385	7.071	959.414	-30.077	130.253	972.283
8.178	9.218	959.043	-31.925	134.294	976.030
9.067	12.024	958.682	-33.484	139.888	979.506
10.157	15.388	958.273	-35.106	146.676	982.109
11.741	19.166	957.293	-36.300	154.814	984.106
13.838	23.649	956.154	-37.421	164.549	985.309
16.492	28.840	954.855	-37.791	176.036	986.889
19.767	34.343	953.339	-38.098	188.457	987.449
23.304	40.796	951.087	-38.216	201.175	987.471
27.136	47.938	948.064	-37.879	213.959	986.693
31.093	55.483	944.314	-37.625	227.189	985.869
35.339	63.304	939.703	-37.276	240.687	984.709
39.939	70.971	934.277	-35.568	253.272	982.510
44.177	78.498	928.129	-34.611	266.160	980.189
48.200	85.238	921.648	-32.316	277.875	976.305
51.349	92.036	914.185	-31.073	289.791	972.648
54.301	97.803	906.949	-30.322	300.748	969.097
56.521	103.100	899.759	-29.319	310.858	965.098
58.290	107.413	892.968	-28.656	320.010	961.311
59.439	110.829	886.789	-27.875	328.108	957.312
60.208	113.691	880.819	-27.467	335.484	953.831
60.593	116.101	875.507	-27.380	341.234	950.986
60.738	117.976	871.150	-27.430	345.789	948.430
60.825	119.420	867.615	-28.050	349.579	946.903
60.744	120.456	864.984	-28.470	351.886	945.795
60.719	121.274	863.273	-28.962	353.231	945.375
60.739	121.735	862.263	-29.070	353.460	945.168
60.863	121.822	862.104	-29.590	353.347	945.737
61.212	121.615	862.666	-30.092	352.766	946.553
61.721	120.993	863.746	-30.572	351.558	947.555
62.695	119.866	865.298	-30.915	350.266	948.689
63.949	118.492	867.369	-31.177	348.566	949.791
65.603	116.489	869.971	-31.213	346.776	950.813
67.729	113.915	873.222	-31.397	344.728	952.006
70.221	110.678	877.117	-31.478	342.062	953.092
73.263	106.735	881.554	-31.696	339.530	954.601
76.807	101.974	886.718	-31.987	336.602	956.315
80.682	96.345	892.304	-32.404	333.093	958.287
85.111	89.729	898.388	-32.718	329.070	960.466
90.198	82.022	905.033	-32.757	324.261	962.648
94.967	73.302	911.345	-32.521	318.683	964.851
100.757	63.816	917.828	-31.733	312.358	967.152
106.861	53.603	923.767	-29.970	305.286	968.892
113.093	42.275	929.946	-27.401	297.417	970.197
119.363	30.310	935.362	-24.595	288.738	971.757
125.638	17.381	940.723	-21.959	279.891	973.463
131.767	3.838	945.464	-18.233	269.773	973.988
137.618	-10.299	949.329	-13.562	258.629	974.007
142.788	-23.811	952.008	-8.581	247.107	973.458
148.123	-38.126	954.609	-2.965	234.461	971.703
153.184	-52.234	956.164	2.141	222.330	969.756
158.115	-66.079	956.690	7.758	209.512	966.416
162.820	-79.703	956.614	13.179	196.549	962.566
167.335	-92.340	955.562	18.697	183.870	957.815
171.947	-104.911	953.599	23.798	170.797	952.235
176.660	-116.947	950.769	28.612	158.051	946.288
181.444	-128.245	947.177	33.051	145.396	939.977
186.258	-138.439	942.660	36.411	133.580	933.235
190.712	-148.215	938.062	38.767	121.999	926.261
194.731	-157.513	933.000	40.704	111.579	919.928
198.107	-166.309	928.661	41.895	102.197	913.805
201.341	-173.497	924.193	42.181	94.428	907.925
204.129	-179.985	920.144	42.561	87.460	902.754
206.482	-185.476	916.517	42.698	81.717	898.220
208.433	-190.086	913.440	42.688	77.028	894.293
209.875	-193.905	910.806	42.735	73.448	891.067
210.807	-196.800	908.891	42.621	70.917	888.709
211.510	-198.848	907.707	42.800	69.031	886.748
211.854	-199.993	907.146	43.018	67.922	885.238
212.001	-200.477	907.234	43.287	67.379	884.115
211.903	-200.286	907.876	43.640	67.216	883.212
211.688	-199.637	908.721	43.972	67.350	882.458
211.425	-198.501	909.969	44.369	67.629	881.788
211.072	-196.986	911.194	44.781	67.981	881.148
210.770	-195.279	912.588	45.202	68.463	880.540
210.574	-193.342	913.898	45.616	68.973	879.950
210.351	-191.286	915.140	46.071	69.491	879.403
210.262	-189.165	916.236	46.498	69.995	878.879
210.243	-186.970	917.138	46.948	70.495	878.449
210.489	-184.766	917.829	47.364	71.074	878.189
210.630	-182.599	918.564	47.802	71.681	877.881
210.993	-180.358	919.009	48.231	72.293	877.666
211.300	-178.430	919.508	48.654	72.876	877.478
211.765	-176.365	919.794	49.115	73.499	877.266
212.081	-174.400	920.162	49.537	74.036	877.192
212.502	-172.545	920.341	50.019	74.680	877.161
212.906	-170.622	920.707	50.506	75.314	877.157
213.237	-168.805	921.004	50.891	75.847	877.192
213.567	-166.877	921.414	51.353	76.405	877.298
213.852	-165.066	921.991	51.791	76.787	877.149
214.142	-163.147	922.580	52.208	77.435	877.352
214.306	-161.422	923.249	52.538	78.114	877.550
214.514	-159.528	923.931	52.957	78.830	877.776
214.623	-157.962	924.642	53.436	79.667	878.063
214.621	-156.282	925.296	53.811	80.455	878.359
214.581	-154.757	925.776	54.202	81.352	878.670
214.547	-153.378	926.340	54.720	82.359	878.947
214.475	-151.962	926.702	55.230	83.382	879.202
214.414	-150.601	927.016	55.703	84.500	879.473
214.337	-149.358	927.263	56.236	85.558	879.728
214.350	-148.076	927.389	56.608	86.411	879.791
214.410	-146.771	927.435	57.163	87.492	880.020
214.430	-145.486	927.435	57.683	88.559	880.182
214.551	-144.155	927.329	58.231	89.525	880.425
214.703	-142.687	927.096	58.796	90.490	880.618
214.837	-141.318	926.954	59.366	91.332	880.793
215.035	-139.823	926.682	59.874	92.283	881.058
214.992	-138.871	927.005	60.343	93.194	881.341
215.295	-137.066	926.678	60.868	94.029	881.598
215.261	-135.555	926.676	61.371	95.111	882.025
214.820	-134.473	926.985	61.862	96.236	882.604
214.609	-133.323	927.354	62.457	97.692	883.448
214.177	-132.580	927.947	63.055	99.671	884.727
213.526	-132.186	928.827	63.706	102.352	886.493
212.735	-132.312	929.983	64.296	105.906	888.870
211.659	-133.019	931.429	64.730	110.540	891.884
210.224	-134.437	933.135	64.990	116.257	895.639
208.742	-136.574	935.155	64.815	123.073	900.145
206.856	-139.379	937.404	64.166	130.901	905.270
204.622	-142.927	939.935	62.945	139.898	911.216
202.062	-147.010	942.751	60.928	149.738	917.690
199.063	-151.801	945.690	58.063	160.293	924.570
195.596	-156.815	949.008	54.356	171.176	931.361
191.917	-161.812	951.895	49.983	182.317	937.705
187.806	-167.198	955.123	44.799	193.502	944.018
183.537	-172.463	958.223	38.972	203.942	949.671
178.885	-177.630	961.336	32.576	214.621	954.695
174.273	-182.619	964.223	26.005	225.020	959.427
169.844	-187.408	966.653	19.188	234.922	963.660
165.467	-191.780	969.045	12.478	244.205	967.447
161.502	-195.839	970.956	6.241	252.578	970.753
158.168	-199.584	972.357	-0.419	260.977	973.823
155.457	-203.046	973.177	-6.333	269.255	975.782
152.969	-207.216	974.040	-11.207	276.821	976.638
151.729	-210.566	973.952	-16.394	285.223	977.146
151.247	-213.705	973.510	-21.133	293.564	976.809
151.518	-216.790	972.529	-25.371	301.987	975.684
152.628	-219.675	970.930	-29.047	310.116	973.798
154.257	-222.290	968.596	-32.107	318.184	971.351
156.626	-224.429	966.046	-34.320	325.860	968.229
159.615	-226.409	963.096	-35.780	333.303	964.404
163.195	-227.845	959.498	-36.171	340.725	959.611
167.020	-229.475	955.842	-36.329	348.077	954.258
171.098	-231.249	951.878	-35.945	355.161	948.213
175.357	-232.823	947.482	-35.266	361.959	941.671
179.635	-234.383	942.750	-34.174	368.483	934.730
183.869	-235.773	937.694	-32.946	374.503	927.402
187.923	-237.046	932.466	-31.086	379.841	919.782
191.564	-238.225	927.123	-29.801	384.392	912.693
194.809	-239.322	922.006	-28.934	388.404	906.052
197.279	-240.244	917.404	-28.766	391.660	900.320
198.970	-240.755	913.410	-29.869	394.663	895.439
200.184	-240.827	909.702	-30.436	396.273	891.628
200.059	-240.733	907.231	-29.434	396.212	888.841
199.027	-240.263	905.649	-30.706	395.771	888.376
197.370	-239.305	905.036	-32.815	394.844	890.064
195.319	-237.386	905.712	-35.439	393.334	893.345
192.158	-235.291	908.222	-37.842	391.115	898.704
188.296	-232.968	912.185	-41.529	388.550	905.177
183.788	-230.278	917.306	-45.176	385.113	912.585
178.800	-227.103	923.144	-49.620	380.931	920.576
173.527	-223.394	929.234	-54.432	376.374	929.051
168.226	-219.219	935.189	-58.147	370.485	937.840
162.991	-214.555	941.097	-61.249	363.800	946.663
157.975	-209.441	946.870	-64.021	356.755	955.260
153.269	-203.987	952.274	-66.136	349.198	963.699
149.190	-197.262	957.508	-67.245	341.458	971.691
145.310	-190.804	962.759	-67.197	332.962	979.155
141.797	-183.436	967.715	-65.703	324.054	985.275
138.722	-175.377	972.320	-63.304	314.396	990.248
136.076	-166.768	976.630	-59.829	304.476	993.929
133.793	-157.569	980.505	-55.674	294.390	996.603
131.965	-147.952	984.242	-50.927	284.221	998.325
130.164	-137.295	987.461	-45.614	274.560	999.098
128.290	-126.093	990.232	-40.360	264.451	998.997
126.434	-115.071	992.496	-34.851	254.729	998.159
124.212	-103.429	993.699	-29.047	245.275	996.390
121.820	-91.602	993.895	-23.101	236.215	993.782
119.428	-79.882	992.906	-17.059	227.310	990.063
117.319	-68.480	990.810	-11.055	218.988	986.099
115.825	-57.879	987.880	-4.311	211.591	981.234
114.500	-47.394	984.521	2.131	204.443	975.626
113.411	-37.626	979.813	8.390	197.855	969.343
112.767	-28.961	974.151	15.034	191.995	962.992
112.780	-20.660	968.748	20.402	187.393	956.675
113.098	-13.577	963.058	25.807	182.979	950.144
113.633	-7.344	957.298	30.659	179.265	943.900
114.642	-2.316	952.121	35.087	176.172	937.980
115.889	1.875	947.439	38.967	173.768	932.782
117.308	5.171	943.554	42.270	171.938	928.337
118.726	7.720	940.529	45.124	170.621	924.760
120.086	9.544	938.227	47.550	169.751	921.976
121.290	10.877	936.683	49.632	169.187	919.765
122.313	11.800	935.603	51.350	168.773	918.150
123.217	12.419	934.956	52.813	168.617	916.791
123.974	12.674	934.630	53.878	168.480	915.883
124.516	12.612	934.470	54.781	168.508	915.040
124.963	12.412	934.484	55.415	168.627	914.482
125.305	12.044	934.628	55.893	168.778	914.049
125.523	11.579	934.862	56.209	168.966	913.768
125.622	11.070	935.150	56.364	169.174	913.640
125.657	10.490	935.552	56.398	169.350	913.635
125.591	9.946	936.030	56.377	169.504	913.726
125.435	9.428	936.453	56.250	169.637	913.931
125.264	8.943	936.903	56.085	169.757	914.164
125.069	8.461	937.374	55.881	169.871	914.442
124.886	8.089	937.839	55.658	170.004	914.783
124.744	7.667	938.186	55.436	170.164	915.118
124.659	7.257	938.470	55.286	170.365	915.423
124.627	6.854	938.720	55.148	170.536	915.731
124.655	6.496	938.962	55.068	170.785	916.014
124.746	6.188	939.132	55.011	171.053	916.316
124.873	5.900	939.258	54.987	171.324	916.551
125.036	5.684	939.328	55.001	171.625	916.771
125.265	5.501	939.369	55.067	171.933	917.018
125.488	5.372	939.331	55.154	172.246	917.195
125.775	5.283	939.255	55.234	172.552	917.309
126.069	5.196	939.105	55.340	172.913	917.429
126.410	5.092	938.919	55.445	173.284	917.505
126.779	5.115	938.717	55.546	173.661	917.574
127.108	5.144	938.500	55.628	174.035	917.668
127.411	5.203	938.262	55.692	174.382	917.716
127.682	5.287	938.036	55.750	174.727	917.783
127.873	5.412	937.792	55.811	175.050	917.850
128.058	5.589	937.580	55.868	175.340	917.923
128.160	5.845	937.389	55.896	175.594	918.006
128.207	6.145	937.183	55.919	175.810	918.101
128.158	6.495	937.003	55.906	175.965	918.232
128.044	6.894	936.837	55.874	176.089	918.399
127.835	7.329	936.703	55.844	176.139	918.515
127.555	7.779	936.581	55.839	176.128	918.603
127.198	8.298	936.439	55.860	176.063	918.647
126.850	8.878	936.251	55.911	175.964	918.621
126.519	9.405	936.089	55.999	175.777	918.569
126.104	10.030	935.904	56.126	175.594	918.428
125.647	10.741	935.701	56.273	175.384	918.289
125.137	11.443	935.515	56.459	175.155	918.112
124.641	12.095	935.329	56.619	174.911	917.908
124.074	12.839	935.097	56.796	174.571	917.686
123.423	13.643	934.870	57.029	174.200	917.435
122.820	14.320	934.627	57.269	173.829	917.220
122.212	15.025	934.382	57.482	173.489	917.024
121.595	15.734	934.181	57.681	173.263	916.900
121.023	16.338	933.979	57.844	173.133	916.832
120.491	16.884	933.815	57.975	173.107	916.807
119.989	17.345	933.683	58.111	173.160	916.853
119.575	17.692	933.577	58.220	173.330	916.892
119.310	17.975	933.511	58.313	173.611	916.916
119.159	18.107	933.482	58.360	173.988	916.996
119.143	18.138	933.473	58.375	174.440	917.104
119.237	18.072	933.451	58.342	174.900	917.183
119.442	17.913	933.459	58.295	175.439	917.331
119.721	17.740	933.449	58.274	176.042	917.468
120.086	17.480	933.425	58.231	176.767	917.626
120.503	17.188	933.393	58.224	177.610	917.910
120.894	16.961	933.331	58.181	178.440	918.191
121.250	16.797	933.226	58.175	179.255	918.480
121.606	16.641	933.077	58.099	180.164	918.919
121.943	16.493	932.924	57.991	180.936	919.337
122.280	16.385	932.753	57.892	181.790	919.735
122.598	16.245	932.638	57.829	182.652	920.204
122.885	16.094	932.564	57.742	183.452	920.638
123.168	15.912	932.532	57.721	184.209	921.031
123.405	15.711	932.546	57.644	185.008	921.419
123.630	15.472	932.573	57.493	185.747	921.793
123.857	15.248	932.633	57.314	186.401	922.085
124.019	15.035	932.718	57.114	187.040	922.425
124.201	14.804	932.810	56.873	187.615	922.784
124.363	14.515	932.892	56.669	188.086	923.062
124.523	14.288	932.971	56.417	188.527	923.336
124.718	14.003	933.074	56.104	188.927	923.645
124.973	13.620	933.202	55.816	189.283	923.979
125.275	13.143	933.328	55.508	189.603	924.280
125.651	12.641	933.473	55.231	189.835	924.540
126.154	12.052	933.649	54.924	190.041	924.864
126.693	11.344	933.817	54.590	190.222	925.211
127.297	10.569	934.074	54.236	190.350	925.600
127.990	9.817	934.284	53.800	190.417	926.032
128.694	8.799	934.553	53.377	190.407	926.426
129.462	7.812	934.892	52.863	190.351	926.865
130.344	6.766	935.193	52.420	190.284	927.285
131.207	5.588	935.492	52.031	190.193	927.711
132.157	4.471	935.807	51.631	190.083	928.129
133.170	3.268	936.139	51.122	189.900	928.588
134.289	1.962	936.394	50.586	189.711	929.010
135.486	0.663	936.557	50.058	189.436	929.463
136.782	-0.689	936.759	49.548	189.090	929.895
138.060	-2.066	936.995	49.041	188.647	930.280
139.288	-3.446	937.255	48.485	188.208	930.677
140.538	-4.835	937.488	47.962	187.685	931.040
141.645	-6.248	937.794	47.373	186.968	931.361
142.708	-7.689	938.165	46.848	186.160	931.710
143.621	-9.100	938.585	46.343	185.248	931.958
144.492	-10.431	939.112	45.803	184.229	932.126
145.191	-11.772	939.636	45.434	183.156	932.256
145.770	-13.029	940.248	45.054	182.007	932.314
146.213	-14.205	940.872	44.645	180.791	932.334
146.426	-15.234	941.543	44.445	179.508	932.255
146.549	-16.178	942.267	44.175	178.267	932.108
146.500	-16.996	943.110	43.919	176.921	931.953
146.301	-17.633	943.928	43.825	175.551	931.700
145.845	-18.070	944.759	43.676	174.269	931.414
145.264	-18.393	945.743	43.605	172.820	931.085
144.515	-18.544	946.786	43.679	171.593	930.651
143.523	-18.586	947.855	43.769	170.234	930.187
142.390	-18.506	949.011	43.828	168.998	929.666
141.181	-18.282	950.064	44.047	167.673	929.066
139.775	-18.015	951.203	44.328	166.569	928.398
138.301	-17.605	952.175	44.713	165.450	927.685
136.873	-17.331	953.234	45.164	164.442	926.947
135.335	-16.964	954.197	45.678	163.609	926.065
133.732	-16.419	955.107	46.197	162.816	925.185
132.036	-15.900	955.909	46.788	162.061	924.393
130.257	-15.221	956.662	47.462	161.452	923.507
128.448	-14.443	957.355	48.123	160.939	922.629
126.547	-13.668	958.032	48.832	160.588	921.692
124.699	-12.762	958.592	49.579	160.326	920.869
122.808	-11.868	959.077	50.337	160.232	920.081
120.949	-10.867	959.449	51.059	160.284	919.312
119.218	-9.858	959.730	51.949	160.565	918.558
117.539	-8.786	959.959	52.733	161.144	918.001
115.878	-7.724	960.134	53.422	161.946	917.673
114.387	-6.598	960.138	54.270	162.929	917.236
112.926	-5.329	960.009	55.103	164.033	917.107
111.558	-4.042	959.834	55.762	165.534	917.234
110.335	-2.816	959.588	56.489	167.208	917.601
109.173	-1.540	959.198	56.918	168.998	918.173
108.151	-0.282	958.666	57.248	170.978	919.106
107.340	0.876	958.133	57.314	173.085	920.246
106.681	2.069	957.445	57.242	175.394	921.725
106.171	3.089	956.728	56.762	177.656	923.338
105.876	4.097	955.899	55.994	179.987	925.276
105.706	4.852	955.008	55.169	182.171	926.894
105.711	5.529	954.068	53.942	184.385	928.805
105.868	6.048	953.087	52.534	186.536	930.664
106.111	6.567	952.154	50.955	188.544	932.580
106.598	6.863	951.148	49.308	190.140	934.359
107.172	7.032	950.214	47.591	191.767	936.055
107.979	7.015	949.146	45.977	193.342	937.737
108.950	6.871	948.402	44.475	194.441	939.281
109.913	6.606	947.833	43.037	195.461	940.560
111.031	6.342	947.178	41.738	196.477	941.603
112.170	6.154	946.561	40.530	197.512	942.543
113.335	5.870	946.037	39.464	198.426	943.352
114.554	5.502	945.524	38.535	199.246	944.135
115.808	5.142	945.065	37.675	199.948	944.810
117.001	4.815	944.739	36.988	200.523	945.393
118.261	4.477	944.461	36.420	200.948	945.915
119.382	4.111	944.293	35.965	201.163	946.368
120.487	3.670	944.090	35.624	201.305	946.737
121.447	3.346	943.981	35.391	201.290	946.976
122.259	3.006	943.966	35.226	201.122	947.141
122.896	2.643	944.025	35.084	200.826	947.255
123.356	2.336	944.102	35.006	200.408	947.303
123.657	2.089	944.217	34.928	199.918	947.282
123.751	1.901	944.367	34.912	199.328	947.227
123.681	1.786	944.556	34.948	198.674	947.127
123.498	1.736	944.760	35.066	198.004	946.986
123.192	1.752	944.949	35.191	197.452	946.812
122.817	1.840	945.142	35.391	196.891	946.597
122.374	1.978	945.289	35.579	196.341	946.357
121.903	2.155	945.412	35.805	195.845	946.126
121.397	2.366	945.478	36.032	195.449	945.922
120.899	2.585	945.522	36.237	195.136	945.723
120.437	2.809	945.554	36.486	194.896	945.484
119.931	3.046	945.566	36.790	194.793	945.255
119.476	3.255	945.598	37.101	194.748	945.033
119.020	3.478	945.627	37.393	194.774	944.821
118.630	3.699	945.708	37.708	194.988	944.685
118.247	3.846	945.780	37.993	195.313	944.542
117.866	3.953	945.863	38.318	195.548	944.285
117.515	3.981	945.995	38.649	195.778	944.042
117.177	3.956	946.170	38.994	196.035	943.811
116.887	3.908	946.408	39.351	196.234	943.583
116.567	3.802	946.609	39.660	196.451	943.361
116.221	3.602	946.807	39.919	196.713	943.211
115.805	3.370	947.056	40.117	197.017	943.089
115.359	3.164	947.372	40.292	197.325	943.052
114.879	2.934	947.745	40.388	197.683	943.101
114.277	2.698	948.193	40.396	198.052	943.229
113.602	2.416	948.707	40.339	198.442	943.374
112.923	2.205	949.350	40.168	198.792	943.576
112.044	1.979	950.153	39.832	199.139	943.924
111.058	1.673	951.073	39.391	199.461	944.324
109.988	1.580	952.026	38.816	199.781	944.891
108.760	1.472	953.011	38.053	200.074	945.541
107.437	1.358	953.986	37.177	200.280	946.380
106.054	1.266	954.981	36.096	200.516	947.238
104.681	1.180	955.849	34.880	200.712	948.220
103.203	1.222	956.803	33.445	200.813	949.329
101.938	1.203	957.521	31.869	200.945	950.481
100.590	1.105	958.266	30.035	200.989	951.832
99.401	0.906	958.961	28.182	200.998	953.125
98.393	0.699	959.443	26.424	200.811	954.274
97.546	0.315	959.927	24.731	200.905	955.446
96.986	-0.222	960.323	23.093	201.266	956.641
96.573	-0.983	960.657	21.706	201.496	957.604
96.572	-2.021	960.946	20.490	201.937	958.528
96.686	-3.207	961.182	19.621	202.303	959.297
96.951	-4.594	961.441	18.896	202.695	960.035
97.400	-6.010	961.577	18.463	203.101	960.568
98.216	-7.599	961.603	18.334	203.973	960.907
99.247	-9.156	961.510	18.499	204.648	960.874
