NO_OF_FRAMES	7907
NO_OF_DATA_TYPES	2
FREQUENCY	100
TIME_STAMP	2023-12-29, 15:59:55
DATA_INCLUDED	Velocity
DATA_TYPES	P2_hand_rP2_hands_vel	P2_hand_lP2_hands_vel


253.474	78.948
200.315	62.968
114.048	37.509
63.426	14.508
42.807	12.305
32.810	37.313
27.431	61.644
15.335	76.898
6.216	102.726
3.931	119.558
9.438	125.240
14.168	135.512
10.500	154.248
5.802	173.750
5.489	177.550
5.609	175.398
9.834	128.675
6.927	57.172
8.981	33.402
11.708	42.355
12.288	45.688
9.476	30.537
6.003	9.942
5.532	14.391
6.262	20.715
6.737	18.351
5.755	11.392
4.895	9.505
2.395	11.753
2.722	10.630
2.447	5.083
2.755	3.117
3.088	5.664
3.187	8.684
1.619	7.636
2.789	8.028
3.078	6.861
2.409	4.580
2.283	3.224
2.995	2.486
2.962	1.157
2.015	1.096
1.091	2.419
1.280	3.562
3.123	4.300
5.074	2.475
6.817	3.380
7.479	2.281
7.934	2.151
10.656	4.180
17.924	10.165
28.600	18.579
36.745	28.867
44.803	45.529
55.912	68.860
72.067	94.077
96.301	128.918
122.646	176.151
141.926	207.629
160.864	221.166
181.198	238.431
186.201	233.109
184.702	212.878
162.870	192.260
144.916	165.548
130.648	146.813
94.507	109.526
67.305	65.028
45.923	40.078
27.188	28.616
17.509	36.962
14.983	48.625
20.486	51.747
30.149	50.313
38.395	48.988
46.259	50.884
51.672	48.070
58.087	41.754
70.314	52.749
87.840	61.301
104.187	50.584
127.445	59.090
160.150	85.556
180.781	107.465
190.125	133.019
194.860	144.523
166.465	158.192
90.934	172.766
26.878	171.027
41.254	160.836
35.343	125.086
35.533	69.127
26.242	19.018
27.280	31.028
28.377	50.418
20.448	56.126
7.811	54.928
16.013	53.980
28.305	54.731
38.481	57.234
52.938	55.307
57.869	53.120
63.891	54.866
70.683	63.815
67.631	64.508
66.261	62.826
66.265	61.911
63.643	56.052
53.099	47.856
42.261	33.821
34.392	19.537
22.095	9.119
13.521	15.050
12.176	31.008
21.796	51.122
38.718	65.625
50.320	76.426
60.536	85.241
66.639	89.984
40.944	85.258
16.287	77.690
19.813	62.320
27.577	34.540
29.355	20.570
20.743	20.670
8.705	21.669
3.808	19.651
6.952	12.764
7.919	2.313
5.576	6.531
7.098	27.624
10.113	27.127
12.951	5.515
18.159	9.218
19.911	13.869
19.870	22.086
22.727	31.066
25.542	40.442
31.663	48.863
42.129	70.950
51.674	72.028
63.642	49.124
71.863	43.387
77.510	42.570
74.150	37.042
59.735	26.566
51.640	15.741
43.631	4.380
29.686	11.598
13.859	21.104
1.985	30.968
15.884	39.408
28.420	44.033
38.620	45.755
46.193	46.792
48.634	41.865
53.178	25.551
59.104	8.861
66.678	5.222
67.047	9.774
50.450	13.028
28.935	9.130
22.193	2.295
24.182	1.834
22.152	0.537
17.173	1.377
9.827	1.579
7.050	1.464
8.563	4.705
5.764	5.700
3.369	4.507
4.620	5.247
5.662	4.334
4.132	3.538
4.335	3.220
5.000	3.922
4.662	2.621
4.513	5.631
3.737	6.858
3.687	7.284
3.209	8.254
3.368	8.813
3.678	10.686
8.321	12.463
8.479	11.524
6.086	11.628
5.138	10.663
3.863	8.417
3.575	6.874
3.241	4.156
1.943	3.441
2.702	4.087
2.470	1.632
1.526	3.687
1.819	4.982
3.375	5.815
2.595	8.170
2.814	13.532
7.312	20.051
12.021	25.582
18.171	30.670
24.424	40.367
29.728	49.480
35.913	55.346
36.159	57.435
34.513	53.722
35.065	44.054
29.001	32.042
21.992	21.362
18.868	10.578
16.494	3.778
20.510	13.640
20.120	24.063
17.388	33.650
22.215	40.231
25.766	41.830
24.735	38.903
24.405	28.634
24.345	18.642
25.091	15.242
23.607	15.750
18.133	22.041
16.060	27.730
16.753	30.072
14.079	31.371
12.497	30.110
11.095	24.846
9.375	20.211
5.946	15.212
3.370	9.553
2.726	7.674
8.119	6.649
14.025	13.202
20.112	21.212
31.282	28.647
45.244	39.330
59.103	47.559
79.201	50.087
103.612	59.662
108.535	58.648
69.989	37.742
36.194	16.911
31.556	7.278
31.436	13.587
28.726	14.678
18.893	14.023
9.939	12.053
4.552	10.492
12.422	11.006
13.512	10.325
14.949	7.440
14.723	5.930
17.319	9.295
20.912	10.016
19.809	7.662
19.257	5.417
18.027	2.724
14.268	4.181
13.856	6.253
11.781	7.978
11.222	6.908
11.203	5.664
10.570	4.430
11.191	3.969
10.450	2.197
11.920	3.379
13.313	6.908
10.522	6.285
12.725	7.176
13.231	5.403
15.084	8.729
16.037	10.409
15.734	8.787
13.848	11.693
10.047	12.543
6.473	8.786
7.629	6.829
10.218	5.475
16.736	2.150
21.444	4.618
20.526	8.062
15.112	7.525
7.972	4.762
1.911	4.129
7.404	3.524
17.139	5.437
26.620	10.213
30.711	14.740
30.171	13.265
26.402	16.314
23.440	20.163
21.101	21.939
16.704	25.089
12.340	25.273
12.391	24.051
14.709	24.319
14.836	20.316
18.200	16.519
16.609	14.710
12.299	10.648
7.556	5.548
4.841	3.925
13.965	10.926
22.389	19.190
34.349	29.317
46.513	38.955
62.072	44.271
73.779	47.136
62.717	46.874
45.575	34.334
34.894	16.399
21.109	6.536
12.420	15.780
13.221	20.632
15.025	19.736
14.488	16.190
11.172	11.874
8.713	8.495
6.327	4.849
3.141	3.334
3.836	4.870
6.643	8.708
10.141	14.863
14.800	22.806
21.052	32.503
26.639	39.421
31.766	43.999
39.717	49.813
42.870	44.416
36.697	34.716
31.481	33.344
27.683	25.559
18.925	12.701
9.350	3.045
3.946	12.380
10.843	25.077
18.868	33.513
28.894	43.845
40.755	57.212
57.639	72.297
67.887	74.333
64.687	61.016
45.986	42.442
27.187	21.934
10.742	16.908
8.735	22.824
15.103	24.424
21.833	21.270
21.235	13.345
15.561	9.498
11.772	9.579
10.073	9.008
12.718	4.968
13.260	7.249
20.480	11.676
29.789	14.924
39.581	22.983
49.446	31.982
53.732	37.832
49.284	39.561
48.719	39.428
46.123	33.710
34.193	24.839
23.505	19.837
11.982	11.851
4.699	4.085
15.060	10.201
26.163	19.628
38.633	31.767
54.190	41.488
62.245	50.884
79.318	61.239
97.946	70.001
84.947	66.932
50.218	45.624
25.424	21.379
21.448	13.026
18.487	19.845
18.248	26.747
16.673	25.569
8.343	15.983
7.742	8.499
13.043	7.103
15.108	12.372
15.028	11.682
13.786	4.815
13.387	4.490
13.453	5.793
9.605	7.969
8.756	8.333
5.957	4.385
4.039	1.702
3.182	2.893
2.146	3.448
2.068	2.851
1.974	3.175
1.675	2.036
3.887	1.343
1.327	1.835
2.066	3.795
2.071	20.012
2.758	20.488
4.450	3.816
7.311	3.256
3.895	0.989
9.090	4.724
4.633	1.475
6.201	4.017
5.161	2.595
8.485	17.748
10.763	19.744
5.296	4.589
5.895	3.588
8.553	5.636
8.689	7.593
12.326	15.390
19.022	24.376
28.571	34.130
36.549	40.742
41.917	42.730
48.990	47.666
55.766	51.429
55.195	50.823
48.320	49.907
42.468	42.557
44.008	36.660
45.736	34.963
40.001	32.936
36.545	32.783
33.796	34.034
28.081	36.543
21.618	34.654
11.882	38.057
4.330	42.809
13.381	47.215
28.370	53.367
42.920	50.477
62.592	37.567
79.595	29.924
87.412	18.287
98.853	4.897
96.477	9.855
70.750	28.100
37.677	64.697
19.643	78.096
46.074	79.677
74.344	97.755
97.754	116.775
88.957	133.396
81.518	135.405
78.257	126.765
53.942	101.485
30.034	63.769
13.207	46.774
16.519	49.829
30.014	62.906
42.379	81.213
52.934	88.888
57.476	80.613
61.807	66.247
67.337	52.170
77.655	43.779
83.498	38.400
60.642	27.958
34.203	17.469
19.077	11.464
24.415	15.079
36.378	25.047
42.239	39.296
48.920	49.993
54.055	55.507
52.426	67.341
41.562	78.196
28.997	81.338
28.227	72.815
22.480	47.733
15.783	22.992
11.991	19.473
18.003	31.690
26.394	43.154
37.649	45.988
49.123	38.777
59.893	31.872
52.036	27.300
35.166	21.037
25.440	18.605
19.625	19.622
17.372	20.113
15.109	22.321
11.159	25.283
5.673	29.149
1.972	33.342
3.641	34.855
1.868	33.022
2.861	29.920
4.252	28.441
7.186	26.531
8.097	25.004
7.315	27.059
6.586	25.165
4.109	17.620
3.994	14.667
3.829	14.034
3.328	13.672
4.343	11.289
1.858	7.766
1.759	7.318
2.095	5.890
1.608	1.589
3.144	3.349
1.337	4.905
3.231	8.449
3.625	10.859
2.670	11.817
1.794	13.592
1.778	27.477
3.059	26.495
3.253	18.444
2.913	19.031
1.957	20.437
0.975	22.626
2.058	23.906
2.085	27.457
1.325	30.768
0.169	36.499
1.413	39.005
1.445	39.044
2.373	44.202
2.191	55.578
2.135	67.393
3.354	77.211
1.581	74.565
2.518	47.768
2.417	23.111
2.500	12.975
1.162	17.713
1.630	19.848
1.823	16.301
4.008	10.780
4.189	4.898
3.459	8.021
4.944	8.146
7.172	6.017
7.986	3.528
7.461	4.719
7.891	6.114
9.066	5.259
13.670	3.088
17.444	0.995
24.061	3.796
27.752	5.543
28.529	5.963
30.497	5.204
31.548	3.448
33.250	2.631
31.274	1.271
27.936	2.019
24.587	1.994
21.303	2.425
17.153	3.265
11.802	3.748
10.331	3.751
11.052	3.976
10.743	3.338
10.715	4.508
9.652	4.624
7.973	4.209
6.927	7.525
4.163	10.785
4.661	12.866
6.064	18.426
9.466	24.368
10.787	28.804
12.298	33.325
12.205	35.419
11.225	37.328
10.768	36.155
10.311	30.251
9.481	24.722
7.083	21.026
4.262	16.648
6.208	13.170
11.215	12.967
14.788	10.582
20.286	8.314
24.427	8.152
24.206	5.086
25.196	4.567
23.231	5.554
19.644	4.267
18.400	5.016
16.998	6.326
21.237	4.236
23.474	5.486
21.012	4.259
19.530	1.277
16.131	2.469
13.109	4.821
11.779	6.089
9.849	5.751
6.630	7.520
2.766	7.781
2.775	6.890
3.334	5.960
1.691	4.467
2.832	1.111
3.978	2.149
3.342	1.289
4.418	4.407
5.895	6.404
3.140	4.094
2.700	1.658
5.065	2.368
3.578	3.733
3.270	5.438
4.537	4.418
3.567	3.220
3.195	20.052
4.082	20.875
8.575	3.123
4.102	6.040
4.488	9.438
2.504	7.481
3.002	5.846
3.616	6.345
4.086	7.458
9.302	11.145
9.091	11.698
2.075	12.582
3.350	15.438
1.599	15.397
0.435	19.575
0.787	23.097
2.141	26.599
3.533	35.019
3.442	44.472
3.278	46.843
2.239	45.122
2.635	44.094
3.367	42.270
2.984	31.463
3.109	16.023
4.520	5.134
5.536	10.701
6.698	15.430
7.335	12.057
9.440	7.171
11.234	5.533
12.628	5.372
12.872	4.218
14.080	3.696
17.415	4.077
16.809	3.346
17.531	3.773
18.991	3.695
16.287	1.485
15.062	1.121
13.968	2.219
12.904	1.776
12.126	2.359
10.601	2.823
8.734	1.659
5.782	3.479
4.619	2.592
5.137	2.817
2.690	2.513
3.504	1.692
3.792	2.648
7.514	1.629
7.412	0.921
8.612	2.441
11.362	3.806
10.133	3.377
11.962	3.487
13.230	2.740
12.090	1.031
16.092	1.720
18.201	3.369
13.281	2.550
13.567	4.503
35.009	7.769
33.870	10.409
15.062	12.899
15.703	13.885
14.356	14.208
15.722	13.641
9.490	10.870
24.674	9.634
22.831	8.366
6.957	6.938
22.486	10.281
8.574	12.910
17.250	14.676
11.665	18.352
15.130	22.836
18.258	26.410
20.873	26.654
24.050	27.114
25.212	28.399
38.287	28.714
41.363	27.851
19.568	29.032
19.155	31.690
37.618	34.489
32.397	37.451
15.796	40.226
16.931	42.731
30.192	47.307
19.390	48.040
17.738	43.649
15.696	39.356
17.788	34.203
23.909	28.298
47.402	22.094
36.861	16.048
29.473	11.795
51.832	8.527
57.635	9.958
64.020	11.561
63.120	16.883
57.527	22.691
52.280	26.702
48.888	28.605
44.246	32.663
35.056	36.245
27.719	36.226
20.903	35.123
14.140	24.684
7.907	20.396
6.092	25.273
7.295	26.409
24.553	26.644
18.352	29.323
37.927	30.765
35.671	27.948
15.395	25.381
24.163	36.562
15.268	32.818
14.793	17.893
29.767	16.927
15.816	11.019
17.776	6.145
17.655	9.630
14.169	13.220
11.770	14.268
10.797	19.547
10.117	22.628
7.473	37.151
9.630	25.299
10.543	17.823
9.856	24.562
13.485	37.144
17.286	34.952
22.292	17.869
28.751	14.716
27.966	11.874
23.432	14.107
17.830	21.311
11.148	24.570
3.943	26.244
9.945	38.335
14.421	37.319
8.965	22.112
8.601	20.900
7.280	16.544
5.728	9.647
2.889	6.653
3.353	6.284
7.231	8.348
4.733	4.172
4.387	3.367
3.964	3.513
3.610	3.056
3.428	2.493
2.949	2.245
6.042	3.841
7.396	3.905
7.851	4.086
8.824	5.093
10.699	3.507
13.801	1.923
17.592	5.481
18.551	5.054
19.690	5.151
21.864	5.955
23.150	5.403
24.678	8.908
22.985	9.597
19.969	8.397
18.038	10.195
14.438	11.080
11.113	8.849
9.522	6.776
9.281	6.730
9.275	4.129
11.060	3.561
13.106	5.743
11.129	1.639
12.653	3.619
14.564	4.854
11.535	6.403
9.964	7.692
8.835	10.934
7.175	11.364
5.013	9.385
2.992	11.451
3.863	13.340
4.763	12.679
9.404	11.015
13.619	12.299
9.588	18.723
9.598	24.875
18.487	29.910
10.043	31.477
13.967	32.829
39.813	35.375
23.066	35.354
13.797	31.929
17.075	29.717
13.705	26.981
11.921	22.969
14.043	20.520
13.076	16.024
16.880	10.373
22.662	6.808
27.489	4.417
31.927	4.826
31.642	7.109
43.475	8.442
51.429	9.259
37.387	12.347
34.256	14.626
47.040	12.570
53.136	9.240
62.568	6.196
63.378	13.154
77.420	22.336
90.937	29.994
78.576	38.011
75.951	46.083
55.791	45.214
54.887	40.952
63.353	43.940
51.099	39.423
48.129	24.071
48.945	19.021
50.957	15.051
47.949	11.448
40.039	7.877
37.333	7.192
30.037	7.365
21.746	8.601
13.730	9.824
3.867	9.155
14.883	11.705
30.218	8.376
51.816	5.001
70.697	10.823
84.851	15.953
88.830	20.910
81.521	26.918
88.382	37.974
97.239	51.474
86.879	66.082
76.872	74.415
65.710	92.146
49.445	103.160
33.202	110.477
23.716	115.973
24.353	109.366
23.226	71.015
25.494	30.090
29.660	28.952
29.625	41.757
25.664	50.799
19.549	55.255
13.773	50.466
15.737	42.290
25.439	38.955
26.117	38.288
35.576	36.519
56.950	37.711
75.355	42.845
92.127	55.446
103.532	65.024
111.162	63.921
118.035	58.663
129.446	56.346
134.357	62.350
112.130	55.104
57.919	37.266
34.817	25.380
40.221	18.419
43.356	15.212
43.648	15.421
44.669	16.059
41.977	17.786
37.398	17.181
33.288	16.041
33.992	16.997
39.135	19.956
43.304	23.623
45.516	31.324
53.864	39.283
58.525	51.091
53.408	63.654
50.065	79.426
48.327	95.854
47.242	109.642
37.247	119.978
26.159	106.322
22.000	79.314
13.621	54.108
5.381	38.892
3.452	50.423
6.726	66.254
8.585	83.712
13.606	93.399
18.464	97.951
29.539	104.584
40.995	103.780
49.394	90.013
63.703	79.300
79.606	73.251
98.452	54.506
113.692	39.562
115.712	25.267
74.409	15.315
26.231	12.799
26.332	14.805
35.502	16.892
35.385	21.629
26.877	27.905
18.682	36.914
22.885	41.701
22.240	44.392
21.611	59.786
24.640	70.438
32.562	84.871
46.967	96.486
63.570	110.803
69.272	123.609
72.604	121.892
69.332	92.428
66.518	57.677
65.499	22.359
61.508	37.541
58.207	54.646
52.924	58.674
47.505	50.724
43.227	48.474
33.810	49.418
25.774	50.096
19.959	52.182
6.823	55.532
8.861	66.270
29.756	77.445
56.910	80.987
87.155	79.460
112.785	79.981
129.822	75.099
156.571	58.017
180.717	43.282
160.334	29.084
85.295	15.257
21.782	6.975
47.287	8.355
67.029	20.743
64.822	31.807
47.957	43.987
23.105	54.684
21.175	61.710
22.059	70.467
17.861	86.486
10.017	96.875
10.114	110.692
13.333	124.743
11.462	112.730
10.686	73.692
10.808	36.942
13.695	24.647
16.322	31.971
14.358	46.078
13.403	45.832
10.877	35.738
5.224	27.707
2.331	24.341
6.148	27.789
8.276	24.307
4.886	15.957
3.360	18.626
5.066	18.185
4.430	16.173
3.814	13.478
3.803	8.642
3.594	6.094
4.122	4.748
3.911	7.324
5.241	10.946
3.647	11.828
3.561	11.841
3.768	11.063
2.674	10.429
5.338	15.028
6.746	17.534
2.381	16.655
2.517	18.647
3.186	23.465
5.316	28.968
4.336	39.429
8.174	46.105
8.416	49.990
5.736	54.753
5.397	57.338
7.449	55.281
8.563	53.447
9.145	49.685
11.652	39.334
9.159	26.856
7.330	14.695
11.025	5.713
14.360	13.479
13.601	18.002
10.917	25.296
8.421	29.542
7.676	31.250
8.031	36.299
6.680	40.489
6.951	46.841
6.325	53.527
2.751	63.587
10.970	76.339
11.869	84.785
3.362	88.559
2.797	89.352
1.739	83.813
3.451	57.229
3.504	21.210
3.128	21.229
2.744	38.453
2.728	40.870
3.475	32.512
3.305	22.125
4.377	15.922
11.144	15.902
6.669	17.739
4.474	15.749
2.738	9.320
3.645	2.552
5.910	5.973
6.782	5.300
4.147	5.684
2.990	5.916
3.429	7.111
5.591	7.071
2.222	6.119
1.812	10.630
1.764	19.578
2.467	28.640
3.452	34.527
0.327	43.811
0.662	49.973
1.585	53.431
1.848	55.762
2.416	55.712
1.543	50.312
3.171	39.754
2.374	30.928
3.544	23.463
3.626	19.707
4.830	19.725
5.933	16.634
3.717	15.441
5.287	14.336
3.460	10.477
1.297	10.529
4.028	11.254
5.150	18.134
5.251	25.525
6.017	34.108
9.234	49.197
10.747	68.389
12.538	83.714
17.463	83.330
22.006	66.298
30.360	46.707
43.639	28.400
58.203	19.594
66.762	28.686
77.043	32.602
84.838	28.656
72.932	20.313
68.566	18.874
74.586	27.231
59.824	32.930
44.115	38.656
39.693	46.561
33.742	56.185
28.989	67.541
25.006	79.901
19.898	88.842
19.907	85.644
15.576	72.299
9.167	61.535
10.987	51.251
13.255	36.480
11.675	21.594
15.001	13.769
15.281	13.092
13.129	12.432
11.665	13.362
4.374	11.602
3.815	11.035
8.100	13.369
8.984	12.950
8.154	17.890
6.128	21.874
5.499	24.219
4.941	26.447
9.821	30.627
11.302	48.399
8.266	51.907
8.053	46.369
6.869	33.715
3.664	33.647
5.348	34.282
4.645	30.776
6.509	28.571
11.159	24.320
11.862	19.264
13.576	16.153
14.455	12.603
15.340	11.713
15.511	14.456
13.440	17.396
11.256	25.009
3.827	29.056
5.577	35.531
10.595	43.547
14.190	47.078
16.494	48.260
18.095	33.523
20.223	11.951
21.409	13.288
21.960	24.800
21.889	29.259
24.347	30.343
25.796	23.742
22.678	18.141
24.016	11.064
20.875	7.075
16.617	6.023
18.688	5.012
14.398	8.517
8.236	14.054
6.873	21.770
4.006	26.897
8.561	30.585
11.719	36.178
16.952	43.389
23.957	48.993
29.849	55.365
32.722	60.067
37.681	54.161
45.727	46.989
63.762	41.366
83.457	29.767
93.167	19.366
110.422	9.151
127.433	2.890
130.575	13.279
94.931	23.614
49.697	35.657
35.719	46.015
44.505	61.447
41.030	76.451
27.018	79.080
13.295	81.978
17.453	91.152
21.036	90.028
22.447	65.114
19.904	37.326
17.610	22.314
26.256	19.693
39.682	21.819
49.888	19.287
53.252	14.475
51.526	11.323
46.250	9.775
38.464	9.813
31.416	8.019
23.291	6.327
16.990	14.169
19.320	19.557
19.287	28.388
14.813	41.712
15.101	49.850
16.726	48.334
14.947	48.553
18.901	53.958
21.992	51.393
17.130	49.976
15.233	52.888
16.178	45.002
14.537	34.544
10.823	29.779
8.442	24.161
9.031	37.735
11.018	32.930
14.860	26.504
13.451	35.581
11.757	25.550
7.050	42.091
4.512	65.122
10.885	77.055
17.705	84.541
26.741	96.691
37.777	105.093
46.855	100.062
50.429	89.476
56.807	57.484
64.805	26.449
66.383	24.492
61.838	30.745
51.970	34.816
44.267	27.790
41.850	15.606
41.501	9.603
30.591	15.410
20.532	19.152
15.051	19.327
11.790	18.751
13.940	20.104
13.268	27.989
9.880	36.846
8.855	47.455
8.800	59.166
9.823	59.758
11.034	50.433
14.557	37.597
20.215	22.845
33.468	11.282
46.524	10.937
61.552	16.523
76.446	33.240
84.919	45.642
82.637	52.526
66.575	61.501
57.442	59.628
44.250	60.378
39.401	69.120
39.744	74.684
36.292	72.007
34.634	40.422
31.343	10.104
35.174	12.247
25.695	20.371
43.704	20.314
50.732	12.651
45.509	5.913
62.012	13.274
73.288	18.158
89.369	21.726
99.713	23.173
80.085	24.961
41.615	33.863
22.915	38.478
26.622	40.036
30.095	44.927
26.107	44.957
18.456	43.858
14.563	50.147
23.858	49.933
44.516	40.271
72.343	31.109
98.395	18.364
116.126	10.434
122.483	5.754
130.506	4.840
113.656	9.875
81.229	15.402
64.539	23.762
41.167	27.620
23.993	27.093
19.414	24.361
23.590	21.335
29.626	16.622
35.547	21.942
35.117	39.648
32.623	53.444
25.309	57.335
22.560	58.131
35.515	58.385
35.093	53.484
35.589	44.112
36.561	31.186
34.174	15.774
38.939	11.443
41.838	12.770
45.390	11.209
39.829	9.069
29.305	7.917
22.514	5.653
18.069	6.166
14.934	12.441
14.805	12.851
16.444	12.199
19.573	14.774
25.361	16.413
32.703	19.675
34.101	25.092
31.124	28.424
27.537	31.863
20.834	34.705
16.198	38.220
11.528	40.050
7.429	43.229
1.820	47.572
3.261	48.058
5.396	48.940
6.270	52.694
5.207	54.468
7.159	52.929
11.871	51.201
13.893	54.106
16.145	50.320
20.058	50.920
23.087	65.943
26.635	76.437
29.829	76.904
37.903	92.620
55.709	143.492
81.626	182.654
115.091	237.633
156.899	315.014
209.765	402.606
270.768	503.308
333.351	612.876
406.534	719.526
491.702	811.018
564.189	873.572
640.812	916.969
709.020	949.845
752.459	955.581
796.523	965.172
815.363	900.675
808.544	816.146
804.139	776.742
777.380	712.269
705.085	635.586
659.658	564.142
619.290	498.196
564.112	419.030
522.887	358.995
472.680	301.746
423.941	238.342
388.561	184.043
360.585	132.338
341.203	91.515
288.999	75.291
268.029	78.217
292.917	86.199
288.074	100.380
287.549	112.172
292.283	128.059
299.235	153.216
314.590	166.560
338.969	189.153
344.737	222.564
353.270	256.127
381.344	285.453
394.506	318.263
403.086	362.720
405.343	395.902
402.862	418.970
400.671	430.857
383.645	442.889
363.558	448.537
354.053	465.679
349.982	478.702
347.351	471.758
345.638	472.077
328.744	481.002
308.022	498.985
297.385	491.636
280.108	476.759
269.680	452.828
259.645	389.850
265.459	366.426
252.359	363.188
239.706	295.041
206.424	221.341
159.288	223.491
158.056	214.238
172.150	204.433
170.160	219.580
155.959	220.578
148.013	230.020
126.591	235.399
108.158	233.784
123.575	241.541
135.344	246.388
152.633	241.641
161.914	232.254
162.734	230.730
155.920	221.985
156.428	211.004
156.293	193.024
146.727	164.403
143.656	137.888
142.356	117.942
122.995	103.656
104.099	83.353
93.249	66.744
72.817	63.794
59.275	68.796
57.288	68.327
54.201	62.904
59.408	66.839
70.317	74.610
82.234	73.742
95.689	68.437
87.018	62.781
63.393	51.581
52.519	33.320
40.073	18.142
22.619	13.760
13.031	14.459
19.913	19.740
28.189	30.600
37.048	39.196
49.151	46.272
55.313	53.328
55.595	56.370
56.658	59.242
55.875	60.486
57.319	59.733
60.612	58.039
52.701	56.727
41.808	56.332
42.427	53.918
51.532	58.142
63.437	61.216
67.342	60.318
66.511	61.350
74.478	39.864
84.247	56.105
93.186	100.507
104.789	108.016
117.415	116.696
121.530	135.371
119.188	129.474
129.615	119.599
134.983	131.106
127.340	121.721
132.854	124.252
136.711	130.951
132.039	115.378
141.520	122.813
163.066	140.407
169.621	132.688
161.436	129.619
156.254	150.076
153.451	154.636
155.251	162.579
145.340	146.506
130.070	96.308
126.526	91.290
106.956	124.844
88.095	155.314
95.938	122.249
106.241	116.431
104.707	131.973
92.784	108.155
80.229	128.065
71.691	124.921
63.522	96.885
68.399	87.607
82.998	74.464
80.716	68.308
79.193	72.441
77.532	67.697
68.013	61.399
70.231	63.208
76.130	64.470
68.991	63.411
58.665	63.305
60.692	64.660
63.604	82.266
67.126	84.521
69.552	67.912
62.700	68.762
65.076	64.699
63.176	59.203
61.210	58.511
61.825	58.024
51.618	50.483
38.370	38.270
36.121	31.215
34.341	13.734
29.384	17.726
29.162	42.978
31.785	73.341
33.870	70.812
37.392	103.993
37.631	107.738
38.515	63.629
51.622	54.127
83.266	155.955
115.341	120.546
137.281	157.151
165.293	146.604
193.411	156.294
195.596	232.616
194.334	249.447
184.354	238.761
159.190	225.618
139.689	204.375
119.158	176.656
